episode_id,metric,left_segment,right_segment,left_value,right_value,difference,ratio
35,drawdown_state__restoring_fraction,early_residence,late_residence,0.7368421052631579,0.8888888888888888,0.15204678362573099,1.2063492063492063
36,drawdown_state__restoring_fraction,early_residence,late_residence,0.7368421052631579,0.5555555555555556,-0.18128654970760227,0.7539682539682541
37,drawdown_state__restoring_fraction,early_residence,late_residence,0.631578947368421,0.6666666666666666,0.03508771929824561,1.0555555555555556
38,drawdown_state__restoring_fraction,early_residence,late_residence,0.6666666666666666,0.8888888888888888,0.2222222222222222,1.3333333333333333
39,drawdown_state__restoring_fraction,early_residence,late_residence,0.5789473684210527,0.6666666666666666,0.08771929824561397,1.1515151515151514
40,drawdown_state__restoring_fraction,early_residence,late_residence,0.631578947368421,0.5555555555555556,-0.07602339181286544,0.8796296296296298
41,drawdown_state__restoring_fraction,early_residence,late_residence,0.6,0.6666666666666666,0.06666666666666665,1.1111111111111112
42,drawdown_state__restoring_fraction,early_residence,late_residence,0.3333333333333333,0.7777777777777778,0.4444444444444445,2.3333333333333335
43,drawdown_state__restoring_fraction,early_residence,late_residence,0.5789473684210527,0.6666666666666666,0.08771929824561397,1.1515151515151514
44,drawdown_state__restoring_fraction,early_residence,late_residence,0.7368421052631579,0.4444444444444444,-0.29239766081871343,0.6031746031746031
45,drawdown_state__restoring_fraction,early_residence,late_residence,0.3333333333333333,0.4444444444444444,0.1111111111111111,1.3333333333333333
47,drawdown_state__restoring_fraction,early_residence,late_residence,0.4666666666666667,0.5555555555555556,0.0888888888888889,1.1904761904761905
48,drawdown_state__restoring_fraction,early_residence,late_residence,0.7333333333333333,0.8888888888888888,0.15555555555555556,1.2121212121212122
