date,return_pct,iid_gaussian_log_density,hmm2_log_density,hmm2_filtered_state_0,hmm2_filtered_state_1,hmm4_unrestricted_log_density,hmm4_unrestricted_filtered_state_0,hmm4_unrestricted_filtered_state_1,hmm4_unrestricted_filtered_state_2,hmm4_unrestricted_filtered_state_3,hmm4_restricted_log_density,hmm4_restricted_filtered_state_0,hmm4_restricted_filtered_state_1,hmm4_restricted_filtered_state_2,hmm4_restricted_filtered_state_3,return_1w,momentum_4w,momentum_13w,vol_4w,vol_13w,bull_probability,long_regime_uncertainty,one_week_probability_motion,episode_index,future_return_4w,future_min_path_4w,future_max_path_4w,future_return_8w,future_min_path_8w,future_max_path_8w,future_return_12w,future_min_path_12w,future_max_path_12w
1970-03-27,3.2322857700877172,-3.349725149018124,-3.680934962909882,0.6683185526689167,0.3316814473310833,-3.701884014091628,0.361610335242459,0.0373667955159597,7.854685608312903e-05,0.600944322385498,-3.827845499188689,0.4991529995165182,1.4925588523035664e-05,0.000100921902129,0.5007311529928297,3.2322857700877172,0.4681740501418137,-2.167183708836796,2.1917120724068515,2.1307571239894374,0.5008320748949586,0.9983358502100826,0.39429290997015043,527,-8.285472944229522,-8.285472944229522,-0.5911553510428824,-21.87880387896861,-21.87880387896861,-0.5911553510428824,-15.446576440860404,-21.87880387896861,-0.5911553510428824
1970-06-05,-0.4976501624251561,-1.4531145412639197,-1.597180090969975,0.7908988572876369,0.2091011427123632,-1.8956449319130897,0.8482881275391281,0.0004458243759257,9.177341630190332e-07,0.1512651303507833,-1.8067888012353732,0.7334852553849169,0.0433690067936933,2.3707871515085537e-05,0.2231220299498745,-0.4976501624251561,-4.203439012398034,-16.060037635772684,5.122406182900369,3.01639117978772,0.2231457378213896,0.4462914756427794,0.22303877583341458,537,-4.36047356456406,-4.36047356456406,1.1486941027980535,2.4382025715833144,-4.36047356456406,2.4382025715833144,7.204281817465574,-4.36047356456406,7.204281817465574
1970-07-24,0.1671883247544414,-1.380777284769741,-1.523363121175623,0.6837466800107554,0.3162533199892444,-1.6842071316286351,0.602200428302913,0.0868813602436218,0.0001803412628259,0.3107378701906392,-1.6381509151022984,0.5910111847660311,0.0686474361303802,0.0031300553303383,0.3372113237732502,0.1671883247544414,5.752128738767405,-6.1667172705084825,2.219552699399994,3.6705054022034376,0.34034137910358847,0.6806827582071773,0.3017618475337866,544,1.8082731236511052,-3.451322143954716,1.8082731236511052,5.985335157731964,-3.451322143954716,6.239187308150207,7.974611081723992,-3.451322143954716,9.013341939312358
1970-09-04,1.1779858196050874,-1.595349134795727,-1.7459724018387015,0.6504176038017179,0.3495823961982821,-1.6204055858905588,0.4542415211840994,0.0911696135163552,1.013909101662298e-05,0.4545787262085288,-1.756156462599377,0.5666278786587867,0.034491833865123,0.0006968404339792,0.3981834470421109,1.1779858196050874,6.935516260793497,8.382267637070662,3.4252579927446756,3.1030022094000502,0.3988802874760901,0.7977605749521803,0.3338236938098456,550,2.774154631162151,-0.374968919354135,2.774154631162151,0.5057792144203432,-0.374968919354135,2.774154631162151,3.6742678160228692,-0.374968919354135,3.6742678160228692
1970-12-04,4.025857289419399,-4.350490778028561,-5.083893648513946,0.7909563669146388,0.2090436330853611,-5.133925308447077,0.5403437001809764,0.0263573106876343,9.665901313990312e-07,0.4332980225412577,-5.371681877504389,0.4772551097927953,1.5159048788162478e-07,3.11226461960611e-06,0.5227416263520971,4.025857289419399,6.0359150542772095,7.700125105442267,2.242961634709405,1.5956947099861545,0.5227447386167167,0.9545105227665664,0.40923969685873895,563,2.9626112903701873,0.8459557739771029,2.9626112903701873,6.9305793149373685,0.8459557739771029,6.9305793149373685,7.833874413911879,0.8459557739771029,9.555405097078218
1971-07-02,1.8102339351712793,-1.923776706483808,-1.9527513075403515,0.2413299124630095,0.7586700875369905,-2.1199013014682806,0.1527032785563855,0.3403523972407301,0.003523646117259,0.5034206780856252,-2.2997386615343687,0.1057584867787176,0.1380581147837146,0.0033996668584796,0.7527837315790882,1.8102339351712793,-1.5118691181632986,-0.7786789804941749,1.6488412405172304,1.3123825018721622,0.7561833984375678,0.48763320312486447,0.09888945165304497,593,-4.300413789163393,-4.300413789163393,0.90787639753378,0.6990985929915539,-5.701692387082513,0.90787639753378,-1.6470813930077988,-5.701692387082513,0.90787639753378
1971-09-03,0.2087778045422261,-1.382671396749834,-1.3496069430132325,0.2903573930933087,0.7096426069066912,-1.2406424360959254,0.0493398335290126,0.5483098234003064,0.0104680858172066,0.3918822572534742,-1.3624805988842656,0.0680600568983711,0.6170093977099146,0.0099819049004682,0.304948640491246,0.2087778045422261,6.609568784616295,-0.6039927206295215,1.0810930880463145,1.834464825533732,0.31493054539171417,0.6298610907834284,0.12230595568206201,602,-1.763398175438713,-2.554957790541579,-0.2685141801688218,-6.630787633072632,-6.630787633072632,-0.2685141801688218,-9.091029724185873,-9.450607148466617,-0.2685141801688218
1971-12-17,2.596760848605051,-2.561214403512765,-2.7071161424126027,0.7023999214741709,0.2976000785258291,-2.381780274946198,0.1777534061077233,0.2602654784844389,9.805169767928834e-06,0.56197131023807,-2.6354535096633365,0.5975314998278829,0.0020890806765131,8.522117806036255e-05,0.4002941983175435,2.596760848605051,9.022639045264748,0.29967363344498477,2.331521587162612,2.1846147609324427,0.40037941949560385,0.8007588389912078,0.34011371476297336,617,3.074140655294677,0.4776085969854904,3.151489427224785,4.695514910041432,0.4776085969854904,4.695514910041432,7.7876711653555475,0.4776085969854904,7.7876711653555475
1972-02-04,0.6697919346260406,-1.4349487380136587,-1.1584413203755617,0.0551655246707111,0.9448344753292888,-1.070064344334435,0.0031446345465935,0.9835760074630016,0.0120963292099802,0.0011830287804245,-1.0808816368696694,0.0050818584400869,0.2141073727882546,0.0195775106833294,0.761233258088329,0.6697919346260406,1.3344405550506995,10.444967818927076,0.3232249959999339,1.8126852987992748,0.7808107687716583,0.4383784624566831,0.062188128752598826,624,2.8949406843656433,0.2095849277659489,2.8949406843656433,2.2070087203792,0.2095849277659489,3.3017411830800647,2.644484385643331,0.2095849277659489,4.639859515429734
1972-06-16,1.3939450608203785,-1.684012849894187,-1.7565358576582943,0.4377451531962752,0.5622548468037247,-2.008623265372628,0.267335430044361,0.6100821130567945,0.0077575496717174,0.114824907227127,-1.9890666204801208,0.2295161869096291,0.0040670731099533,0.0233818291129512,0.7430349108674663,1.3939450608203785,-0.5705387108637421,0.4068827916799287,1.9948695993927619,1.4750559393727447,0.7664167399804175,0.4671665200391649,0.06569619774483837,643,-1.4501067748916796,-1.4501067748916796,0.3040793187678581,3.259329293523461,-1.5812783342645353,3.259329293523461,1.6384064251566244,-1.5812783342645353,3.259329293523461
1973-03-23,-4.190887268862031,-5.171824429683999,-5.148335926437134,0.9646012357983432,0.0353987642016567,-5.372649071300593,0.8438615773257306,5.271973849256779e-05,0.1560438760543636,4.1826881413192496e-05,-5.4858476826922296,0.7955261907920911,7.99488886542794e-10,0.2005042092809934,0.0039695991274265,-4.190887268862031,-3.8556445678151956,-6.187728163493667,2.3302014712052723,1.6672653924849556,0.20447380840841992,0.4089476168168399,0.7242182791525691,683,2.9769228215767995,0.36670515346246546,2.9769228215767995,-4.7202488824590105,-4.7202488824590105,2.9769228215767995,-3.5334069752886776,-4.7202488824590105,2.9769228215767995
1973-06-22,-1.3410177557786618,-1.8229048478466847,-1.9030860313087248,0.7932777076196348,0.2067222923803652,-2.062385739633083,0.7748070588833729,0.0069604865888372,0.1831335209606324,0.0350989335671574,-2.0575979717594084,0.7650024633755611,0.0050748492345772,0.1118789115492447,0.118043775840617,-1.3410177557786618,-4.00734540019103,-4.87442473106734,2.832299921565088,3.0658242925017767,0.2299226873898617,0.4598453747797233,0.11325106107662591,696,3.2634298949282936,-2.3613139463654953,3.2634298949282936,-1.349468977874757,-2.3613139463654953,5.524401025207926,0.7110681400323671,-2.3613139463654953,5.524401025207926
1973-08-10,-1.6283624643015138,-2.0048333659349797,-1.9944724153124072,0.8739178340181449,0.126082165981855,-2.04248231585255,0.6638171859669808,0.0006381915601574,0.3169071422886229,0.0186374801842388,-2.086297529328921,0.7453603528280117,0.0016180776211725,0.1860665347279585,0.0669550348228571,-1.6283624643015138,0.6511564978659141,-3.193660739074212,2.8420908415221184,2.87521967886903,0.2530215695508156,0.5060431391016313,0.11697445595790601,703,-0.009539929271884573,-3.0527046130338853,-0.009539929271884573,4.734834561615919,-3.0527046130338853,4.734834561615919,2.1715383996041555,-3.0527046130338853,6.171891205546753
1973-11-02,-3.946493018202713,-4.639488567076792,-5.0396878910847045,0.9311434678413532,0.0688565321586467,-5.651065543856208,0.6482202562288915,0.0003371599744586,0.3512809197895938,0.0001616640070561,-5.636972919955768,0.5778551123589043,2.600464690278538e-09,0.4090652300385958,0.0130796550020353,-3.946493018202713,-2.563296162011762,0.5431759353026409,2.470165277395396,1.9437585410778198,0.4221448850406311,0.844289770081262,0.5356586839609836,715,-10.955139488915755,-10.955139488915755,-1.666937519844769,-9.322026365185287,-13.776989253328509,-1.666937519844769,-10.259359973241544,-13.776989253328509,-1.666937519844769
1973-12-21,0.2676231298641696,-1.4053510137906744,-1.7075626111974684,0.7525983963981555,0.2474016036018444,-1.8207172540410097,0.7676371109797109,0.0001445338089661,0.0114178607466651,0.220800494464658,-1.7126560955931198,0.6779642076113729,0.0582668002524286,0.0098795750970181,0.2538894170391801,0.2676231298641696,-6.116530966871634,-13.63070580835215,2.25464400217073,2.1786186128154537,0.2637689921361982,0.5275379842723967,0.23107790792570682,722,2.1365134823907006,0.12820807701414694,5.572009197187899,-1.3670136876462453,-1.3670136876462453,5.572009197187899,5.955496651550263,-1.3670136876462453,5.955496651550263
1974-03-01,0.1466576745068337,-1.40971211967832,-1.6099051358979166,0.6063034844082773,0.3936965155917226,-1.6477803540431006,0.4889237113744552,0.1950000097331119,0.0411878226742254,0.2748884562182074,-1.6166491932109883,0.5260712918183096,0.0438284989031741,0.0219034987732159,0.4081967105053004,0.1466576745068337,0.2200672474750775,-0.4491106927075888,2.6601809140143753,2.728886731642062,0.4301002092785163,0.8602004185570327,0.2535500083641854,732,-1.6358292109370787,-1.6358292109370787,3.850380709709267,-5.763264512668798,-5.763264512668798,3.850380709709267,-7.553420233745012,-7.971999661197593,3.850380709709267
1974-05-03,1.2233586228758142,-1.6347596771865454,-1.91987870487153,0.7733332423916065,0.2266667576083935,-1.814550644579556,0.6464458356316344,4.059375494777822e-05,0.0034221960450863,0.3500913745683316,-1.8672712090470724,0.6813645464942951,0.028427396796892,0.0018807769603955,0.2883272797484172,1.2233586228758142,-1.8665774616356305,-4.319838642317908,2.5625137537841316,2.3311895876473776,0.2902080567088127,0.5804161134176256,0.24755296990227252,741,-4.491993506701242,-4.491993506701242,0.1969800407896293,-5.969396635226243,-5.969396635226243,1.3707809387888403,-10.245580717239644,-10.245580717239644,1.3707809387888403
1974-07-19,0.4679346038322762,-1.442507552796069,-1.5915021200829944,0.5346024010108852,0.4653975989891148,-1.7337116767459693,0.6484048824237502,0.0624279212547283,0.0088712922461846,0.2802959040753369,-1.560903840558288,0.4790319380191334,0.1123777454872441,0.012151662996065,0.3964386534975573,0.4679346038322762,-4.585596548864144,-11.530609482234144,1.3880313451324116,2.7023765863956664,0.4085903164936223,0.8171806329872449,0.24865289802034013,752,-9.894381351964299,-9.894381351964299,-1.3740114594805064,-24.786614790167327,-24.786614790167327,-1.3740114594805064,-16.067581208745274,-29.272229324131516,-1.3740114594805064
1974-08-30,0.8350757714022272,-1.5275434752327983,-1.815953741828324,0.7789223520066406,0.2210776479933594,-1.7857626136909206,0.6992248168073077,2.818094810674117e-10,4.829786130624204e-11,0.3007751828625848,-1.7642141277208678,0.6857253755780947,0.0481687416303682,4.245400913354526e-09,0.2661058785461361,0.8350757714022272,-8.54971119118497,-19.03740211701752,4.686193489788743,3.491635921572735,0.266105882791537,0.5322117655830741,0.26610577252769935,758,-10.52835020990841,-10.52835020990841,-1.0169389840122278,-2.853920714581104,-14.61440295817189,0.18001424669131794,-4.6091106202686305,-14.61440295817189,3.7540135477997616
1974-10-18,1.5897690894769667,-1.8368544611479227,-2.0741438245923103,0.8182589864877272,0.1817410135122727,-1.900559987231802,0.6599290418009189,6.380790335523657e-15,4.117422690886801e-16,0.3400709581990743,-2.006471217203522,0.7435145425160228,0.014575883628571,5.898847010286324e-27,0.2419095738554061,1.5897690894769667,3.0054212825367816,-14.477812119268307,9.14080811420382,6.3420044701762786,0.2419095738554061,0.48381914771081236,0.2419095738554061,765,-0.5132060794806215,-3.033934961272422,3.5739993011084437,-7.4810603273958165,-10.600631175908948,3.5739993011084437,0.45552129625487936,-10.600631175908948,3.5739993011084437
1974-11-29,1.5410396038002538,-1.8177327478842753,-2.0527886558609354,0.8135131304370142,0.1864868695629856,-1.886001308513362,0.6592115248337618,2.1043056301700097e-07,8.77774338922988e-06,0.340779486992286,-1.9860329223784043,0.7377673616529189,0.016256602993542,3.7395189357577257e-06,0.2459722958346033,1.5410396038002538,-5.4375521950881005,-3.0680710164683767,3.260302581737171,6.227396944445849,0.24597603535353907,0.49195207070707814,0.24577203370482914,771,-4.128661374273879,-7.352545912749253,-4.128661374273879,4.211888080239579,-7.352545912749253,4.211888080239579,16.618521900826888,-7.352545912749253,16.618521900826888
1975-02-21,1.364879496535032,-1.7446412097731074,-2.129812039258071,0.7767236436631961,0.2232763563368039,-2.170152799291014,0.6268393068583201,0.3527538660369808,2.2699500962975666e-06,0.0204045571546026,-2.077080061634035,0.699983121692087,0.028891615396751,0.0009237651957049,0.2702014977154571,1.364879496535032,12.406633820587311,18.159561504627142,1.7516220774750184,3.362699721997286,0.271125262911162,0.542250525822324,0.2182494804518094,783,0.927657556748507,-1.2545154655751567,2.5571943391216045,4.357781823941398,-2.1285274458681336,4.357781823941398,9.032425891494,-2.1285274458681336,9.1429458791219
1975-04-25,0.3701134043303966,-1.5161668663446544,-1.873415296763319,0.664274843320806,0.3357251566791939,-1.7484446326932848,0.2900065035722744,0.6399307764062918,0.0006233248256635,0.0694393951957702,-1.8202939895283696,0.5707654898365504,0.0691404084788187,0.0098653323954232,0.3502287692892075,0.3701134043303966,3.2501297423388937,17.134529048859104,3.3005279890709,2.515413057627522,0.3600941016846307,0.7201882033692615,0.2445073671587899,792,4.470269084796108,2.9574475887178764,4.470269084796108,6.686636627784992,2.9574475887178764,6.686636627784992,7.321692145247738,2.9574475887178764,9.034409568446833
1975-07-25,-4.285817916482326,-4.51988895364187,-5.385143587298388,0.8401134807330966,0.1598865192669034,-4.655078217862334,0.3143250023845072,0.6701465343155234,0.0155276206531906,8.426467787360198e-07,-4.801955184425769,0.5078529173841276,1.7352714826024825e-11,0.488863677903836,0.0032834046946836,-4.285817916482326,-5.998535339681419,3.0358742287654117,2.0096316943605594,2.023127838019452,0.4921470825985196,0.9842941651970393,0.48250091504211323,805,-5.774493533045177,-5.774493533045177,-1.4666362403175093,-3.893856875358548,-6.944092397399526,-1.4666362403175093,-0.4827405406089724,-6.944092397399526,-0.4827405406089724
