model,group,horizon,n_samples,n_forecasts,rmse,qlike,mz_alpha,mz_beta,mz_r2,stage
garch_1_1_t,Pooled,10,1210,1210,0.597269397543142,0.6074814339717792,-1.166129360920197,0.7939899054162841,0.22967229308672166,selection
esn_direct_tuned,Transition,1,307,307,0.5048361167779513,0.8250683113384462,-0.3604273200825675,0.8908223332334737,0.18184499903407814,selection
esn_direct_tuned,Transition,2,307,307,0.46916826256001776,0.7275607485778941,-1.015841573685244,0.7721774009854374,0.14821264503568976,selection
esn_direct_tuned,Transition,3,307,307,0.49845330805595434,0.9389755946846715,0.19728197109397316,1.0136325437908558,0.21856493939927635,selection
esn_direct_tuned,Transition,4,307,307,0.5080481071482669,1.090669355208449,-1.236763828078728,0.7133857418445372,0.11403887526452605,selection
esn_direct_tuned,Transition,5,307,307,0.5939640284568064,1.6140947391632983,-0.9941577708869758,0.7308143627346354,0.09234607397042827,selection
esn_direct_tuned,Transition,6,307,307,0.5650603940018782,1.5009316098574452,-1.3114843462687331,0.6740615435572669,0.09947573993345338,selection
esn_direct_tuned,Transition,7,307,307,0.6142115841248477,1.7492818349553894,-1.0040796079657577,0.7329713279068892,0.0870566539027593,selection
esn_direct_tuned,Transition,8,307,307,0.6196509994506252,1.7690212567822534,-0.5456849185540424,0.8193350043461691,0.1133491976929829,selection
esn_direct_tuned,Transition,9,307,307,0.5961988376476335,1.8654864306170764,-0.8924606455507375,0.7526716010359649,0.10782362671734613,selection
esn_direct_tuned,Transition,10,307,307,0.631582333711595,1.8316012380370672,-0.7139610633124315,0.7450953121212386,0.15823156085766232,selection
esn_direct_tuned,L1,1,104,104,0.6971106886956877,1.930616056171421,-0.23444355991875634,0.8159153171880005,0.3321963246582379,selection
esn_direct_tuned,L1,2,104,104,0.5778928171651502,1.4793349177810216,-0.9172851677854184,0.7331162754372711,0.12075085512545991,selection
esn_direct_tuned,L1,3,104,104,0.6600057159474682,2.098038565630941,0.2543117573276733,0.961631254291142,0.16621916359890698,selection
esn_direct_tuned,L1,4,104,104,0.719447303382318,2.7826344711145605,-0.016636743347329477,0.8855744878443255,0.14307036412829122,selection
esn_direct_tuned,L1,5,104,104,0.6748152673516459,2.9071318769614987,-0.5803244851163593,0.7876591542801692,0.09182834776880866,selection
esn_direct_tuned,L1,6,104,104,0.6888290666396856,2.8094459529994067,0.7782549121143876,1.0587844090490783,0.21659495290179376,selection
esn_direct_tuned,L1,7,104,104,0.7494025557120549,3.1588236519521824,-0.5278700612846344,0.7710343439711856,0.09913969586875959,selection
esn_direct_tuned,L1,8,104,104,0.7352622440269577,2.593423565489109,-0.06397322177694847,0.863355052264792,0.1487624707956724,selection
esn_direct_tuned,L1,9,104,104,0.6690456242581536,2.2629894060547415,1.6254782038288043,1.2383048727852308,0.28710475350035203,selection
esn_direct_tuned,L1,10,104,104,0.6661441372177207,1.8413169266335496,-0.38241243192495983,0.8117492562722404,0.14752686768288903,selection
esn_direct_tuned,L5,1,103,103,0.36606326511972087,0.2528583000495808,-0.8459409756016798,0.8379297258984516,0.25567529663362487,selection
esn_direct_tuned,L5,2,103,103,0.3848772020024505,0.26922507905647636,-0.5620369919383915,0.8997965191310878,0.2530395795494166,selection
esn_direct_tuned,L5,3,103,103,0.3378191811433695,0.23036571316987575,0.6169720487677788,1.1414564498698687,0.4168703892314477,selection
esn_direct_tuned,L5,4,103,103,0.31564129186203493,0.18198404025877848,-0.6280175979375435,0.8767401871020521,0.3100953272247262,selection
esn_direct_tuned,L5,5,103,103,0.6436453565641844,1.5876175899035256,-0.5038463267771225,0.7695491519906472,0.273812033807904,selection
esn_direct_tuned,L5,6,103,103,0.5555560374323385,1.3739419652513678,-1.990700344102276,0.5133632363073743,0.07308642271910737,selection
esn_direct_tuned,L5,7,103,103,0.6130869960270038,1.7473272369391086,0.08178464131999201,0.9414910935626879,0.15672364090681812,selection
esn_direct_tuned,L5,8,103,103,0.6787629643392548,2.415427326792494,-0.8037290643431564,0.7301123567793733,0.10529021081807022,selection
esn_direct_tuned,L5,9,103,103,0.694491297425808,3.071949709974859,-1.5784467357389944,0.574101556894688,0.06031795041580934,selection
esn_direct_tuned,L5,10,103,103,0.6459267666969586,2.4152141823651805,-0.04052507473458536,0.9006066729436939,0.1632953651192216,selection
esn_direct_tuned,L10,1,100,100,0.37281959641202217,0.26467496833968407,0.5655521237371847,1.1419697533110844,0.44169258536353306,selection
esn_direct_tuned,L10,2,100,100,0.41937096822040454,0.41780135221370185,-1.029703808324735,0.7984263514724756,0.22222350427969884,selection
esn_direct_tuned,L10,3,100,100,0.4383853327246657,0.46341828286079056,0.21507797697352599,1.0430858331293094,0.3002162081949986,selection
esn_direct_tuned,L10,4,100,100,0.3892038437029612,0.26697150906425343,-1.929838734721272,0.6175343307039749,0.17846421702845638,selection
esn_direct_tuned,L10,5,100,100,0.4275241908577982,0.2966075795907352,-0.8153661270032563,0.8697978797220719,0.2562656907094053,selection
esn_direct_tuned,L10,6,100,100,0.4109301468748513,0.27087602693406493,-1.633309825195761,0.6833845570637197,0.20393245741598376,selection
esn_direct_tuned,L10,7,100,100,0.43238319620237037,0.2853715812354938,-1.3544093533799617,0.7472420935196986,0.19350904756913656,selection
esn_direct_tuned,L10,8,100,100,0.376834276355398,0.24584460361657637,0.1654963156411828,1.0677450882805086,0.38407422561292404,selection
esn_direct_tuned,L10,9,100,100,0.35906300215882075,0.209426158423388,-1.5110799354629127,0.7047797101568579,0.247370793985354,selection
esn_direct_tuned,L10,10,100,100,0.5773867926117955,1.220375589238769,-1.5532491361579968,0.5576646064755671,0.20967624882335845,selection
esn_direct_tuned,Controls,1,903,903,0.4557627261173383,0.7673707055540129,1.928377204690902,1.4162995148777215,0.42158617012148925,selection
esn_direct_tuned,Controls,2,903,903,0.43732860160530523,0.5542810630302453,1.9553351391263734,1.4206227121643349,0.4348679326200334,selection
esn_direct_tuned,Controls,3,903,903,0.45033054349436147,0.7969456288608578,1.6527670563685544,1.347189300941845,0.3914371084838304,selection
esn_direct_tuned,Controls,4,903,903,0.446356063633239,0.6090925450632807,1.8741675131944264,1.3967693246778565,0.4055039617048781,selection
esn_direct_tuned,Controls,5,903,903,0.4559757031712927,0.5390450928795988,1.9960174689719095,1.4418751302439519,0.3854105592777448,selection
esn_direct_tuned,Controls,6,903,903,0.46720158816733043,0.5531447065507884,1.7704500198485462,1.395910477822448,0.40598534604363845,selection
esn_direct_tuned,Controls,7,903,903,0.47013432139302,0.6355705140718302,2.1014141920158873,1.4603206093522842,0.38368405543975637,selection
esn_direct_tuned,Controls,8,903,903,0.4698710593322663,0.5756848133263023,1.979925768064187,1.4346834056324185,0.37577882497264214,selection
esn_direct_tuned,Controls,9,903,903,0.4571926243412905,0.5421541968247138,1.9195349265784316,1.4223065572138416,0.40284784606336244,selection
esn_direct_tuned,Controls,10,903,903,0.4686474979250845,0.49794384234244665,1.7515236866472401,1.4071038529814195,0.4009826191558119,selection
esn_direct_tuned,Pooled,1,1210,1210,0.4687002630171404,0.7820096848728733,1.3265044713901013,1.2779616031453358,0.3449254221945339,selection
esn_direct_tuned,Pooled,2,1210,1210,0.4456223558770081,0.5982454129997727,1.2193270994301877,1.259204626101011,0.35214370218207147,selection
esn_direct_tuned,Pooled,3,1210,1210,0.46301395955118013,0.8329813309335115,1.2658136014592283,1.2584931302188427,0.3390658242053004,selection
esn_direct_tuned,Pooled,4,1210,1210,0.46278774127307704,0.7312777357364763,1.0963917902601865,1.225104074529937,0.3157940732190432,selection
esn_direct_tuned,Pooled,5,1210,1210,0.49464381727341167,0.8118056229697606,1.1708634047978617,1.2465355805100666,0.26816822652198924,selection
esn_direct_tuned,Pooled,6,1210,1210,0.49386940001019536,0.7936162597037997,0.9483674611932289,1.203430068153442,0.2930244845256824,selection
esn_direct_tuned,Pooled,7,1210,1210,0.5105533241181737,0.9181402458993116,1.2615789783002662,1.2639939687811652,0.2689092437885432,selection
esn_direct_tuned,Pooled,8,1210,1210,0.5120379372077059,0.8784569522857875,1.2651995080898497,1.2622028006954713,0.2686517353194434,selection
esn_direct_tuned,Pooled,9,1210,1210,0.4961619212556251,0.8779087387869082,1.1449732862089457,1.2387078085765781,0.2871366255374237,selection
esn_direct_tuned,Pooled,10,1210,1210,0.5148918429306605,0.836318074142652,0.9951749048389872,1.2101837026758082,0.26408842489254836,selection
esn_shuffled_tuned,Transition,1,307,307,0.5036939672703952,0.8168932286327473,-0.17326905621812502,0.9317789096041105,0.17563600361850917,selection
esn_shuffled_tuned,Transition,2,307,307,0.47727820706737206,0.7549825784553684,-1.2490614068249717,0.7242321403340953,0.11791516077399378,selection
esn_shuffled_tuned,Transition,3,307,307,0.4931101568346246,0.907036580202932,0.6238019869315402,1.1052407427475717,0.23044245126502994,selection
esn_shuffled_tuned,Transition,4,307,307,0.505535873037812,1.070875367947551,-1.1193330911718258,0.7394881244848498,0.1103373124068977,selection
esn_shuffled_tuned,Transition,5,307,307,0.589698226454818,1.5645444815792273,-0.9571140474371522,0.7403308304721234,0.08976652581236888,selection
esn_shuffled_tuned,Transition,6,307,307,0.563618854627999,1.523897951259658,-1.3352702190614902,0.6701876778691894,0.09169503444701,selection
esn_shuffled_tuned,Transition,7,307,307,0.6067078577012699,1.703373812974526,-0.8220879984743162,0.7736408201935477,0.09351733227873849,selection
esn_shuffled_tuned,Transition,8,307,307,0.6168968735476904,1.729529104476878,-0.5536654675353488,0.8190748247590531,0.10844122537032064,selection
esn_shuffled_tuned,Transition,9,307,307,0.5902193958499822,1.8070140624155335,-0.7885114812499266,0.7766131223342231,0.10880400445392602,selection
esn_shuffled_tuned,Transition,10,307,307,0.6270389731389007,1.808522909832525,-0.7868613317485709,0.7308846476666006,0.14382199897849635,selection
esn_shuffled_tuned,L1,1,104,104,0.6931113714814712,1.925708718026331,-0.5986514589029599,0.7412969850279519,0.2558012622992165,selection
esn_shuffled_tuned,L1,2,104,104,0.5839032336924141,1.552195944624587,-1.612564711069869,0.5889196978222645,0.07410626426986511,selection
esn_shuffled_tuned,L1,3,104,104,0.6489465189298332,2.039999654031929,0.5130424135884236,1.018743815202612,0.17324910288235518,selection
esn_shuffled_tuned,L1,4,104,104,0.7134598993654275,2.724837928951353,-0.2889490640482741,0.8312357325380259,0.11881949004635761,selection
esn_shuffled_tuned,L1,5,104,104,0.6686026585242436,2.7868462284606843,-0.818810454572119,0.7394842065013874,0.07931899506371953,selection
esn_shuffled_tuned,L1,6,104,104,0.6888238410809875,2.8949908048817288,0.24030757194639346,0.9474861070608072,0.16854874257484487,selection
esn_shuffled_tuned,L1,7,104,104,0.737958757911893,3.0899626165035383,-0.6813860263438168,0.7413328566428736,0.09201083216268846,selection
esn_shuffled_tuned,L1,8,104,104,0.7316547095831266,2.5579428332256104,-0.5556153047150653,0.761224194919294,0.11457407536852116,selection
esn_shuffled_tuned,L1,9,104,104,0.6616233677352986,2.1955819252312354,1.4217032941342838,1.1990523669868358,0.26425322491956116,selection
esn_shuffled_tuned,L1,10,104,104,0.6585090676095996,1.8028973662878802,-0.594631805822985,0.7686619165011949,0.12950208417978037,selection
esn_shuffled_tuned,L5,1,103,103,0.372971018347452,0.2547446437384455,-0.7817259580963931,0.8534274708668846,0.23355420108015346,selection
esn_shuffled_tuned,L5,2,103,103,0.39605444235191656,0.27271089218228756,-0.6781497630168232,0.8774353305701625,0.21831430372644411,selection
esn_shuffled_tuned,L5,3,103,103,0.34417757179824693,0.24000423459736164,0.865405039828142,1.1963643704388063,0.40607769219995427,selection
esn_shuffled_tuned,L5,4,103,103,0.32713006448171633,0.19477288612593963,-0.7671073668700313,0.849283350365892,0.26621980403001,selection
esn_shuffled_tuned,L5,5,103,103,0.6377413107718626,1.561782269517,-0.7703301578272994,0.7145812458789598,0.22943873706425477,selection
esn_shuffled_tuned,L5,6,103,103,0.5534754861448518,1.3603751414723138,-2.136254449851862,0.4834423505760766,0.06052202511646709,selection
esn_shuffled_tuned,L5,7,103,103,0.6051394026914714,1.677154763856108,0.13631361964834318,0.9557916883989088,0.15767705315926706,selection
esn_shuffled_tuned,L5,8,103,103,0.6739469323610231,2.3277038309191442,-0.8644490316283256,0.7186467372230152,0.0976932046561636,selection
esn_shuffled_tuned,L5,9,103,103,0.6840839752628475,2.9638531552671155,-1.4167521577915076,0.610101916457074,0.06496069787324532,selection
esn_shuffled_tuned,L5,10,103,103,0.64452725884077,2.416872737408618,-0.16798060219315458,0.8747571430398956,0.1450675681582806,selection
esn_shuffled_tuned,L10,1,100,100,0.3687577263317184,0.24273816210455146,1.1992149931676443,1.276055023717403,0.4701137380440005,selection
esn_shuffled_tuned,L10,2,100,100,0.427999385741653,0.4226205145006543,-1.0985647332924937,0.783592746103336,0.18710793932139025,selection
esn_shuffled_tuned,L10,3,100,100,0.4318623848280227,0.41579829939451296,0.8340474341553606,1.1739935802617247,0.32744602433090686,selection
esn_shuffled_tuned,L10,4,100,100,0.38076066304990325,0.25313986077985545,-1.5747964772107803,0.6928031676700038,0.19387122748151442,selection
esn_shuffled_tuned,L10,5,100,100,0.4286583491519475,0.29619574324660564,-0.6417187604780519,0.9074836096673207,0.25358276577086636,selection
esn_shuffled_tuned,L10,6,100,100,0.407740962165415,0.26638987757366933,-1.4471090212141364,0.7233249729750255,0.20712844153654864,selection
esn_shuffled_tuned,L10,7,100,100,0.4318609989413753,0.2883270778963243,-1.208453855233938,0.7790239418529904,0.19589571889697388,selection
esn_shuffled_tuned,L10,8,100,100,0.37916041483107776,0.25185885834266186,0.2973477315107714,1.0963296671793414,0.3791509897190837,selection
esn_shuffled_tuned,L10,9,100,100,0.36358853041409783,0.21135921945007485,-1.5030180758628222,0.7072750997479368,0.22964169264583179,selection
esn_shuffled_tuned,L10,10,100,100,0.5728862573445357,1.1877731527155804,-1.5004749597589935,0.5696418966192619,0.2021430720254227,selection
esn_shuffled_tuned,Controls,1,903,903,0.4688197212362775,0.7976204546858239,2.29128414987386,1.4931437449783769,0.39192326248609066,selection
esn_shuffled_tuned,Controls,2,903,903,0.45183954312760544,0.6177304108082844,2.1551590314219715,1.462585550093892,0.39512771611500463,selection
esn_shuffled_tuned,Controls,3,903,903,0.4615261434668213,0.8829355898629746,1.9735428103154649,1.4152222441229294,0.3648518268185439,selection
esn_shuffled_tuned,Controls,4,903,903,0.4565286719364241,0.6576623292457113,2.202599258718357,1.4663721692064386,0.38258864229237577,selection
esn_shuffled_tuned,Controls,5,903,903,0.4645802988909685,0.5743749139042026,2.114708378800646,1.4682604108584985,0.36199788011892176,selection
esn_shuffled_tuned,Controls,6,903,903,0.47433993154367377,0.5901575863572419,2.0139220912275877,1.448219354971319,0.3912559279789132,selection
esn_shuffled_tuned,Controls,7,903,903,0.47485560318101006,0.664001908034727,2.2894257976427537,1.5020154278642524,0.3756130711848462,selection
esn_shuffled_tuned,Controls,8,903,903,0.47408406874092435,0.6015772280885695,2.1966016423409984,1.481775782780088,0.36907589187281054,selection
esn_shuffled_tuned,Controls,9,903,903,0.46298816659440095,0.5656827552429645,2.140894978876514,1.4709447785954484,0.39276921544223675,selection
esn_shuffled_tuned,Controls,10,903,903,0.47531603484997126,0.5110448237013129,1.9171624271678187,1.4441347826143114,0.3872530938117533,selection
esn_shuffled_tuned,Pooled,1,1210,1210,0.4779089705493339,0.8025103237781426,1.6355546734012687,1.3438775915099397,0.3229595759133398,selection
esn_shuffled_tuned,Pooled,2,1210,1210,0.4584274773160494,0.6525538946658505,1.2922088047542866,1.2749006024727916,0.3132008190773725,selection
esn_shuffled_tuned,Pooled,3,1210,1210,0.46974070001727086,0.8890504692302199,1.609103254960229,1.3317192731460594,0.32419847922714284,selection
esn_shuffled_tuned,Pooled,4,1210,1210,0.4694473294159329,0.762502331627087,1.3559837873455953,1.2806422935460753,0.2987311869113001,selection
esn_shuffled_tuned,Pooled,5,1210,1210,0.4993022244658224,0.8255997546283619,1.274187862259103,1.2699693065398099,0.25462017246828716,selection
esn_shuffled_tuned,Pooled,6,1210,1210,0.49850773693925543,0.8270652657167806,1.125354248029959,1.241943383231127,0.2819278202444524,selection
esn_shuffled_tuned,Pooled,7,1210,1210,0.5115367475614008,0.9277103169739983,1.451583454581819,1.306375769738742,0.26823128004898944,selection
esn_shuffled_tuned,Pooled,8,1210,1210,0.5140881833938523,0.887760059535851,1.4325110588639456,1.299011598571178,0.26428286185947303,selection
esn_shuffled_tuned,Pooled,9,1210,1210,0.4983539064180166,0.8806321034264182,1.3418234738997972,1.2823598516342585,0.2829452276961406,selection
esn_shuffled_tuned,Pooled,10,1210,1210,0.5180352128760825,0.8402396769593972,1.1271038168181657,1.240135290445767,0.25593602678172667,selection
persistence,Transition,1,213,213,0.6842436106906568,1.9876925933603051,-3.6597343205090382,0.2183230395193862,0.026729692550319983,confirmation
persistence,Transition,2,213,213,0.6244825856128144,1.651346228393257,-2.7109714491949775,0.42818550987482223,0.09402759281414974,confirmation
persistence,Transition,3,213,213,0.6007706064110854,1.5625605326780172,-2.242034747297013,0.5144442683642924,0.1399212141279519,confirmation
persistence,Transition,4,213,213,0.675978690790228,2.2464128608907012,-2.9186232897442532,0.3756478276761072,0.06634393090138035,confirmation
persistence,Transition,5,213,213,0.7921737024324922,3.476018580904924,-2.526568883616809,0.394803516293279,0.07722751063249045,confirmation
persistence,Transition,6,213,213,0.7676846421704377,3.3911854015027045,-2.669778651211067,0.3829660011478474,0.06682251869335631,confirmation
persistence,Transition,7,213,213,0.7543469575023913,3.342433523851177,-2.6265237177581264,0.3914278522630236,0.07322367305990518,confirmation
persistence,Transition,8,213,213,0.8226986860826075,4.395659755073529,-2.6462712117069116,0.37888998742090924,0.05805904311224275,confirmation
persistence,Transition,9,213,213,0.8247220906664284,4.154318039478187,-3.5121014872341485,0.20266965089408687,0.01964215603588626,confirmation
persistence,Transition,10,213,213,0.9483876225920893,6.55473921576489,-3.099934027248735,0.22946143566385882,0.03435266380621982,confirmation
persistence,L1,1,71,71,0.8784545109226748,4.566076866846156,-1.7832997416727905,0.48874326871443335,0.17997482523420305,confirmation
persistence,L1,2,71,71,0.7571865021005816,3.127918476591157,-1.0386122586928228,0.683908617257307,0.1907178359414341,confirmation
persistence,L1,3,71,71,0.7913877818145082,3.6807387610392164,-1.1884413698767593,0.649553715707663,0.16232676082106834,confirmation
persistence,L1,4,71,71,0.9131209046852518,5.541022082415002,-0.15379541042977415,0.8325653597974153,0.20515251149783265,confirmation
persistence,L1,5,71,71,0.8867038691713807,4.732932847255652,-1.9867980822830724,0.46673775738337,0.09149055253376781,confirmation
persistence,L1,6,71,71,0.8901569227019398,4.613683145340246,-0.8085387165473387,0.6984701315373002,0.18312246639722995,confirmation
persistence,L1,7,71,71,0.9004692806808273,4.789043758403762,-2.2953625256381995,0.40552520741999937,0.06654352622629112,confirmation
persistence,L1,8,71,71,0.9261685211452313,5.932519259666821,-2.695449000912956,0.31367507972924485,0.048307627426168565,confirmation
persistence,L1,9,71,71,0.9716340928835749,6.621905613279872,-3.220657383164314,0.20721661191731872,0.017925499663420053,confirmation
persistence,L1,10,71,71,0.9710654357708551,7.734640951587995,-2.8159721173765453,0.27871522825135603,0.038928128941216666,confirmation
persistence,L5,1,71,71,0.6410921493661799,0.9716962409852059,-4.160155807536235,0.16527998216397483,0.034473629531306726,confirmation
persistence,L5,2,71,71,0.5466771028362086,1.006566071538997,-3.4719352882516774,0.30335581929919436,0.13736021810005206,confirmation
persistence,L5,3,71,71,0.4916057768753656,0.4295941719101607,-2.6495182947014193,0.4808578625972571,0.29044289469521156,confirmation
persistence,L5,4,71,71,0.5604646413470926,0.7357231593926676,-4.059770562761804,0.18831666499817393,0.0728148874402248,confirmation
persistence,L5,5,71,71,0.8922227113102168,4.86301264784994,-2.778390846031318,0.2927598597218435,0.13259157115376707,confirmation
persistence,L5,6,71,71,0.8299026526449734,4.821264167290496,-3.0987608025845472,0.2741662452078583,0.06293116921223507,confirmation
persistence,L5,7,71,71,0.8261172726381979,4.694463890770793,-2.66058564618137,0.3587190976047335,0.10165099876106398,confirmation
persistence,L5,8,71,71,0.9773318479218115,6.731796944767337,-2.8029981215651243,0.3050948341161477,0.05656561916660552,confirmation
persistence,L5,9,71,71,0.9470575935268887,5.4086857692350865,-3.5860880830024104,0.1478734470067022,0.01885616835340631,confirmation
persistence,L5,10,71,71,0.9671531688077533,6.594587684133083,-3.316106755592838,0.19810833835331662,0.030247823824496534,confirmation
persistence,L10,1,71,71,0.4710482826352486,0.4253046722495534,-4.274112774439869,0.15300722044214063,0.019688328966811386,confirmation
persistence,L10,2,71,71,0.5456631245304134,0.8195541370496171,-2.5825409087764233,0.5042676989370966,0.10337148677045105,confirmation
persistence,L10,3,71,71,0.4634707148462676,0.5773486650846741,-2.1428171256882775,0.5619500039579844,0.16175989977158434,confirmation
persistence,L10,4,71,71,0.47215587514492974,0.4624933408644341,-3.0461079088295095,0.40378197564324153,0.09729281292238201,confirmation
persistence,L10,5,71,71,0.5480076699240224,0.8321102476091803,-2.799392162947533,0.42671789583592623,0.07587362024107558,confirmation
persistence,L10,6,71,71,0.53563174809911,0.7386088918773693,-3.874857727777758,0.2204955508949925,0.025565556462460837,confirmation
persistence,L10,7,71,71,0.462388714479844,0.5437929223789731,-3.0298715146304334,0.38834350450683885,0.09379884584782339,confirmation
persistence,L10,8,71,71,0.4664050961594857,0.5226630607864264,-2.3950984762577923,0.5260910968107951,0.1448632786926496,confirmation
persistence,L10,9,71,71,0.4466639504022966,0.43236273591960106,-3.8489442059543393,0.2283241572622885,0.04460211912154399,confirmation
persistence,L10,10,71,71,0.9055185893033372,5.3349890115735885,-2.830022647641137,0.2788906504970607,0.050138329424952555,confirmation
persistence,Controls,1,639,639,0.5445053487226897,0.6527010833802657,-2.775788805315794,0.4556886563276103,0.13300329555678703,confirmation
persistence,Controls,2,639,639,0.544672042664088,0.7523393978335594,-2.851770913722295,0.4394932642173986,0.12596623241219707,confirmation
persistence,Controls,3,639,639,0.5451838708554075,0.7817081536444205,-2.711107463718545,0.4652106080651544,0.1355457499028574,confirmation
persistence,Controls,4,639,639,0.5577911774963205,0.6807564204218807,-2.890742924124884,0.4348449178137231,0.11872753033246675,confirmation
persistence,Controls,5,639,639,0.5660329551235572,0.8630096171224845,-2.971631286872318,0.41557585244176776,0.10666718214445037,confirmation
persistence,Controls,6,639,639,0.554840556044229,0.7789986430852855,-2.891132504000505,0.4307158737944243,0.11725227868425903,confirmation
persistence,Controls,7,639,639,0.5915080542664334,0.9491716476675832,-3.1977159131324986,0.37059770517656915,0.08107305524438657,confirmation
persistence,Controls,8,639,639,0.5859497623860995,0.8960059290797656,-2.999247687467989,0.41991845239472997,0.103326944721434,confirmation
persistence,Controls,9,639,639,0.5914627034905515,0.9208234806867654,-3.171935902139887,0.38161760096835035,0.08626613343456657,confirmation
persistence,Controls,10,639,639,0.5820542936651235,0.8650098235162118,-2.9386430879850027,0.42910655447892665,0.10720475307289234,confirmation
persistence,Pooled,1,852,852,0.5825906674359452,0.9864489608752756,-2.9955138827278045,0.39662024616156516,0.09199254224054809,confirmation
persistence,Pooled,2,852,852,0.5656813152989226,0.9770911054734839,-2.8144503703665804,0.4370939955407158,0.11374314579545663,confirmation
persistence,Pooled,3,852,852,0.5595984454611629,0.9769212484028196,-2.590881998229659,0.4781101582078364,0.13253988148118157,confirmation
persistence,Pooled,4,852,852,0.5895634366801984,1.0721705305390858,-2.8952290488613786,0.4205502906752753,0.09811185259224076,confirmation
persistence,Pooled,5,852,852,0.6302220032820426,1.5162618580680944,-2.8543699320219065,0.41159100755343186,0.08308871800610917,confirmation
persistence,Pooled,6,852,852,0.6149967149747144,1.4320453326896403,-2.8310433647619493,0.4197382696589607,0.08989133927675841,confirmation
persistence,Pooled,7,852,852,0.6361376948191524,1.5474871167134816,-3.0494675936753772,0.3769003495008536,0.0700898958737225,confirmation
persistence,Pooled,8,852,852,0.6532312952169064,1.7709193855782062,-2.905087778971283,0.41085511990564744,0.0757412080985207,confirmation
persistence,Pooled,9,852,852,0.6575809675800883,1.7291971203846206,-3.25235118472275,0.337826009506875,0.05410259291638808,confirmation
persistence,Pooled,10,852,852,0.6920622596645284,2.2874421715783813,-2.9713462831115,0.3807447276454717,0.06032776396731576,confirmation
har,Transition,1,213,213,0.573432401934536,1.4330873245053968,-1.3714035422605462,0.6828101229045502,0.10924693897855264,confirmation
har,Transition,2,213,213,0.5521381941011779,1.354320704734166,-0.5002583292308235,0.8762941129558152,0.16229471835781506,confirmation
har,Transition,3,213,213,0.5434424768177799,1.5102838878935565,-0.18550936247873878,0.9301588491477115,0.20187918873371535,confirmation
har,Transition,4,213,213,0.5876229819677172,1.7514187404493657,-0.19850312635078296,0.9269594713406044,0.16021324136993387,confirmation
har,Transition,5,213,213,0.6870788323419537,2.32545436844337,-0.5220057842923904,0.8132321016786846,0.1140073274600113,confirmation
har,Transition,6,213,213,0.6901800862805951,2.4744013183730593,-1.2754882187628778,0.6725437958002828,0.07895780301567101,confirmation
har,Transition,7,213,213,0.6673041565249009,2.5009803198923466,-0.9477459198758676,0.7408059528609164,0.09186157989547905,confirmation
har,Transition,8,213,213,0.722690301836339,2.980098376594163,-0.25884920066962064,0.8734123744260565,0.11135246082118977,confirmation
har,Transition,9,213,213,0.714544836789247,2.5999821402658254,-2.068160101377408,0.5011393768714525,0.04395727370372127,confirmation
har,Transition,10,213,213,0.772492606740416,3.4116727629778554,-1.0703780668275094,0.6567330113971339,0.101542294983469,confirmation
har,L1,1,71,71,0.8062975498988713,3.636220003282988,0.027320302686894157,0.8598820551710049,0.2753753906879871,confirmation
har,L1,2,71,71,0.7396042093028137,3.1143494558807325,-0.549583820293075,0.7877599881893175,0.12336783908204396,confirmation
har,L1,3,71,71,0.7602190962795891,3.820462604399094,0.060630463086298554,0.9052513775185193,0.16410058332841404,confirmation
har,L1,4,71,71,0.8792246273537939,4.786340141241021,2.022236088513138,1.2788989593881834,0.22686231848490446,confirmation
har,L1,5,71,71,0.7952084476408143,3.2837564108864945,-1.5050845678511846,0.5760547042376561,0.05752177757864119,confirmation
har,L1,6,71,71,0.823811597729816,4.003281450173172,0.4308041925622294,0.9632654411977671,0.1584323630806801,confirmation
har,L1,7,71,71,0.8044451820149416,3.598831958463052,-1.0620814720834242,0.6655810747031491,0.07454649534224778,confirmation
har,L1,8,71,71,0.8047752112066602,4.044489200074778,-0.7195110789877331,0.7240797595418716,0.11037617979291259,confirmation
har,L1,9,71,71,0.853929581627061,3.990146800535307,-1.6337865870536694,0.5356188971425092,0.05221329191266022,confirmation
har,L1,10,71,71,0.8033439092007698,3.657553644726049,-1.2719503791960913,0.6077949618220106,0.07958203836994249,confirmation
har,L5,1,71,71,0.46655593775213466,0.4486768853349062,-2.3553747669234673,0.5291949769357239,0.09852178108570153,confirmation
har,L5,2,71,71,0.35983830473293205,0.30673680863276964,-0.5906624281269256,0.8820120449339142,0.31463806240533654,confirmation
har,L5,3,71,71,0.3712864213040898,0.240667036285012,0.2056210329164131,1.050717356811324,0.39143995384110797,confirmation
har,L5,4,71,71,0.3343405953294765,0.19748663204277658,-1.6365581711277568,0.675514740819897,0.23986388754812327,confirmation
har,L5,5,71,71,0.7694943780630688,3.3286519631048224,-0.5232320492973953,0.7566499072536538,0.19895172206576017,confirmation
har,L5,6,71,71,0.7292773307652924,3.036524299674701,-1.4667361387961806,0.6073696945245748,0.07853520060105512,confirmation
har,L5,7,71,71,0.7308817080986194,3.607545173678324,-0.4049160777273147,0.8212068773786265,0.12363672934128911,confirmation
har,L5,8,71,71,0.862635201750685,4.633201667589618,0.5511563233997758,0.9918609836622635,0.1419888114994592,confirmation
har,L5,9,71,71,0.8232494600787024,3.6119544354022537,-2.316518588939566,0.40792167021756576,0.03506793099292749,confirmation
