candidate,period,outcome,state,n,mean,median,std
state__risk4_k3,2020_2024,fwd_max_upside_20d,2,199,0.06298446723926611,0.05574770365509618,0.04759492914891497
state__risk4_k3,2020_2024,future_rv_20d,0,411,0.15882965962397652,0.1413980767484383,0.07151484960938671
state__risk4_k3,2020_2024,future_rv_20d,1,448,0.15646352479917075,0.12885926867195874,0.09883891626837088
state__risk4_k3,2020_2024,future_rv_20d,2,199,0.30379052772453297,0.2529855470497542,0.1804318605528051
state__risk4_k3,full,fwd_return_5d,0,3257,0.002135886494793896,0.004086234172047565,0.020420341912948708
state__risk4_k3,full,fwd_return_5d,1,3534,0.0014154420390021076,0.002958893323131484,0.018699409437552064
state__risk4_k3,full,fwd_return_5d,2,979,0.005554098307353097,0.008005853691143816,0.043801216310162865
state__risk4_k3,full,fwd_return_10d,0,3256,0.004288634914664172,0.0069934507872996265,0.02784790825097965
state__risk4_k3,full,fwd_return_10d,1,3530,0.003604151529706731,0.006533923039832357,0.0253416546105342
state__risk4_k3,full,fwd_return_10d,2,979,0.00780170692318497,0.01234134858770397,0.0577340034020705
state__risk4_k3,full,fwd_return_20d,0,3249,0.00853684322329158,0.013684799961432903,0.03998260764701181
state__risk4_k3,full,fwd_return_20d,1,3527,0.007176759702429786,0.01258545435940217,0.03764204941522974
state__risk4_k3,full,fwd_return_20d,2,979,0.015608054031237302,0.025038925925205957,0.07398055945618545
state__risk4_k3,full,fwd_max_drawdown_20d,0,3249,-0.023964866018933936,-0.015521423874602425,0.030723534835662158
state__risk4_k3,full,fwd_max_drawdown_20d,1,3527,-0.02166451218562157,-0.0133448024821895,0.02898159931637862
state__risk4_k3,full,fwd_max_drawdown_20d,2,979,-0.04737001745782497,-0.03223455914595519,0.06073028779409295
state__risk4_k3,full,fwd_max_upside_20d,0,3249,0.02830927778846696,0.025286806095258463,0.022617086862173567
state__risk4_k3,full,fwd_max_upside_20d,1,3527,0.025627900868534014,0.022893929242163047,0.02077370468702297
state__risk4_k3,full,fwd_max_upside_20d,2,979,0.05584941921137087,0.05080350756024754,0.0441663376183701
state__risk4_k3,full,future_rv_20d,0,3257,0.1457718629730693,0.1325026647844556,0.06815838306216371
state__risk4_k3,full,future_rv_20d,1,3539,0.13160736500230552,0.1159919266539735,0.0652088684880439
state__risk4_k3,full,future_rv_20d,2,979,0.30386106367697646,0.2634475824225811,0.15443722378344277
state__state8_k3,1993_2004,fwd_return_5d,0,1691,0.0012190879099699794,0.002599468112843395,0.01712490461101166
state__state8_k3,1993_2004,fwd_return_5d,1,1156,0.0028114814708069865,0.004755856790828128,0.02777741364843187
state__state8_k3,1993_2004,fwd_return_5d,2,95,0.015694532667826926,0.024764160608469643,0.04935460176697387
state__state8_k3,1993_2004,fwd_return_10d,0,1691,0.0033619702642073896,0.004705732369439497,0.02267058505415586
state__state8_k3,1993_2004,fwd_return_10d,1,1156,0.0037671139654914796,0.0064862925801366655,0.03764085789324524
state__state8_k3,1993_2004,fwd_return_10d,2,95,0.03480320962540908,0.03536691727663133,0.05438257287377751
state__state8_k3,1993_2004,fwd_return_20d,0,1691,0.006658553547475435,0.009664463939842882,0.033994905146268545
state__state8_k3,1993_2004,fwd_return_20d,1,1156,0.008570435604664584,0.014107959674879766,0.05176038128122017
state__state8_k3,1993_2004,fwd_return_20d,2,95,0.05638601792962593,0.05749448104434274,0.061433678871655885
state__state8_k3,1993_2004,fwd_max_drawdown_20d,0,1691,-0.020411325308956275,-0.01344977052524221,0.02449783065297672
state__state8_k3,1993_2004,fwd_max_drawdown_20d,1,1156,-0.03356309673669449,-0.025656312818422733,0.03857652059267721
state__state8_k3,1993_2004,fwd_max_drawdown_20d,2,95,-0.03482268358432663,-0.030169389122971513,0.04420797802155365
state__state8_k3,1993_2004,fwd_max_upside_20d,0,1691,0.02450230943872768,0.021328527978795586,0.02015676307141464
state__state8_k3,1993_2004,fwd_max_upside_20d,1,1156,0.03752029520415915,0.03390222949397548,0.03020646167005569
state__state8_k3,1993_2004,fwd_max_upside_20d,2,95,0.08324307808343957,0.08491914072653906,0.047191630086065715
state__state8_k3,1993_2004,future_rv_20d,0,1691,0.12565069684992983,0.1146847093062152,0.052418303711680485
state__state8_k3,1993_2004,future_rv_20d,1,1156,0.203573859970444,0.1993431541837289,0.07016974168246028
state__state8_k3,1993_2004,future_rv_20d,2,95,0.31438480874557084,0.3160306478990785,0.07653138851527812
state__state8_k3,2005_2014,fwd_return_5d,0,1603,0.001270544718707394,0.003398799408335096,0.015648386019396405
state__state8_k3,2005_2014,fwd_return_5d,1,760,0.0035727159449926685,0.004919111190497927,0.028945922744495575
state__state8_k3,2005_2014,fwd_return_5d,2,154,-0.0016038128574234298,-0.0003729443641151686,0.06105218499263723
state__state8_k3,2005_2014,fwd_return_10d,0,1603,0.0027816220347943897,0.0067035486443380865,0.02205582550604502
state__state8_k3,2005_2014,fwd_return_10d,1,760,0.0068879965933164415,0.011437833821616228,0.038140811060492344
state__state8_k3,2005_2014,fwd_return_10d,2,154,-0.005600697153982786,-0.0014284085330166785,0.07740498134753487
state__state8_k3,2005_2014,fwd_return_20d,0,1603,0.005819953957006215,0.012213408145496762,0.0314633747912387
state__state8_k3,2005_2014,fwd_return_20d,1,760,0.01369753918119807,0.023102190341831474,0.05336806519798021
state__state8_k3,2005_2014,fwd_return_20d,2,154,-0.013473826999204259,-0.012331419420958667,0.09895692963408767
state__state8_k3,2005_2014,fwd_max_drawdown_20d,0,1603,-0.019775971130452725,-0.012975125730097625,0.02481474895037272
state__state8_k3,2005_2014,fwd_max_drawdown_20d,1,760,-0.030945994915149516,-0.02237351693719497,0.04078527583705865
state__state8_k3,2005_2014,fwd_max_drawdown_20d,2,154,-0.08653355363852713,-0.06569305134909742,0.08517898206352885
state__state8_k3,2005_2014,fwd_max_upside_20d,0,1603,0.022244168396721765,0.021552555275598406,0.015643233413097698
state__state8_k3,2005_2014,fwd_max_upside_20d,1,760,0.03877130956695069,0.03547176298752708,0.028544166439634117
state__state8_k3,2005_2014,fwd_max_upside_20d,2,154,0.061468592159879265,0.05010343912897697,0.05634359650861023
state__state8_k3,2005_2014,future_rv_20d,0,1603,0.11906019723933946,0.1065945028163041,0.050560305830842325
state__state8_k3,2005_2014,future_rv_20d,1,760,0.1972464594036238,0.1797041962767007,0.08981184406164311
state__state8_k3,2005_2014,future_rv_20d,2,154,0.47600634433658323,0.4047100296188577,0.2128538608741954
state__state8_k3,2015_2019,fwd_return_5d,0,997,0.0017988586849372837,0.00339028933852914,0.015136326143506412
state__state8_k3,2015_2019,fwd_return_5d,1,251,0.0036062205635156177,0.006892970499897455,0.02466408901219585
state__state8_k3,2015_2019,fwd_return_5d,2,10,0.03278126154220264,0.03721157900931482,0.023445546586496342
state__state8_k3,2015_2019,fwd_return_10d,0,997,0.003646840749696165,0.00600567775323313,0.021018239795155137
state__state8_k3,2015_2019,fwd_return_10d,1,251,0.007724807311072873,0.010365012993849065,0.03149106928787787
state__state8_k3,2015_2019,fwd_return_10d,2,10,0.053522044370198384,0.04778385696648124,0.021433855011489217
state__state8_k3,2015_2019,fwd_return_20d,0,997,0.008075286986331382,0.012482256831740202,0.02831157010691847
state__state8_k3,2015_2019,fwd_return_20d,1,251,0.014273282940583318,0.02052806735770285,0.042141233076446495
state__state8_k3,2015_2019,fwd_return_20d,2,10,0.0628009573925774,0.06416717918928772,0.033590133390611954
state__state8_k3,2015_2019,fwd_max_drawdown_20d,0,997,-0.017027881034591685,-0.009503276819027628,0.02466450031482809
state__state8_k3,2015_2019,fwd_max_drawdown_20d,1,251,-0.028092907854051954,-0.02351429871480415,0.032349448562137284
state__state8_k3,2015_2019,fwd_max_drawdown_20d,2,10,0.0007659247806971025,-0.005156832553118329,0.022387620067373864
state__state8_k3,2015_2019,fwd_max_upside_20d,0,997,0.0208649709938651,0.019803592712840157,0.01575112458765721
state__state8_k3,2015_2019,fwd_max_upside_20d,1,251,0.0354726991582739,0.03274268651161316,0.02411268711109656
state__state8_k3,2015_2019,fwd_max_upside_20d,2,10,0.07924121866886735,0.07153507936123549,0.025524770113024633
state__state8_k3,2015_2019,future_rv_20d,0,997,0.10566239830176158,0.0896266630588186,0.053184142451188354
state__state8_k3,2015_2019,future_rv_20d,1,251,0.17124932636069276,0.1740590024780623,0.05653209112167332
state__state8_k3,2015_2019,future_rv_20d,2,10,0.2120397851007724,0.2000502398380971,0.04284332321302906
state__state8_k3,2020_2024,fwd_return_5d,0,613,0.002083576577865605,0.004862570660407295,0.019416692432488294
state__state8_k3,2020_2024,fwd_return_5d,1,390,0.004674072794906915,0.006569970550829529,0.030038238490099647
state__state8_k3,2020_2024,fwd_return_5d,2,50,-0.0007566231482244268,0.004823152847520662,0.07342537671653833
state__state8_k3,2020_2024,fwd_return_10d,0,608,0.004566068427702209,0.009001797032085479,0.027732671189383072
state__state8_k3,2020_2024,fwd_return_10d,1,390,0.007769481734972336,0.014391083579433972,0.04097130355105462
state__state8_k3,2020_2024,fwd_return_10d,2,50,0.004610318532392463,0.03126909434050751,0.10328211204870369
state__state8_k3,2020_2024,fwd_return_20d,0,598,0.006295463419733892,0.01683900279557171,0.04762906446036962
state__state8_k3,2020_2024,fwd_return_20d,1,390,0.015386862818680081,0.031380551206341645,0.05880301122543976
state__state8_k3,2020_2024,fwd_return_20d,2,50,0.04226871467706239,0.050499167534913125,0.10597568657206313
state__state8_k3,2020_2024,fwd_max_drawdown_20d,0,598,-0.02556478057665444,-0.01508842498676738,0.03827509043020693
state__state8_k3,2020_2024,fwd_max_drawdown_20d,1,390,-0.03262973211911725,-0.023304916974142165,0.04292803689720855
state__state8_k3,2020_2024,fwd_max_drawdown_20d,2,50,-0.06890775911067543,-0.029525540830996122,0.09613617996887222
state__state8_k3,2020_2024,fwd_max_upside_20d,0,598,0.028966614615880418,0.02662722797698669,0.022327190097128795
state__state8_k3,2020_2024,fwd_max_upside_20d,1,390,0.045105871722593394,0.04489881059040701,0.030894015684674196
state__state8_k3,2020_2024,fwd_max_upside_20d,2,50,0.08653101398603419,0.06757162814123452,0.07156221273290736
state__state8_k3,2020_2024,future_rv_20d,0,618,0.14631284692833096,0.12203456217801065,0.08549138314875687
state__state8_k3,2020_2024,future_rv_20d,1,390,0.20871775092509734,0.19568592440357419,0.09112955835081343
state__state8_k3,2020_2024,future_rv_20d,2,50,0.48015403940336776,0.37937634377817825,0.2524979765009946
state__state8_k3,full,fwd_return_5d,0,4904,0.0014618383749921034,0.0032378481376883483,0.016576989345929542
state__state8_k3,full,fwd_return_5d,1,2557,0.0033998382674632075,0.005604738373111928,0.028190472127966833
state__state8_k3,full,fwd_return_5d,2,309,0.004964320004566845,0.012054683817092071,0.05963460505737437
state__state8_k3,full,fwd_return_10d,0,4899,0.003379485950202107,0.006182918403141446,0.02284500109952346
state__state8_k3,full,fwd_return_10d,1,2557,0.0056936588450321275,0.009794115466508213,0.0377868974079263
state__state8_k3,full,fwd_return_10d,2,309,0.010386841174828866,0.02140175302637548,0.07724572283695877
state__state8_k3,full,fwd_return_20d,0,4889,0.006628093371289666,0.012106465200022676,0.034132927625028016
state__state8_k3,full,fwd_return_20d,1,2557,0.01169379110444835,0.01983721084126633,0.052580216924596954
state__state8_k3,full,fwd_return_20d,2,309,0.019492387227235924,0.024703690577376092,0.09457432324915169
state__state8_k3,full,fwd_max_drawdown_20d,0,4889,-0.020143376763323388,-0.012567116675199386,0.026792525941722316
state__state8_k3,full,fwd_max_drawdown_20d,1,2557,-0.032105909800921095,-0.024138501347670926,0.03939817426532391
state__state8_k3,full,fwd_max_drawdown_20d,2,309,-0.064958093555246,-0.04407593511308461,0.07963202171206733
state__state8_k3,full,fwd_max_upside_20d,0,4889,0.023566213708736652,0.021682032658593586,0.018386067180348055
state__state8_k3,full,fwd_max_upside_20d,1,2557,0.038848100894575154,0.03573582011345433,0.02939847046119742
state__state8_k3,full,fwd_max_upside_20d,2,309,0.07279358736743868,0.06418414556634588,0.056747125254616344
state__state8_k3,full,future_rv_20d,0,4909,0.12204024751608421,0.1085105909423152,0.05839018549059932
state__state8_k3,full,future_rv_20d,1,2557,0.19930473017204114,0.1905231005745014,0.07935347782138023
state__state8_k3,full,future_rv_20d,2,309,0.41844541643960886,0.3471768318284507,0.2036869174220298
state__risk4_k4,1993_2004,fwd_return_5d,0,1079,0.0015613215474580488,0.002350194898078861,0.01794933738333389
state__risk4_k4,1993_2004,fwd_return_5d,1,64,0.02113409831818365,0.02921079254124248,0.052254559966916365
state__risk4_k4,1993_2004,fwd_return_5d,2,1028,0.0013292699687480157,0.003442955258303404,0.018884389113026166
state__risk4_k4,1993_2004,fwd_return_5d,3,771,0.003111275057732452,0.006005406013673387,0.030679318757047026
state__risk4_k4,1993_2004,fwd_return_10d,0,1079,0.0036169722249572945,0.005559627590723926,0.02454885575021502
state__risk4_k4,1993_2004,fwd_return_10d,1,64,0.04128091544969634,0.044429960567361815,0.055858051127239586
state__risk4_k4,1993_2004,fwd_return_10d,2,1028,0.0032453307822779675,0.0034890808614136404,0.02535346044524939
state__risk4_k4,1993_2004,fwd_return_10d,3,771,0.004494537887944841,0.007489141232153829,0.0407345339100569
state__risk4_k4,1993_2004,fwd_return_20d,0,1079,0.005003757924261645,0.009067516504326578,0.03696589021176515
state__risk4_k4,1993_2004,fwd_return_20d,1,64,0.0664632127776869,0.06303806187104843,0.0608309534963235
state__risk4_k4,1993_2004,fwd_return_20d,2,1028,0.008735235738526834,0.011353713903437757,0.03530744185799144
state__risk4_k4,1993_2004,fwd_return_20d,3,771,0.010235002015346068,0.017419614450573384,0.05593076095740481
state__risk4_k4,1993_2004,fwd_max_drawdown_20d,0,1079,-0.022120823434833833,-0.01455591376406995,0.026339564701959875
state__risk4_k4,1993_2004,fwd_max_drawdown_20d,1,64,-0.032666487521285814,-0.027808104157730107,0.04623392392703528
state__risk4_k4,1993_2004,fwd_max_drawdown_20d,2,1028,-0.021625824812074344,-0.014296299825616032,0.026652087322362645
state__risk4_k4,1993_2004,fwd_max_drawdown_20d,3,771,-0.03687713913257393,-0.029003343281797322,0.04110582269453333
state__risk4_k4,1993_2004,fwd_max_upside_20d,0,1079,0.025655470902982636,0.022416351171595128,0.02120017500310579
state__risk4_k4,1993_2004,fwd_max_upside_20d,1,64,0.09151825205736083,0.08978598032796414,0.04793625934637083
state__risk4_k4,1993_2004,fwd_max_upside_20d,2,1028,0.025738013270379122,0.02179559046241264,0.021774251667924394
state__risk4_k4,1993_2004,fwd_max_upside_20d,3,771,0.042434319139927575,0.03887567412626525,0.03261325480356626
state__risk4_k4,1993_2004,future_rv_20d,0,1079,0.13393511608229572,0.1213850280807295,0.05522325581594851
state__risk4_k4,1993_2004,future_rv_20d,1,64,0.32636660072736445,0.32634483485009635,0.07624023013290405
state__risk4_k4,1993_2004,future_rv_20d,2,1028,0.13316121374028567,0.11891398141748616,0.05709464058187036
state__risk4_k4,1993_2004,future_rv_20d,3,771,0.22747092983856262,0.2150253730708287,0.06817863443774234
state__risk4_k4,2005_2014,fwd_return_5d,0,968,0.001615832348435586,0.0037647462302896617,0.016274997707590284
state__risk4_k4,2005_2014,fwd_return_5d,1,126,-0.0002476774271765084,0.00021580885819583173,0.06587974124297731
state__risk4_k4,2005_2014,fwd_return_5d,2,949,0.002115065976340022,0.0035698565518935688,0.016691116058214935
state__risk4_k4,2005_2014,fwd_return_5d,3,474,0.0020355361882512316,0.0038477090503907796,0.033778742108162084
state__risk4_k4,2005_2014,fwd_return_10d,0,968,0.0036896838645237378,0.007253201334539772,0.02238530194459202
state__risk4_k4,2005_2014,fwd_return_10d,1,126,-0.003008306103540594,-0.0010579444316884956,0.0773774844634414
state__risk4_k4,2005_2014,fwd_return_10d,2,949,0.003303859192552745,0.007693451274808583,0.023768971668536875
state__risk4_k4,2005_2014,fwd_return_10d,3,474,0.005281393218221803,0.01140521878222378,0.04704768442470487
state__risk4_k4,2005_2014,fwd_return_20d,0,968,0.007174856751841939,0.014174422859381641,0.032801707295383654
state__risk4_k4,2005_2014,fwd_return_20d,1,126,-0.009871259418457684,-0.012146206448661045,0.09708515893414543
state__risk4_k4,2005_2014,fwd_return_20d,2,949,0.006251800221480475,0.011479817472270337,0.034725223285089445
state__risk4_k4,2005_2014,fwd_return_20d,3,474,0.012721741674412956,0.024422718208986338,0.06392788580828455
state__risk4_k4,2005_2014,fwd_max_drawdown_20d,0,968,-0.01955687759256998,-0.011332326277054883,0.026000667862854515
state__risk4_k4,2005_2014,fwd_max_drawdown_20d,1,126,-0.08762239026506868,-0.07425625047994705,0.07977183978096411
state__risk4_k4,2005_2014,fwd_max_drawdown_20d,2,949,-0.021636957024848948,-0.014811157538699993,0.02657969363975809
state__risk4_k4,2005_2014,fwd_max_drawdown_20d,3,474,-0.03806129581935546,-0.027743854105834076,0.05201063387177333
state__risk4_k4,2005_2014,fwd_max_upside_20d,0,968,0.02375768474363332,0.022671045801002543,0.016450385717281964
state__risk4_k4,2005_2014,fwd_max_upside_20d,1,126,0.06612206844610577,0.05378663618858881,0.05791377514466477
state__risk4_k4,2005_2014,fwd_max_upside_20d,2,949,0.024063696478585295,0.02281238417632392,0.01730216276471441
state__risk4_k4,2005_2014,fwd_max_upside_20d,3,474,0.04308964765659304,0.0414146170064168,0.033221452909747436
state__risk4_k4,2005_2014,future_rv_20d,0,968,0.12204977037243205,0.10711733328859341,0.05429942539746367
state__risk4_k4,2005_2014,future_rv_20d,1,126,0.49161651390324096,0.4109679524202987,0.20593599257340783
state__risk4_k4,2005_2014,future_rv_20d,2,949,0.12751742988138684,0.1168247066247809,0.05671870643645891
state__risk4_k4,2005_2014,future_rv_20d,3,474,0.23832042810019066,0.2103454073662662,0.1117582704476037
state__risk4_k4,2015_2019,fwd_return_5d,0,624,0.001022003709708436,0.002369285790879916,0.015120654703663776
state__risk4_k4,2015_2019,fwd_return_5d,1,1,0.06759369833986173,0.06759369833986173,
state__risk4_k4,2015_2019,fwd_return_5d,2,490,0.002980687866889032,0.005278248128668506,0.016691403411057223
state__risk4_k4,2015_2019,fwd_return_5d,3,143,0.006018007117296271,0.011164371441147125,0.02770900575697006
state__risk4_k4,2015_2019,fwd_return_10d,0,624,0.0038259907755538594,0.005991370436410293,0.020466243102948367
state__risk4_k4,2015_2019,fwd_return_10d,1,1,0.10083640942675731,0.10083640942675731,
state__risk4_k4,2015_2019,fwd_return_10d,2,490,0.0045523344859465294,0.006851586837882562,0.0239398705288857
state__risk4_k4,2015_2019,fwd_return_10d,3,143,0.00972831297022508,0.011166222621842081,0.03406087768860625
state__risk4_k4,2015_2019,fwd_return_20d,0,624,0.00896995620130646,0.012310316873704652,0.027265204248381854
state__risk4_k4,2015_2019,fwd_return_20d,1,1,0.12464762531161555,0.12464762531161555,
state__risk4_k4,2015_2019,fwd_return_20d,2,490,0.008114469029072036,0.014346919762256882,0.03290134382859793
state__risk4_k4,2015_2019,fwd_return_20d,3,143,0.017927794393093926,0.022900703106338405,0.04373498991691885
state__risk4_k4,2015_2019,fwd_max_drawdown_20d,0,624,-0.016744172487308397,-0.010803701760259521,0.02252224943513017
state__risk4_k4,2015_2019,fwd_max_drawdown_20d,1,1,0.04211821024082485,0.04211821024082485,
state__risk4_k4,2015_2019,fwd_max_drawdown_20d,2,490,-0.019255645663413885,-0.008760271212639281,0.02901191960498965
state__risk4_k4,2015_2019,fwd_max_drawdown_20d,3,143,-0.029223400126822088,-0.026422655768811643,0.03261818687554208
state__risk4_k4,2015_2019,fwd_max_upside_20d,0,624,0.020990169196167984,0.019823068974724634,0.016083467034226834
state__risk4_k4,2015_2019,fwd_max_upside_20d,1,1,0.13706579936857066,0.13706579936857066,
state__risk4_k4,2015_2019,fwd_max_upside_20d,2,490,0.023273586636026695,0.021599005138246752,0.017453038227368874
state__risk4_k4,2015_2019,fwd_max_upside_20d,3,143,0.04097515333474441,0.03766073231573319,0.026757287877830122
state__risk4_k4,2015_2019,future_rv_20d,0,624,0.10580438120505757,0.094290021333632,0.04944264465284316
state__risk4_k4,2015_2019,future_rv_20d,1,1,0.2513438245914903,0.2513438245914903,
state__risk4_k4,2015_2019,future_rv_20d,2,490,0.1160071630164045,0.09324861020104319,0.06152709193046549
state__risk4_k4,2015_2019,future_rv_20d,3,143,0.1911370790196662,0.1890498976603113,0.0484304924435977
state__risk4_k4,2020_2024,fwd_return_5d,0,378,0.002691813579786962,0.004935924870492769,0.02126057835220569
state__risk4_k4,2020_2024,fwd_return_5d,1,39,0.006097450241760273,0.014061297981359022,0.07778619463403011
state__risk4_k4,2020_2024,fwd_return_5d,2,320,0.00405806304869611,0.00638638646645906,0.01768551807896573
state__risk4_k4,2020_2024,fwd_return_5d,3,316,0.0016088715400734603,0.0038055042475841905,0.03317665824873912
state__risk4_k4,2020_2024,fwd_return_10d,0,374,0.002411795468715414,0.007396103588626746,0.029314703783289625
state__risk4_k4,2020_2024,fwd_return_10d,1,39,0.015367534033727015,0.0440058086285986,0.10188678824298082
state__risk4_k4,2020_2024,fwd_return_10d,2,319,0.009353496850853217,0.012758535812780858,0.024893586487832797
state__risk4_k4,2020_2024,fwd_return_10d,3,316,0.004910356263495831,0.01236871422328556,0.047836482891319164
state__risk4_k4,2020_2024,fwd_return_20d,0,371,0.0030084771701735396,0.015028848922828741,0.05422468479183722
state__risk4_k4,2020_2024,fwd_return_20d,1,39,0.056171833071084976,0.06933040315836547,0.10569505101979305
state__risk4_k4,2020_2024,fwd_return_20d,2,312,0.01196549972643551,0.0198663074373302,0.03973392632352745
state__risk4_k4,2020_2024,fwd_return_20d,3,316,0.015313028239191907,0.0331097732415363,0.06188713783446522
state__risk4_k4,2020_2024,fwd_max_drawdown_20d,0,371,-0.02818586689930344,-0.01603472097543457,0.04495808131908791
state__risk4_k4,2020_2024,fwd_max_drawdown_20d,1,39,-0.06579321735931529,-0.028687775751317646,0.09641148164049411
state__risk4_k4,2020_2024,fwd_max_drawdown_20d,2,312,-0.021980733317867925,-0.013903697705497375,0.028344819442039898
state__risk4_k4,2020_2024,fwd_max_drawdown_20d,3,316,-0.03663873852847845,-0.027548667146766792,0.04708493764298214
state__risk4_k4,2020_2024,fwd_max_upside_20d,0,371,0.028560104576719175,0.02648205933932113,0.02171979432337837
state__risk4_k4,2020_2024,fwd_max_upside_20d,1,39,0.09821135845787654,0.07218613667235885,0.07436185406199639
state__risk4_k4,2020_2024,fwd_max_upside_20d,2,312,0.031381663276705024,0.03000950909497424,0.02146243420216841
state__risk4_k4,2020_2024,fwd_max_upside_20d,3,316,0.04754036547866345,0.047837099670569594,0.03386532039820042
state__risk4_k4,2020_2024,future_rv_20d,0,382,0.15094506651506517,0.12352203722185465,0.10246407393619245
state__risk4_k4,2020_2024,future_rv_20d,1,39,0.505701975768614,0.4187103627322876,0.24681181953763467
state__risk4_k4,2020_2024,future_rv_20d,2,321,0.138346246471994,0.1246093404473094,0.05415326381685748
state__risk4_k4,2020_2024,future_rv_20d,3,316,0.2342924894032405,0.22010082381215756,0.10063603864642166
state__risk4_k4,full,fwd_return_5d,0,3049,0.0016084052184356895,0.002961614169686433,0.017344658462920416
state__risk4_k4,full,fwd_return_5d,1,230,0.007072909540469678,0.01283470495472272,0.06500164683147076
state__risk4_k4,full,fwd_return_5d,2,2787,0.0022005039001715184,0.0040357313255363625,0.017656671582914327
state__risk4_k4,full,fwd_return_5d,3,1704,0.0027773566004573856,0.00542740264778796,0.03180292084223116
state__risk4_k4,full,fwd_return_10d,0,3045,0.003534895487958316,0.0065016226512568664,0.023744877384963316
state__risk4_k4,full,fwd_return_10d,1,230,0.01288305328902853,0.02165225083700939,0.07904616909818822
state__risk4_k4,full,fwd_return_10d,2,2786,0.004194534031389189,0.0067798925851245695,0.024584791626259442
state__risk4_k4,full,fwd_return_10d,3,1704,0.005229747905545467,0.009690405445593964,0.04343953307295242
state__risk4_k4,full,fwd_return_20d,0,3042,0.006264863193889192,0.012428267234710466,0.0366088651512072
state__risk4_k4,full,fwd_return_20d,1,230,0.02315311324404445,0.02431176055216233,0.09680749860254415
state__risk4_k4,full,fwd_return_20d,2,2779,0.008140376570091302,0.012858230223213418,0.03525117757948505
state__risk4_k4,full,fwd_return_20d,3,1704,0.01251401621437831,0.021497961860579062,0.0585123599874605
state__risk4_k4,full,fwd_max_drawdown_20d,0,3042,-0.020941731179327898,-0.012805468316777313,0.028668267626472975
state__risk4_k4,full,fwd_max_drawdown_20d,1,230,-0.06806475496318877,-0.05114655504321819,0.07885806792029794
state__risk4_k4,full,fwd_max_drawdown_20d,2,2779,-0.021251556420885814,-0.013532163895891292,0.027251807198102947
state__risk4_k4,full,fwd_max_drawdown_20d,3,1704,-0.03652002117530736,-0.027986296824421775,0.04493650669095606
state__risk4_k4,full,fwd_max_upside_20d,0,3042,0.02444883507972615,0.02231535760352732,0.018998793670964628
state__risk4_k4,full,fwd_max_upside_20d,1,230,0.0789385110222008,0.07068716155118715,0.05994303748422356
state__risk4_k4,full,fwd_max_upside_20d,2,2779,0.025365333571109115,0.02284403491189302,0.019700020719821326
state__risk4_k4,full,fwd_max_upside_20d,3,1704,0.04344105367619445,0.04077412076152653,0.03260981341190362
state__risk4_k4,full,future_rv_20d,0,3053,0.12654540362070818,0.1122989189569046,0.06331803727229061
state__risk4_k4,full,future_rv_20d,1,230,0.446977669904031,0.3774197108003332,0.20192364957034814
state__risk4_k4,full,future_rv_20d,2,2788,0.1288222466563838,0.1162309378514455,0.057820947879814615
state__risk4_k4,full,future_rv_20d,3,1704,0.22870481148841457,0.2116265736680403,0.08826269532814168
state__state8_k4,1993_2004,fwd_return_5d,0,926,0.00014320479156552848,0.002598456818362904,0.019237614918223907
state__state8_k4,1993_2004,fwd_return_5d,1,1023,0.0018210673505746093,0.0028232900543525563,0.016933884309018602
state__state8_k4,1993_2004,fwd_return_5d,2,87,0.016508531528834358,0.024764160608469643,0.05002393496170398
state__state8_k4,1993_2004,fwd_return_5d,3,906,0.003720451500904608,0.005204597214810036,0.02898950514780474
state__state8_k4,1993_2004,fwd_return_10d,0,926,0.0022818073718618432,0.0033279608017864337,0.024735372225943193
state__state8_k4,1993_2004,fwd_return_10d,1,1023,0.003677374252755228,0.005484218951177899,0.024017936941697758
state__state8_k4,1993_2004,fwd_return_10d,2,87,0.04019582196908839,0.040890420608858724,0.05058760727051463
state__state8_k4,1993_2004,fwd_return_10d,3,906,0.004386574367630632,0.007390866962758591,0.03906895422754711
state__state8_k4,1993_2004,fwd_return_20d,0,926,0.007892723557368402,0.01095995846139075,0.035045421722620325
state__state8_k4,1993_2004,fwd_return_20d,1,1023,0.005181042676213542,0.008660976133139542,0.03593737782963917
state__state8_k4,1993_2004,fwd_return_20d,2,87,0.059928327537513766,0.05809554964090813,0.060757958183054406
state__state8_k4,1993_2004,fwd_return_20d,3,906,0.00960383680290771,0.01609693181590377,0.053697935263140956
state__state8_k4,1993_2004,fwd_max_drawdown_20d,0,926,-0.021578014201071756,-0.013842820051488125,0.026997902297013366
state__state8_k4,1993_2004,fwd_max_drawdown_20d,1,1023,-0.02171373428524652,-0.014843919776237113,0.02532150021358202
state__state8_k4,1993_2004,fwd_max_drawdown_20d,2,87,-0.032215887648277756,-0.028244290500955782,0.042972391668063666
state__state8_k4,1993_2004,fwd_max_drawdown_20d,3,906,-0.034906702335734126,-0.02669928094355728,0.03992598586973963
state__state8_k4,1993_2004,fwd_max_upside_20d,0,926,0.024924574828034982,0.02131988873099422,0.021236269807489064
state__state8_k4,1993_2004,fwd_max_upside_20d,1,1023,0.025353558757772468,0.021961587003866745,0.020656933039637088
state__state8_k4,1993_2004,fwd_max_upside_20d,2,87,0.0862750592853924,0.08581514857321637,0.046554749951608146
state__state8_k4,1993_2004,fwd_max_upside_20d,3,906,0.03994722061482614,0.03639488041057537,0.031269380277604085
