event_id,event_date,origin_regime,destination_regime,relative_week,score,value,above_threshold
16,2009-08-28,0,1,2,long_regime_uncertainty,0.7453149779161742,1
16,2009-08-28,0,1,2,one_week_probability_motion,0.05058016836128254,0
17,2009-10-30,1,0,-8,long_regime_uncertainty,0.8464753146387392,1
17,2009-10-30,1,0,-8,one_week_probability_motion,0.02457778979074754,0
17,2009-10-30,1,0,-7,long_regime_uncertainty,0.7453149779161742,1
17,2009-10-30,1,0,-7,one_week_probability_motion,0.05058016836128254,0
17,2009-10-30,1,0,-6,long_regime_uncertainty,0.6648291264222926,1
17,2009-10-30,1,0,-6,one_week_probability_motion,0.04024292574694077,0
17,2009-10-30,1,0,-5,long_regime_uncertainty,0.7277770656824667,1
17,2009-10-30,1,0,-5,one_week_probability_motion,0.031473969630087084,0
17,2009-10-30,1,0,-4,long_regime_uncertainty,0.7385444483703856,1
17,2009-10-30,1,0,-4,one_week_probability_motion,0.005383691343959329,0
17,2009-10-30,1,0,-3,long_regime_uncertainty,0.8047601527410861,1
17,2009-10-30,1,0,-3,one_week_probability_motion,0.22834769944426425,1
17,2009-10-30,1,0,-2,long_regime_uncertainty,0.9503803605682357,1
17,2009-10-30,1,0,-2,one_week_probability_motion,0.12242974334533907,1
17,2009-10-30,1,0,-1,long_regime_uncertainty,0.7783393451432941,1
17,2009-10-30,1,0,-1,one_week_probability_motion,0.08602050771247083,1
17,2009-10-30,1,0,0,long_regime_uncertainty,0.014806803822084325,0
17,2009-10-30,1,0,0,one_week_probability_motion,0.6034269255173107,1
17,2009-10-30,1,0,1,long_regime_uncertainty,0.011960965585936734,0
17,2009-10-30,1,0,1,one_week_probability_motion,0.0014229191180738692,0
17,2009-10-30,1,0,2,long_regime_uncertainty,0.04394431102873819,0
17,2009-10-30,1,0,2,one_week_probability_motion,0.0159916727214007,0
18,2009-12-11,0,1,-8,long_regime_uncertainty,0.9503803605682357,1
18,2009-12-11,0,1,-8,one_week_probability_motion,0.12242974334533907,1
18,2009-12-11,0,1,-7,long_regime_uncertainty,0.7783393451432941,1
18,2009-12-11,0,1,-7,one_week_probability_motion,0.08602050771247083,1
18,2009-12-11,0,1,-6,long_regime_uncertainty,0.014806803822084325,0
18,2009-12-11,0,1,-6,one_week_probability_motion,0.6034269255173107,1
18,2009-12-11,0,1,-5,long_regime_uncertainty,0.011960965585936734,0
18,2009-12-11,0,1,-5,one_week_probability_motion,0.0014229191180738692,0
18,2009-12-11,0,1,-4,long_regime_uncertainty,0.04394431102873819,0
18,2009-12-11,0,1,-4,one_week_probability_motion,0.0159916727214007,0
18,2009-12-11,0,1,-3,long_regime_uncertainty,0.15529923027886705,0
18,2009-12-11,0,1,-3,one_week_probability_motion,0.0556774596250644,0
18,2009-12-11,0,1,-2,long_regime_uncertainty,0.3754466840874564,0
18,2009-12-11,0,1,-2,one_week_probability_motion,0.1100737269042948,1
18,2009-12-11,0,1,-1,long_regime_uncertainty,0.6918604686875369,1
18,2009-12-11,0,1,-1,one_week_probability_motion,0.1582068923000402,1
18,2009-12-11,0,1,0,long_regime_uncertainty,0.909443512609301,1
18,2009-12-11,0,1,0,one_week_probability_motion,0.19934800935158098,1
18,2009-12-11,0,1,1,long_regime_uncertainty,0.6578092588224409,1
18,2009-12-11,0,1,1,one_week_probability_motion,0.12581712689343005,1
18,2009-12-11,0,1,2,long_regime_uncertainty,0.6851662634265832,1
18,2009-12-11,0,1,2,one_week_probability_motion,0.013678502302071127,0
19,2010-01-22,1,0,-8,long_regime_uncertainty,0.3754466840874564,0
19,2010-01-22,1,0,-8,one_week_probability_motion,0.1100737269042948,1
19,2010-01-22,1,0,-7,long_regime_uncertainty,0.6918604686875369,1
19,2010-01-22,1,0,-7,one_week_probability_motion,0.1582068923000402,1
19,2010-01-22,1,0,-6,long_regime_uncertainty,0.909443512609301,1
19,2010-01-22,1,0,-6,one_week_probability_motion,0.19934800935158098,1
19,2010-01-22,1,0,-5,long_regime_uncertainty,0.6578092588224409,1
19,2010-01-22,1,0,-5,one_week_probability_motion,0.12581712689343005,1
19,2010-01-22,1,0,-4,long_regime_uncertainty,0.6851662634265832,1
19,2010-01-22,1,0,-4,one_week_probability_motion,0.013678502302071127,0
19,2010-01-22,1,0,-3,long_regime_uncertainty,0.6731825193785546,1
19,2010-01-22,1,0,-3,one_week_probability_motion,0.005991872024014411,0
19,2010-01-22,1,0,-2,long_regime_uncertainty,0.9362586499026826,1
19,2010-01-22,1,0,-2,one_week_probability_motion,0.13153806526206402,1
19,2010-01-22,1,0,-1,long_regime_uncertainty,0.7791601806124238,1
19,2010-01-22,1,0,-1,one_week_probability_motion,0.07854923464512942,0
19,2010-01-22,1,0,0,long_regime_uncertainty,0.43486457681253665,0
19,2010-01-22,1,0,0,one_week_probability_motion,0.39298762128751985,1
19,2010-01-22,1,0,1,long_regime_uncertainty,0.4718487465699418,0
19,2010-01-22,1,0,1,one_week_probability_motion,0.018492084878702436,0
19,2010-01-22,1,0,2,long_regime_uncertainty,0.65011505987979,1
19,2010-01-22,1,0,2,one_week_probability_motion,0.08913315665492424,1
20,2010-03-26,0,1,-8,long_regime_uncertainty,0.4718487465699418,0
20,2010-03-26,0,1,-8,one_week_probability_motion,0.018492084878702436,0
20,2010-03-26,0,1,-7,long_regime_uncertainty,0.65011505987979,1
20,2010-03-26,0,1,-7,one_week_probability_motion,0.08913315665492424,1
20,2010-03-26,0,1,-6,long_regime_uncertainty,0.9285708788036041,1
20,2010-03-26,0,1,-6,one_week_probability_motion,0.13922790946190705,1
20,2010-03-26,0,1,-5,long_regime_uncertainty,0.5082962879358748,0
20,2010-03-26,0,1,-5,one_week_probability_motion,0.21013729543386472,1
20,2010-03-26,0,1,-4,long_regime_uncertainty,0.7296910932686709,1
20,2010-03-26,0,1,-4,one_week_probability_motion,0.11069740266639816,1
20,2010-03-26,0,1,-3,long_regime_uncertainty,0.3986503159537348,0
20,2010-03-26,0,1,-3,one_week_probability_motion,0.16552038865746813,1
20,2010-03-26,0,1,-2,long_regime_uncertainty,0.6337910962203379,1
20,2010-03-26,0,1,-2,one_week_probability_motion,0.11757039013330159,1
20,2010-03-26,0,1,-1,long_regime_uncertainty,0.97848049934589,1
20,2010-03-26,0,1,-1,one_week_probability_motion,0.17234470156277598,1
20,2010-03-26,0,1,0,long_regime_uncertainty,0.6348755227987903,1
20,2010-03-26,0,1,0,one_week_probability_motion,0.19332198892765984,1
20,2010-03-26,0,1,1,long_regime_uncertainty,0.3501870672508859,0
20,2010-03-26,0,1,1,one_week_probability_motion,0.14234422777395228,1
20,2010-03-26,0,1,2,long_regime_uncertainty,0.20394325330453333,0
20,2010-03-26,0,1,2,one_week_probability_motion,0.07312190697317622,0
21,2010-05-07,1,0,-8,long_regime_uncertainty,0.6337910962203379,1
21,2010-05-07,1,0,-8,one_week_probability_motion,0.11757039013330159,1
21,2010-05-07,1,0,-7,long_regime_uncertainty,0.97848049934589,1
21,2010-05-07,1,0,-7,one_week_probability_motion,0.17234470156277598,1
21,2010-05-07,1,0,-6,long_regime_uncertainty,0.6348755227987903,1
21,2010-05-07,1,0,-6,one_week_probability_motion,0.19332198892765984,1
21,2010-05-07,1,0,-5,long_regime_uncertainty,0.3501870672508859,0
21,2010-05-07,1,0,-5,one_week_probability_motion,0.14234422777395228,1
21,2010-05-07,1,0,-4,long_regime_uncertainty,0.20394325330453333,0
21,2010-05-07,1,0,-4,one_week_probability_motion,0.07312190697317622,0
21,2010-05-07,1,0,-3,long_regime_uncertainty,0.1181816064928718,0
21,2010-05-07,1,0,-3,one_week_probability_motion,0.04288082340583088,0
21,2010-05-07,1,0,-2,long_regime_uncertainty,0.125986322067549,0
21,2010-05-07,1,0,-2,one_week_probability_motion,0.003902357787338717,0
21,2010-05-07,1,0,-1,long_regime_uncertainty,0.35336812426228126,0
21,2010-05-07,1,0,-1,one_week_probability_motion,0.11369090109736602,1
21,2010-05-07,1,0,0,long_regime_uncertainty,0.05476332604642942,0
21,2010-05-07,1,0,0,one_week_probability_motion,0.7959342748456448,1
21,2010-05-07,1,0,1,long_regime_uncertainty,0.08240115615838683,0
21,2010-05-07,1,0,1,one_week_probability_motion,0.013818915055978716,0
21,2010-05-07,1,0,2,long_regime_uncertainty,0.008193957282196851,0
21,2010-05-07,1,0,2,one_week_probability_motion,0.03710359943809484,0
22,2010-10-15,0,1,-8,long_regime_uncertainty,0.06299624665911496,0
22,2010-10-15,0,1,-8,one_week_probability_motion,0.025214530525809284,0
22,2010-10-15,0,1,-7,long_regime_uncertainty,0.12607417852391356,0
22,2010-10-15,0,1,-7,one_week_probability_motion,0.0315389659323993,0
22,2010-10-15,0,1,-6,long_regime_uncertainty,0.018900087836483004,0
22,2010-10-15,0,1,-6,one_week_probability_motion,0.0535870453437153,0
22,2010-10-15,0,1,-5,long_regime_uncertainty,0.14239430494682592,0
22,2010-10-15,0,1,-5,one_week_probability_motion,0.0617471085551714,0
22,2010-10-15,0,1,-4,long_regime_uncertainty,0.32284073049765083,0
22,2010-10-15,0,1,-4,one_week_probability_motion,0.09022321277541259,1
22,2010-10-15,0,1,-3,long_regime_uncertainty,0.3815353017516496,0
22,2010-10-15,0,1,-3,one_week_probability_motion,0.029347285626999425,0
22,2010-10-15,0,1,-2,long_regime_uncertainty,0.6474239251901627,1
22,2010-10-15,0,1,-2,one_week_probability_motion,0.13294431171925647,1
22,2010-10-15,0,1,-1,long_regime_uncertainty,0.8860329708240959,1
22,2010-10-15,0,1,-1,one_week_probability_motion,0.11930452281696663,1
22,2010-10-15,0,1,0,long_regime_uncertainty,0.6873894754598683,1
22,2010-10-15,0,1,0,one_week_probability_motion,0.2132887768580179,1
22,2010-10-15,0,1,1,long_regime_uncertainty,0.3476955500755895,0
22,2010-10-15,0,1,1,one_week_probability_motion,0.1698469626921394,1
22,2010-10-15,0,1,2,long_regime_uncertainty,0.72833271616385,1
22,2010-10-15,0,1,2,one_week_probability_motion,0.19031858304413019,1
23,2010-11-05,1,0,-8,long_regime_uncertainty,0.14239430494682592,0
23,2010-11-05,1,0,-8,one_week_probability_motion,0.0617471085551714,0
23,2010-11-05,1,0,-7,long_regime_uncertainty,0.32284073049765083,0
23,2010-11-05,1,0,-7,one_week_probability_motion,0.09022321277541259,1
23,2010-11-05,1,0,-6,long_regime_uncertainty,0.3815353017516496,0
23,2010-11-05,1,0,-6,one_week_probability_motion,0.029347285626999425,0
23,2010-11-05,1,0,-5,long_regime_uncertainty,0.6474239251901627,1
23,2010-11-05,1,0,-5,one_week_probability_motion,0.13294431171925647,1
23,2010-11-05,1,0,-4,long_regime_uncertainty,0.8860329708240959,1
23,2010-11-05,1,0,-4,one_week_probability_motion,0.11930452281696663,1
23,2010-11-05,1,0,-3,long_regime_uncertainty,0.6873894754598683,1
23,2010-11-05,1,0,-3,one_week_probability_motion,0.2132887768580179,1
23,2010-11-05,1,0,-2,long_regime_uncertainty,0.3476955500755895,0
23,2010-11-05,1,0,-2,one_week_probability_motion,0.1698469626921394,1
23,2010-11-05,1,0,-1,long_regime_uncertainty,0.72833271616385,1
23,2010-11-05,1,0,-1,one_week_probability_motion,0.19031858304413019,1
23,2010-11-05,1,0,0,long_regime_uncertainty,0.3422360501395001,0
23,2010-11-05,1,0,0,one_week_probability_motion,0.464715616848325,1
23,2010-11-05,1,0,1,long_regime_uncertainty,0.2950119876554227,0
23,2010-11-05,1,0,1,one_week_probability_motion,0.023612031242038672,0
23,2010-11-05,1,0,2,long_regime_uncertainty,0.4415671802736105,0
23,2010-11-05,1,0,2,one_week_probability_motion,0.07327759630909389,0
24,2010-12-31,0,1,-8,long_regime_uncertainty,0.3422360501395001,0
24,2010-12-31,0,1,-8,one_week_probability_motion,0.464715616848325,1
24,2010-12-31,0,1,-7,long_regime_uncertainty,0.2950119876554227,0
24,2010-12-31,0,1,-7,one_week_probability_motion,0.023612031242038672,0
24,2010-12-31,0,1,-6,long_regime_uncertainty,0.4415671802736105,0
24,2010-12-31,0,1,-6,one_week_probability_motion,0.07327759630909389,0
24,2010-12-31,0,1,-5,long_regime_uncertainty,0.5296588399270498,0
24,2010-12-31,0,1,-5,one_week_probability_motion,0.04404582982671962,0
24,2010-12-31,0,1,-4,long_regime_uncertainty,0.2617828975920954,0
24,2010-12-31,0,1,-4,one_week_probability_motion,0.13393797116747722,1
24,2010-12-31,0,1,-3,long_regime_uncertainty,0.3448588903090648,0
24,2010-12-31,0,1,-3,one_week_probability_motion,0.04153799635848468,0
24,2010-12-31,0,1,-2,long_regime_uncertainty,0.5512297170189845,1
24,2010-12-31,0,1,-2,one_week_probability_motion,0.1031854133549599,1
24,2010-12-31,0,1,-1,long_regime_uncertainty,0.8048747431097867,1
24,2010-12-31,0,1,-1,one_week_probability_motion,0.1268225130454011,1
24,2010-12-31,0,1,0,long_regime_uncertainty,0.8922832522614579,1
24,2010-12-31,0,1,0,one_week_probability_motion,0.15142100231437766,1
24,2010-12-31,0,1,1,long_regime_uncertainty,0.6118906765605845,1
24,2010-12-31,0,1,1,one_week_probability_motion,0.1401962878504367,1
24,2010-12-31,0,1,2,long_regime_uncertainty,0.5400247327633881,1
24,2010-12-31,0,1,2,one_week_probability_motion,0.03593297189859823,0
25,2011-07-01,1,0,-8,long_regime_uncertainty,0.43452121922608045,0
25,2011-07-01,1,0,-8,one_week_probability_motion,0.03494282372386348,0
25,2011-07-01,1,0,-7,long_regime_uncertainty,0.3154648679233809,0
25,2011-07-01,1,0,-7,one_week_probability_motion,0.059528175651349824,0
25,2011-07-01,1,0,-6,long_regime_uncertainty,0.23086978674524572,0
25,2011-07-01,1,0,-6,one_week_probability_motion,0.04229754058906765,0
25,2011-07-01,1,0,-5,long_regime_uncertainty,0.16216374773112807,0
25,2011-07-01,1,0,-5,one_week_probability_motion,0.034353019507058824,0
25,2011-07-01,1,0,-4,long_regime_uncertainty,0.24763627107953445,0
25,2011-07-01,1,0,-4,one_week_probability_motion,0.04273626167420319,0
25,2011-07-01,1,0,-3,long_regime_uncertainty,0.2984719119830279,0
25,2011-07-01,1,0,-3,one_week_probability_motion,0.025417820451746787,0
25,2011-07-01,1,0,-2,long_regime_uncertainty,0.2017835332467499,0
25,2011-07-01,1,0,-2,one_week_probability_motion,0.048344189368139,0
25,2011-07-01,1,0,-1,long_regime_uncertainty,0.14128786769752733,0
25,2011-07-01,1,0,-1,one_week_probability_motion,0.030247832774611405,0
25,2011-07-01,1,0,0,long_regime_uncertainty,0.38479316423991683,0
25,2011-07-01,1,0,0,one_week_probability_motion,0.736959484031278,1
25,2011-07-01,1,0,1,long_regime_uncertainty,0.6366486171278114,1
25,2011-07-01,1,0,1,one_week_probability_motion,0.1259277264439473,1
25,2011-07-01,1,0,2,long_regime_uncertainty,0.5701908472119082,1
25,2011-07-01,1,0,2,one_week_probability_motion,0.033228884957951677,0
26,2012-03-02,0,1,-8,long_regime_uncertainty,0.04199144811403599,0
26,2012-03-02,0,1,-8,one_week_probability_motion,0.015627903913240527,0
26,2012-03-02,0,1,-7,long_regime_uncertainty,0.14623489081928975,0
26,2012-03-02,0,1,-7,one_week_probability_motion,0.05212172135262679,0
26,2012-03-02,0,1,-6,long_regime_uncertainty,0.13906890862164745,0
26,2012-03-02,0,1,-6,one_week_probability_motion,0.003582991098821195,0
26,2012-03-02,0,1,-5,long_regime_uncertainty,0.2870058700461041,0
26,2012-03-02,0,1,-5,one_week_probability_motion,0.0739684807122283,0
26,2012-03-02,0,1,-4,long_regime_uncertainty,0.21771740813412432,0
26,2012-03-02,0,1,-4,one_week_probability_motion,0.0346442309559898,0
26,2012-03-02,0,1,-3,long_regime_uncertainty,0.35332330867114636,0
26,2012-03-02,0,1,-3,one_week_probability_motion,0.067802950268511,0
26,2012-03-02,0,1,-2,long_regime_uncertainty,0.5140158719160439,0
26,2012-03-02,0,1,-2,one_week_probability_motion,0.0803462816224488,1
26,2012-03-02,0,1,-1,long_regime_uncertainty,0.8418399727240001,1
26,2012-03-02,0,1,-1,one_week_probability_motion,0.1639120504039781,1
26,2012-03-02,0,1,0,long_regime_uncertainty,0.8014147240922916,1
26,2012-03-02,0,1,0,one_week_probability_motion,0.17837265159185411,1
26,2012-03-02,0,1,1,long_regime_uncertainty,0.5227112830165696,0
26,2012-03-02,0,1,1,one_week_probability_motion,0.13935172053786105,1
26,2012-03-02,0,1,2,long_regime_uncertainty,0.8402216288520628,1
26,2012-03-02,0,1,2,one_week_probability_motion,0.15875517291774666,1
27,2012-05-18,1,0,-8,long_regime_uncertainty,0.7125957284125659,1
27,2012-05-18,1,0,-8,one_week_probability_motion,0.06381295021974842,0
27,2012-05-18,1,0,-7,long_regime_uncertainty,0.48480194559724643,0
27,2012-05-18,1,0,-7,one_week_probability_motion,0.11389689140765968,1
27,2012-05-18,1,0,-6,long_regime_uncertainty,0.44907849571936287,0
27,2012-05-18,1,0,-6,one_week_probability_motion,0.01786172493894178,0
27,2012-05-18,1,0,-5,long_regime_uncertainty,0.5780358876295861,1
27,2012-05-18,1,0,-5,one_week_probability_motion,0.06447869595511158,0
27,2012-05-18,1,0,-4,long_regime_uncertainty,0.44202342690236107,0
27,2012-05-18,1,0,-4,one_week_probability_motion,0.06800623036361264,0
27,2012-05-18,1,0,-3,long_regime_uncertainty,0.46251981690479693,0
27,2012-05-18,1,0,-3,one_week_probability_motion,0.010248195001217875,0
27,2012-05-18,1,0,-2,long_regime_uncertainty,0.6461508762919298,1
27,2012-05-18,1,0,-2,one_week_probability_motion,0.09181552969356654,1
27,2012-05-18,1,0,-1,long_regime_uncertainty,0.5470714624249797,1
27,2012-05-18,1,0,-1,one_week_probability_motion,0.04953970693347498,0
27,2012-05-18,1,0,0,long_regime_uncertainty,0.5753726831892768,1
27,2012-05-18,1,0,0,one_week_probability_motion,0.4387779271928717,1
27,2012-05-18,1,0,1,long_regime_uncertainty,0.6255381868638641,1
27,2012-05-18,1,0,1,one_week_probability_motion,0.02508275183729375,0
27,2012-05-18,1,0,2,long_regime_uncertainty,0.3567696949883292,0
27,2012-05-18,1,0,2,one_week_probability_motion,0.13438424593776746,1
28,2012-08-03,0,1,-8,long_regime_uncertainty,0.09941218100261306,0
28,2012-08-03,0,1,-8,one_week_probability_motion,0.12867875699285825,1
28,2012-08-03,0,1,-7,long_regime_uncertainty,0.16145412583106933,0
28,2012-08-03,0,1,-7,one_week_probability_motion,0.031020972414228194,0
28,2012-08-03,0,1,-6,long_regime_uncertainty,0.23031423846221488,0
28,2012-08-03,0,1,-6,one_week_probability_motion,0.0344300563155729,0
28,2012-08-03,0,1,-5,long_regime_uncertainty,0.2093248141245847,0
28,2012-08-03,0,1,-5,one_week_probability_motion,0.010494712168815201,0
28,2012-08-03,0,1,-4,long_regime_uncertainty,0.2845631890618656,0
28,2012-08-03,0,1,-4,one_week_probability_motion,0.037619187468640514,0
28,2012-08-03,0,1,-3,long_regime_uncertainty,0.4648546754974203,0
28,2012-08-03,0,1,-3,one_week_probability_motion,0.0901457432177773,1
28,2012-08-03,0,1,-2,long_regime_uncertainty,0.7432758283291576,1
28,2012-08-03,0,1,-2,one_week_probability_motion,0.1392105764158686,1
28,2012-08-03,0,1,-1,long_regime_uncertainty,0.813609691491056,1
28,2012-08-03,0,1,-1,one_week_probability_motion,0.03516693158094919,0
28,2012-08-03,0,1,0,long_regime_uncertainty,0.8429728357051867,1
28,2012-08-03,0,1,0,one_week_probability_motion,0.17170873640187867,1
28,2012-08-03,0,1,1,long_regime_uncertainty,0.5593954215164672,1
28,2012-08-03,0,1,1,one_week_probability_motion,0.14178870709435976,1
28,2012-08-03,0,1,2,long_regime_uncertainty,0.3171942525776351,0
28,2012-08-03,0,1,2,one_week_probability_motion,0.12110058446941607,1
29,2013-01-11,0,1,-8,long_regime_uncertainty,0.18672941342282978,0
29,2013-01-11,0,1,-8,one_week_probability_motion,0.012883459562616384,0
29,2013-01-11,0,1,-7,long_regime_uncertainty,0.5931598365755244,1
29,2013-01-11,0,1,-7,one_week_probability_motion,0.20321521157634737,1
29,2013-01-11,0,1,-6,long_regime_uncertainty,0.41427008298108126,0
29,2013-01-11,0,1,-6,one_week_probability_motion,0.08944487679722146,1
29,2013-01-11,0,1,-5,long_regime_uncertainty,0.2798055236046457,0
29,2013-01-11,0,1,-5,one_week_probability_motion,0.06723227968821788,0
29,2013-01-11,0,1,-4,long_regime_uncertainty,0.20202201150503918,0
29,2013-01-11,0,1,-4,one_week_probability_motion,0.03889175604980322,0
29,2013-01-11,0,1,-3,long_regime_uncertainty,0.14925377476323232,0
29,2013-01-11,0,1,-3,one_week_probability_motion,0.026384118370903376,0
29,2013-01-11,0,1,-2,long_regime_uncertainty,0.22404228150834893,0
29,2013-01-11,0,1,-2,one_week_probability_motion,0.037394253372558306,0
29,2013-01-11,0,1,-1,long_regime_uncertainty,0.854863872534219,1
29,2013-01-11,0,1,-1,one_week_probability_motion,0.460546922978716,1
29,2013-01-11,0,1,0,long_regime_uncertainty,0.8819445546208038,1
29,2013-01-11,0,1,0,one_week_probability_motion,0.1315957864224886,1
29,2013-01-11,0,1,1,long_regime_uncertainty,0.6804209880785276,1
29,2013-01-11,0,1,1,one_week_probability_motion,0.10076178327113816,1
29,2013-01-11,0,1,2,long_regime_uncertainty,0.5098129465140797,0
29,2013-01-11,0,1,2,one_week_probability_motion,0.08530402078222399,1
30,2014-10-24,1,0,-8,long_regime_uncertainty,0.017231168734743285,0
30,2014-10-24,1,0,-8,one_week_probability_motion,0.005567538725198329,0
30,2014-10-24,1,0,-7,long_regime_uncertainty,0.010902204384674152,0
30,2014-10-24,1,0,-7,one_week_probability_motion,0.003164482175034511,0
30,2014-10-24,1,0,-6,long_regime_uncertainty,0.018052350026055652,0
30,2014-10-24,1,0,-6,one_week_probability_motion,0.0035750728206908056,0
30,2014-10-24,1,0,-5,long_regime_uncertainty,0.017131384509901593,0
30,2014-10-24,1,0,-5,one_week_probability_motion,0.0004604827580770854,0
30,2014-10-24,1,0,-4,long_regime_uncertainty,0.027314035158739203,0
30,2014-10-24,1,0,-4,one_week_probability_motion,0.005091325324418805,0
30,2014-10-24,1,0,-3,long_regime_uncertainty,0.025345979490255632,0
30,2014-10-24,1,0,-3,one_week_probability_motion,0.0009840278342417852,0
30,2014-10-24,1,0,-2,long_regime_uncertainty,0.12873601797443368,0
30,2014-10-24,1,0,-2,one_week_probability_motion,0.05169501924208908,0
30,2014-10-24,1,0,-1,long_regime_uncertainty,0.08400833069974534,0
30,2014-10-24,1,0,-1,one_week_probability_motion,0.022363843637344227,0
30,2014-10-24,1,0,0,long_regime_uncertainty,0.45439085250260547,0
30,2014-10-24,1,0,0,one_week_probability_motion,0.7308004083988245,1
30,2014-10-24,1,0,1,long_regime_uncertainty,0.5862383217127023,1
30,2014-10-24,1,0,1,one_week_probability_motion,0.06592373460504838,0
30,2014-10-24,1,0,2,long_regime_uncertainty,0.7314327735998906,1
30,2014-10-24,1,0,2,one_week_probability_motion,0.07259722594359413,0
31,2014-12-26,0,1,-8,long_regime_uncertainty,0.5862383217127023,1
31,2014-12-26,0,1,-8,one_week_probability_motion,0.06592373460504838,0
31,2014-12-26,0,1,-7,long_regime_uncertainty,0.7314327735998906,1
31,2014-12-26,0,1,-7,one_week_probability_motion,0.07259722594359413,0
31,2014-12-26,0,1,-6,long_regime_uncertainty,0.7618554713658818,1
31,2014-12-26,0,1,-6,one_week_probability_motion,0.015211348882995634,0
31,2014-12-26,0,1,-5,long_regime_uncertainty,0.7546712989515731,1
31,2014-12-26,0,1,-5,one_week_probability_motion,0.0035920862071543436,0
31,2014-12-26,0,1,-4,long_regime_uncertainty,0.6597018562964424,1
31,2014-12-26,0,1,-4,one_week_probability_motion,0.04748472132756537,0
31,2014-12-26,0,1,-3,long_regime_uncertainty,0.5520418224195115,1
31,2014-12-26,0,1,-3,one_week_probability_motion,0.05383001693846545,0
31,2014-12-26,0,1,-2,long_regime_uncertainty,0.8849017274145978,1
31,2014-12-26,0,1,-2,one_week_probability_motion,0.16642995249754322,1
31,2014-12-26,0,1,-1,long_regime_uncertainty,0.9053376493189585,1
31,2014-12-26,0,1,-1,one_week_probability_motion,0.010217960952180194,0
31,2014-12-26,0,1,0,long_regime_uncertainty,0.8943850210257516,1
31,2014-12-26,0,1,0,one_week_probability_motion,0.100138664827645,1
31,2014-12-26,0,1,1,long_regime_uncertainty,0.8560635939773239,1
31,2014-12-26,0,1,1,one_week_probability_motion,0.01916071352421378,0
31,2014-12-26,0,1,2,long_regime_uncertainty,0.7900381529652784,1
31,2014-12-26,0,1,2,one_week_probability_motion,0.033012720506022886,0
32,2015-06-12,1,0,-8,long_regime_uncertainty,0.4367784888520463,0
32,2015-06-12,1,0,-8,one_week_probability_motion,0.004463924323332424,0
32,2015-06-12,1,0,-7,long_regime_uncertainty,0.41202302279509573,0
32,2015-06-12,1,0,-7,one_week_probability_motion,0.012377733028475335,0
32,2015-06-12,1,0,-6,long_regime_uncertainty,0.43865279451541195,0
32,2015-06-12,1,0,-6,one_week_probability_motion,0.013314885860158165,0
32,2015-06-12,1,0,-5,long_regime_uncertainty,0.48886184964850454,0
32,2015-06-12,1,0,-5,one_week_probability_motion,0.025104527566546242,0
32,2015-06-12,1,0,-4,long_regime_uncertainty,0.572404663610989,1
32,2015-06-12,1,0,-4,one_week_probability_motion,0.041771406981242265,0
32,2015-06-12,1,0,-3,long_regime_uncertainty,0.6835614067126599,1
32,2015-06-12,1,0,-3,one_week_probability_motion,0.05557837155083545,0
32,2015-06-12,1,0,-2,long_regime_uncertainty,0.7681691017268027,1
32,2015-06-12,1,0,-2,one_week_probability_motion,0.04230384750707139,0
32,2015-06-12,1,0,-1,long_regime_uncertainty,0.8678993769027552,1
32,2015-06-12,1,0,-1,one_week_probability_motion,0.04986513758797617,0
32,2015-06-12,1,0,0,long_regime_uncertainty,0.9943864461546019,1
32,2015-06-12,1,0,0,one_week_probability_motion,0.06885708847132149,0
32,2015-06-12,1,0,1,long_regime_uncertainty,0.8725402918483143,1
32,2015-06-12,1,0,1,one_week_probability_motion,0.06092307715314382,0
32,2015-06-12,1,0,2,long_regime_uncertainty,0.7443431489974479,1
32,2015-06-12,1,0,2,one_week_probability_motion,0.06409857142543307,0
33,2015-10-02,0,1,-8,long_regime_uncertainty,0.7859145429147683,1
33,2015-10-02,0,1,-8,one_week_probability_motion,0.012451420107882305,0
33,2015-10-02,0,1,-7,long_regime_uncertainty,0.683555300335219,1
33,2015-10-02,0,1,-7,one_week_probability_motion,0.051179621289774546,0
33,2015-10-02,0,1,-6,long_regime_uncertainty,0.32289346727296664,0
33,2015-10-02,0,1,-6,one_week_probability_motion,0.18033091653112618,1
33,2015-10-02,0,1,-5,long_regime_uncertainty,0.4915627677887071,0
33,2015-10-02,0,1,-5,one_week_probability_motion,0.0843346502578701,1
33,2015-10-02,0,1,-4,long_regime_uncertainty,0.2712648660595979,0
33,2015-10-02,0,1,-4,one_week_probability_motion,0.11014895086455448,1
33,2015-10-02,0,1,-3,long_regime_uncertainty,0.43891465726239154,0
33,2015-10-02,0,1,-3,one_week_probability_motion,0.08382489560139669,1
33,2015-10-02,0,1,-2,long_regime_uncertainty,0.7038142218586132,1
33,2015-10-02,0,1,-2,one_week_probability_motion,0.13244978229811083,1
33,2015-10-02,0,1,-1,long_regime_uncertainty,0.8189266979520402,1
33,2015-10-02,0,1,-1,one_week_probability_motion,0.05755623804671356,0
33,2015-10-02,0,1,0,long_regime_uncertainty,0.9604660079787964,1
33,2015-10-02,0,1,0,one_week_probability_motion,0.11030364703458173,1
33,2015-10-02,0,1,1,long_regime_uncertainty,0.982512570406062,1
33,2015-10-02,0,1,1,one_week_probability_motion,0.01102328121363283,0
33,2015-10-02,0,1,2,long_regime_uncertainty,0.7670859044881178,1
