date,return_pct,iid_gaussian_log_density,hmm2_log_density,hmm2_filtered_state_0,hmm2_filtered_state_1,hmm4_unrestricted_log_density,hmm4_unrestricted_filtered_state_0,hmm4_unrestricted_filtered_state_1,hmm4_unrestricted_filtered_state_2,hmm4_unrestricted_filtered_state_3,hmm4_restricted_log_density,hmm4_restricted_filtered_state_0,hmm4_restricted_filtered_state_1,hmm4_restricted_filtered_state_2,hmm4_restricted_filtered_state_3,branch_onset,abs_return,realized_vol_4w,realized_vol_13w,vol_change,long_regime_uncertainty,state_entropy,max_state_probability,one_week_probability_motion,return_reversal
2007-03-09,1.1232996719949817,-1.7158011434160625,-1.7778236092001627,0.4283699667353263,0.5716300332646737,-1.6096536636951044,0.0730251168884136,0.1368975580482408,0.6516811788535953,0.1383961462097502,-1.7004791103915178,0.164860728200146,0.0587762956556733,0.6643889009391204,0.1119740752050601,0.0,1.1232996719949817,2.6851723689683795,1.6578987467518576,1.027273622216522,0.4472740477116388,0.9805861606054509,0.6643889009391204,0.12077581549327543,2.0
2007-03-16,-1.139167246165318,-1.8074631908333465,-1.8669296966321511,0.3465478926940194,0.6534521073059806,-1.8050036970759575,0.048233931309771,0.140949356271806,0.7771850077881464,0.0336317046302765,-1.820588839097223,0.1046924915655119,0.0745748544583872,0.7904270102883286,0.0303056436877721,0.0,1.139167246165318,2.3930864318580056,1.6379666522087033,0.7551197796493023,0.3585346920477983,0.7217106719002645,0.7904270102883286,0.04436967783192025,2.0
2007-03-23,3.4831002712663484,-3.0403203715605165,-3.330413121500763,0.6107145686089556,0.3892854313910443,-3.9195809224287017,0.1533310749499908,0.3500416413541081,0.4951792214113452,0.0014480622845557,-3.830716206796001,0.2876627731056741,0.196459949595788,0.514538030128259,0.0013392471702788,0.0,3.4831002712663484,3.404661858379197,1.9014212425251173,1.5032406158540796,0.9682454454029243,1.0288799853125283,0.514538030128259,0.3048553766775629,2.0
2007-03-30,-1.0675747379211842,-1.7844924567022449,-1.8918878237169623,0.504866152795276,0.495133847204724,-1.7515695297410436,0.0959527055454289,0.3390760373492669,0.5536178185970458,0.0113534385082583,-1.7925646355436684,0.1752711060786791,0.2181456213352353,0.5957482868736188,0.0108349857124667,0.0,1.0675747379211842,2.190252489883709,1.9253115559963159,0.2649409338873929,0.786833454827829,0.9949558608643219,0.5957482868736188,0.09070599528754764,2.0
2007-04-06,1.5988516650637052,-1.8657686500005948,-1.9161595548079708,0.3809696226190295,0.6190303773809706,-1.873695956250512,0.0612305428164943,0.3810402065505926,0.4698064416712291,0.087922808961684,-1.9070007873390349,0.1065487680914457,0.2636333119705272,0.5474378821830888,0.0823800377549381,0.0,1.5988516650637052,2.2404630410539386,1.9628527257551376,0.277610315298801,0.7403641601239461,1.1255431329400851,0.5474378821830888,0.023234647351941362,2.0
2007-04-13,0.6276299333040747,-1.6216862715355171,-1.5204510946369214,0.2247779937512463,0.7752220062487537,-1.3463728713019536,0.0284037239230634,0.3154886798107639,0.4195922185665302,0.2365153776996425,-1.3681526192174118,0.045219719603492,0.2214657722821268,0.5061294624301333,0.2271850456842477,0.0,0.6276299333040747,1.9004290522652176,1.9298937137180376,-0.029464661452820007,0.5333709837712377,1.1552085042109745,0.5061294624301333,0.10349658817635421,0.0
2007-04-20,2.144982177816157,-2.110467423739011,-2.187862556811058,0.2041137691064334,0.7958862308935667,-2.346155720710639,0.0332860409288863,0.4271539651710661,0.3888065009091668,0.1507534929908806,-2.360262310230037,0.0473020799106225,0.3066089322402127,0.4928439956876807,0.153244992161484,0.0,2.144982177816157,1.4097268825277849,2.0088395444903258,-0.5991126619625409,0.7078220243016705,1.1429580413942426,0.4928439956876807,0.08722552026521635,0.0
2007-04-27,0.6526954200463564,-1.6246432336551422,-1.4238019749852024,0.1131072801258162,0.8868927198741837,-1.2957830961868009,0.0176238025706542,0.3313229427635494,0.3419921202584466,0.3090611344073498,-1.2933855470575677,0.0219355717340934,0.2312126440457968,0.4340139632366675,0.3128378209834421,0.0,0.6526954200463564,0.7453549327419702,1.9935480378115844,-1.2481931050696142,0.5062964315597805,1.148179659923154,0.4340139632366675,0.10076279637094498,0.0
2007-05-04,0.7700866511799909,-1.641650341990524,-1.4013495123702264,0.0643196486417716,0.9356803513582284,-1.1847079969959189,0.0095972338775463,0.226329100953333,0.2862075711053701,0.4778660940637504,-1.1812880771424572,0.0107308212134886,0.1526725982244461,0.356133782557375,0.4804627980046903,0.0,0.7700866511799909,0.7333892899150876,1.9507342562598453,-1.2173449663447578,0.3268068388758695,1.055474097223415,0.4804627980046903,0.08974479634195554,0.0
2007-05-11,0.0152736352302618,-1.5937400577342864,-1.3242918496141676,0.0389286089415182,0.9610713910584816,-1.1833841596584276,0.0061485545643004,0.1573389009086875,0.3217953923942699,0.5147171521327422,-1.1740748928534357,0.0065080327943162,0.1013155018499641,0.375328008942396,0.5168484564133236,0.0,0.0152736352302618,0.8964162851272012,1.9294937437233899,-1.0330774585961886,0.2156470692885607,0.9736569551459748,0.5168484564133236,0.05557988479365439,0.0
2007-05-18,1.1160404123760514,-1.7128629900666514,-1.4806299023372351,0.0286465283523324,0.9713534716476676,-1.2098326128497563,0.0039852354363464,0.1038764655389844,0.2655087814215841,0.6266295176030849,-1.2104364892427917,0.0044512787149584,0.0644729023569096,0.3052873970127406,0.6257884219153914,0.0,1.1160404123760514,0.45970008396988926,1.926261783374962,-1.4665616994050727,0.13784836214373597,0.8564127703562837,0.6257884219153914,0.038899353572412476,0.0
2007-05-25,-0.4620752525569926,-1.6399585827237189,-1.4163131582894906,0.023808177871925,0.976191822128075,-1.5265108140196677,0.0040307759308535,0.0950810281652306,0.4508918606171474,0.4499963352867683,-1.5153603712301829,0.0047686340301948,0.0557980144791946,0.4830337966485402,0.4563995548420702,0.0,0.4620752525569926,0.7151717836296638,1.9313366744365135,-1.2161648908068496,0.12113329701877906,0.8960079478678356,0.4830337966485402,0.008357532562478287,2.0
2007-06-01,1.350578394056523,-1.7788863193500724,-1.5861349566935643,0.0223716855321709,0.9776283144678288,-1.4472911008317018,0.0034119748658282,0.076349148525065,0.366904156094808,0.5533347205142988,-1.4431067656106111,0.0047445148054399,0.0422323378838293,0.4002326182879242,0.5527905290228067,0.0,1.350578394056523,0.868608015573525,1.2799797844527552,-0.4113717688792302,0.09395370537853831,0.8532117269370545,0.5527905290228067,0.013589795820120543,2.0
2007-06-08,-1.883750025451292,-2.130524072381374,-2.3894026444937544,0.0457533756266482,0.9542466243733516,-2.739919603123796,0.0107111042642376,0.1250167747177853,0.8507945675324587,0.0134775534855182,-2.7541480098732767,0.0162934512585527,0.0684765108219074,0.899388073694953,0.0158419642245869,0.0,1.883750025451292,1.5086404617883493,1.4712927514394456,0.03734771034890372,0.16953992416092012,0.4117217691157869,0.899388073694953,0.03779310939119096,2.0
2007-06-15,1.6602470153714854,-1.8884238603092591,-1.7823466657377929,0.0395200954342162,0.9604799045657836,-1.9262596743326592,0.0105533580333746,0.1479994589781184,0.7234864375373851,0.1179607454511217,-1.9196168782936591,0.0170247248092984,0.0765069090533271,0.7979317156795704,0.108536650457804,0.0,1.6602470153714854,1.656497666187967,1.4061934136415082,0.2503042525464587,0.18706326772525106,0.6871373230044759,0.7979317156795704,0.00876167178216547,2.0
2007-06-22,-1.9997552978541224,-2.193748059643598,-2.5043477842749264,0.0719698739847132,0.9280301260152868,-2.3931416991177485,0.0184577906794729,0.1586035585975092,0.8210708652460509,0.0018677854769669,-2.3936325793021513,0.0295136651002031,0.0812729232242739,0.8871824170699146,0.0020309946056082,0.0,1.9997552978541224,1.9947953113209687,1.3454692357457754,0.6493260755751933,0.22157317664895415,0.4267545729973937,0.8871824170699146,0.017254954461851657,2.0
2007-06-29,0.0525575949637868,-1.5920357739361657,-1.324317891392654,0.0425669488853946,0.9574330511146052,-1.3015760441226727,0.0099346928682234,0.1300064165024053,0.7484234554057205,0.1116354352236506,-1.3036509272199768,0.0157153049583443,0.0638742553779188,0.8191832938296483,0.1012271458340886,1.0,0.0525575949637868,1.7443941131712413,1.2816168671938124,0.46277724597742886,0.15917912067252615,0.636208801477706,0.8191832938296483,0.03119702798821411,2.0
2007-07-06,1.7859302454690251,-1.9400498908330224,-1.8703362838036015,0.0398743897940446,0.9601256102059552,-2.0229894468480354,0.0107811533149007,0.1589118738672463,0.649522202738088,0.1807847700797648,-2.0194238275480623,0.0173272854407957,0.075007716233239,0.7413812445767857,0.1662837537491794,1.0,1.7859302454690251,1.7688052104011613,1.2967461241057912,0.4720590862953702,0.1846700033480697,0.7847267418062785,0.7413812445767857,0.01274544133777189,0.0
2007-07-13,1.4311297351055965,-1.804751526693756,-1.637131500018271,0.0323734560042851,0.9676265439957148,-1.652965931654529,0.0086073444419954,0.1521434559404973,0.530974326113164,0.3082748735043433,-1.660017730601873,0.0132616522678883,0.0700533794904939,0.6279285378535724,0.2887564303880452,1.0,1.4311297351055965,1.7162289242597295,1.3248403877706363,0.3913885364890932,0.16663006351676457,0.8944436500127457,0.6279285378535724,0.00901996991565257,0.0
2007-07-20,-1.1922660871164226,-1.8258084225522668,-1.7975805683537849,0.035550917409271,0.9644490825907288,-1.9464981292508927,0.0110331657565701,0.1655707722558556,0.766710091499377,0.0566859704881972,-1.9240655314424664,0.0157382368979944,0.0726146973140214,0.8549130803239712,0.0567339854640129,1.0,1.1922660871164226,1.3641960492109775,1.3048716828262856,0.05932436638469185,0.1767058684240318,0.5525820451735141,0.8549130803239712,0.005037902453633558,2.0
