sample_id,label,index,market_group,episode_id,split,event_onset,origin_date,lead,matched_positive_id,match_distance,level,mean5,mean20,slope5,slope20,std20,max20,target_x_h1,target_x_h2,target_x_h3,target_x_h4,target_x_h5,target_x_h6,target_x_h7,target_x_h8,target_x_h9,target_x_h10
N_P_GE004_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE004,train,1969-07-10,1970-11-27,5,P_GE004_^GSPC_data_L5,0.22044588753178493,-4.525894994415152,-4.542498985147775,-4.5985043807065615,-0.01711933959575423,0.002976293210198372,0.10509424439535277,-4.400552973637928,-4.37892510718502,-4.063569255902177,-4.237931064845826,-4.433067122920954,-4.427572672751114,-4.516361066923194,-4.535997799262981,-4.563111064030032,-4.3884210711157134,-4.612956417843661
N_P_GE004_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE004,train,1969-07-10,1970-11-16,5,P_GE004_^GSPC_data_L5,0.22298649738241072,-4.585657002114973,-4.527637015831857,-4.599093765279067,-0.016493380216722652,0.0024996907962268194,0.09687997953642351,-4.400552973637928,-4.62711029771516,-4.815030320923621,-4.703820333968677,-4.4809340304984895,-4.571440085020816,-4.4815142626593865,-4.6527115531450285,-4.525894994415152,-4.37892510718502,-4.063569255902177
N_P_GE005_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE005,train,1970-01-16,1970-12-17,5,P_GE005_^GSPC_data_L5,0.23521800488615757,-4.746871822440119,-4.650684806184893,-4.510734775778451,-0.03154064379213749,-0.0068545634304040485,0.16223523799893994,-4.063569255902177,-4.710633187593946,-4.666815021568724,-4.611957881407871,-4.598731902652841,-4.775595952241643,-4.828851298794287,-4.5260319527366155,-4.705558459486869,-4.674799432147619,-4.587019450603477
N_P_GE005_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE005,train,1970-01-16,1970-10-26,5,P_GE005_^GSPC_data_L5,0.3250234496686874,-4.620800023586549,-4.586534790517232,-4.50976959832271,-0.035512692746986284,-0.011366151651507062,0.14368849279737664,-4.146287567062168,-4.739592653023499,-4.5105975056103595,-4.687379458576422,-4.683772353165572,-4.647443539602474,-4.495875433389118,-4.582446538450823,-4.711478371770505,-4.776841749102749,-4.575588671144376
N_P_GE005_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE005,train,1970-01-16,1967-02-01,5,P_GE005_^GSPC_data_L5,0.3398875170026001,-4.6609095171659405,-4.5699664295990345,-4.476402866603268,-0.05857261648655602,-0.006516232109940577,0.18356073487198654,-3.988274145057827,-4.606412499480853,-4.600094531931458,-4.664350660253102,-4.936572673180045,-4.5046379330896364,-4.527271385045286,-4.644920575189842,-4.7671966711918765,-4.522843383057048,-4.668642228293615
N_P_GE006_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE006,train,1970-04-14,1971-09-03,5,P_GE006_^GSPC_data_L5,0.4496811411959701,-4.510866021278842,-4.699683990570823,-4.576529518164512,0.0005296032947347448,-0.009111878622902725,0.2164399043729415,-3.990851549032678,-4.529508709310691,-4.77660851845672,-4.720814069152296,-4.840908893761218,-4.816590917620167,-4.804254766446946,-4.7386199565748015,-4.865283826583453,-4.882839674135889,-4.88163155405656
N_P_GE006_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE006,train,1970-04-14,1967-02-02,5,P_GE006_^GSPC_data_L5,0.45269332695881737,-4.606412499480853,-4.6153990649768915,-4.479258982218697,-0.008646698360680388,-0.009524365009657504,0.18519166736415374,-3.988274145057827,-4.600094531931458,-4.664350660253102,-4.936572673180045,-4.5046379330896364,-4.527271385045286,-4.644920575189842,-4.7671966711918765,-4.522843383057048,-4.668642228293615,-4.673700628912194
N_P_GE006_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE006,train,1970-04-14,1972-01-06,5,P_GE006_^GSPC_data_L5,0.45437422000441297,-4.716989247300815,-4.625515574187114,-4.473116400298646,-0.010191887261740439,-0.004555361151973308,0.17388702276148466,-3.9966313962665385,-4.500733218362241,-4.721322786818284,-4.778603669523687,-4.676631862498257,-4.732927565060206,-4.754018617808781,-4.784999919577735,-4.749760270594713,-4.574948470099973,-4.637003242771306
N_P_GE007_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE007,train,1973-04-24,1982-04-12,5,P_GE007_^GSPC_data_L5,0.28402331211567466,-4.6436623672822535,-4.576715299989118,-4.483171105953676,-0.023916848158859094,-0.011288466496628551,0.12742190845317977,-4.227943973396915,-4.5917193671593886,-4.624681513042883,-4.65317480711072,-4.566290731975696,-4.426119835812006,-4.426072073789547,-5.822014362343684,-4.842371920276306,-4.908280700686699,-5.210278331425135
N_P_GE007_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE007,train,1973-04-24,1980-08-27,5,P_GE007_^GSPC_data_L5,0.2879370726167275,-4.611945256164241,-4.568874792914447,-4.49822088512566,-0.040571580389785596,-0.008088353832432033,0.13535829131552632,-4.2261491762458725,-4.487182264104165,-4.646345609656998,-4.37874253355754,-4.3993625752112795,-4.158749213418314,-4.626031739006206,-4.27068374985235,-4.376119563473799,-4.481958577684558,-4.5123008582969355
N_P_GE007_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE007,train,1973-04-24,1967-12-13,5,P_GE007_^GSPC_data_L5,0.2923347382944941,-4.716141515204166,-4.670288132805469,-4.54767301916454,-0.027987717512101527,-0.013951105372289002,0.1421713378957758,-4.194724558644678,-4.664577900049649,-4.542745848562989,-4.52751088922541,-4.717046762663167,-4.60589738404161,-4.6239962880261185,-4.662064202269603,-4.723472774582804,-4.600246703563734,-4.518033253635637
N_P_GE008_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE008,train,1973-09-14,1969-10-10,5,P_GE008_^GSPC_data_L5,0.09990848839898797,-4.5829678708226576,-4.59659062307787,-4.56900827353349,0.035696806822021296,-0.0005293917952217353,0.09828324707482201,-4.360597739059997,-4.546658806327356,-4.2751945100197135,-4.422981409026278,-4.16496956089952,-4.456854951850106,-4.4453297514408,-4.399924576331491,-4.3727364446416095,-4.431420697849947,-4.47323038822667
N_P_GE008_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE008,train,1973-09-14,1967-05-10,5,P_GE008_^GSPC_data_L5,0.15945153380436125,-4.620153495727046,-4.587744583818096,-4.600059637020178,0.03192262864959087,-0.0010064406839315407,0.09820690536386227,-4.377930118773532,-4.664011217622654,-4.637807885510459,-4.650532259808885,-4.535863496903104,-4.699362508609745,-4.760963344116708,-4.654634618054722,-4.576385853704098,-4.625518431910729,-4.4966388655590634
N_P_GE008_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE008,train,1973-09-14,1967-12-28,5,P_GE008_^GSPC_data_L5,0.17389193705616304,-4.518033253635637,-4.625562644415579,-4.614683577156547,0.027374356748682625,-0.0019770058807348063,0.09351742556724475,-4.342387528566167,-5.029334589720576,-4.374430419039784,-4.427052659246316,-4.41424363697618,-4.547554094788108,-4.458515016488419,-4.415347374005159,-4.60899356086027,-4.420331424631302,-4.629941271707212
N_P_GE009_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE009,train,1974-04-23,1962-12-10,5,P_GE009_^GSPC_data_L5,0.14420297558905396,-4.318189862760781,-4.517515138099585,-4.5335897468213675,0.02095237574443867,-0.0018003315369558785,0.12872131996945363,-4.248778986237082,-4.790247786104242,-4.617794451692962,-4.666519195006992,-4.78261857987819,-4.856482378084049,-4.768382688486058,-4.555086836371931,-4.825139055325509,-4.787415278044333,-4.821153914551105
N_P_GE009_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE009,train,1974-04-23,1980-09-02,5,P_GE009_^GSPC_data_L5,0.1591425363362857,-4.37874253355754,-4.527883369381572,-4.513358399893483,0.023851694624198228,-0.0027943813623470884,0.1267365957105578,-4.252924097235045,-4.3993625752112795,-4.158749213418314,-4.626031739006206,-4.27068374985235,-4.376119563473799,-4.481958577684558,-4.5123008582969355,-4.636010328452668,-4.52456998544272,-4.382837467647742
N_P_GE009_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE009,train,1974-04-23,1980-07-03,5,P_GE009_^GSPC_data_L5,0.23703463215725842,-4.431743404389422,-4.507826799259337,-4.495743789678551,0.022628403428047294,-0.0007030044734327802,0.116849410549236,-4.256066596516515,-4.643172005644366,-4.568362641017945,-4.399397346478372,-4.492184631319869,-4.537735049576136,-4.21662176659559,-4.3020986672372725,-4.449020491284202,-4.423001802708774,-4.4769189772405955
N_P_GE010_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE010,train,1975-07-09,1967-11-29,5,P_GE010_^GSPC_data_L5,0.20546739340291129,-4.553548082296373,-4.575658861422098,-4.472249226552818,-0.022120262336989143,-0.0059630402238693495,0.12615059788713298,-4.194724558644678,-4.683883673890647,-4.623298229693986,-4.598796422270255,-4.508273018061812,-4.342387528566167,-4.584124920914002,-4.68389104703095,-4.667548147306587,-4.6997350335716375,-4.716141515204166
N_P_GE010_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE010,train,1975-07-09,1980-08-07,5,P_GE010_^GSPC_data_L5,0.210894531968418,-4.5406926853248075,-4.530341349456664,-4.454317043211157,-0.020127307222693215,-0.0063554310027017875,0.1122852524205839,-4.21662176659559,-4.450714156847853,-4.4306234884125155,-4.422162351400732,-4.547428474217256,-4.252924097235045,-4.629941110070556,-4.430381673672894,-4.613895225366108,-4.464117237188811,-4.4694735282716715
N_P_GE010_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE010,train,1975-07-09,1980-07-07,5,P_GE010_^GSPC_data_L5,0.22617119416462939,-4.643172005644366,-4.508965952540824,-4.498105832011981,-0.043335469842237094,-0.004391027675381335,0.1194302031765052,-4.256066596516515,-4.568362641017945,-4.399397346478372,-4.492184631319869,-4.537735049576136,-4.21662176659559,-4.3020986672372725,-4.449020491284202,-4.423001802708774,-4.4769189772405955,-4.480971696063627
N_P_GE011_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE011,train,1976-01-05,1962-12-18,5,P_GE011_^GSPC_data_L5,0.21810698914155152,-4.768382688486058,-4.73835945862965,-4.599333181428198,-0.049113965666325345,-0.013434700463999345,0.1445773580677776,-4.3115528524546445,-4.555086836371931,-4.825139055325509,-4.787415278044333,-4.821153914551105,-4.926499524012891,-4.954751491597319,-4.979769328017201,-4.941568369102465,-4.583038685928695,-4.458577189223077
N_P_GE011_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE011,train,1976-01-05,1972-11-29,5,P_GE011_^GSPC_data_L5,0.24763525580458084,-4.809052223234859,-4.703160996201793,-4.599369575903694,-0.04136627161613897,-0.011845627987262599,0.12523778139794664,-4.345886283091828,-4.7675468552802505,-4.637473027647608,-4.840310492178287,-4.852366293040609,-4.771452803118671,-4.813688121732473,-4.804299364916778,-4.857301264340699,-4.757861904781185,-4.906349996351486
N_P_GE011_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE011,train,1976-01-05,1978-05-30,5,P_GE011_^GSPC_data_L5,0.25850104506230537,-4.833486218524883,-4.754835468859826,-4.614864978484915,-0.07181772002877622,-0.012517554053980612,0.13839808782667465,-4.448127724480447,-4.701739177606209,-4.809940053581638,-4.680331460954216,-4.273269942154967,-4.461007144173597,-4.744331592884291,-4.612015712334281,-4.771507458872597,-4.749203363751244,-4.66880191154891
N_P_GE012_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE012,train,1978-10-16,1978-02-01,5,P_GE012_^GSPC_data_L5,0.2244854775391799,-4.653787925391998,-4.712677604201085,-4.728988184461765,0.009160572672077101,-0.012872038808653627,0.16974903105470593,-4.344931312160595,-4.697365337484168,-4.8847460573653425,-5.1083617513975375,-4.869423354419544,-4.810470958007105,-4.900791033067145,-4.888853261334031,-5.09128759974112,-4.827866036080786,-4.901518734920934
N_P_GE012_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE012,train,1978-10-16,1971-03-09,5,P_GE012_^GSPC_data_L5,0.24443758540152988,-4.646446113849267,-4.777475971284083,-4.659882133054675,0.005904648411247297,-0.012017808798729504,0.15112650750301357,-4.404936518113904,-4.723409167694254,-4.566994664147747,-4.737111440159927,-4.408340575655309,-4.669048959464985,-4.604410388997999,-4.657262377203375,-4.796137586439354,-4.800634279562509,-4.7537984666823485
N_P_GE012_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE012,train,1978-10-16,1962-12-21,5,P_GE012_^GSPC_data_L5,0.25493458151639936,-4.787415278044333,-4.758501247262376,-4.633476689077691,0.008137783323997935,-0.013447039982400088,0.14066962304689015,-4.318189862760781,-4.821153914551105,-4.926499524012891,-4.954751491597319,-4.979769328017201,-4.941568369102465,-4.583038685928695,-4.458577189223077,-4.79675075732079,-4.754169399195619,-4.696580956994364
N_P_GE013_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE013,train,1980-01-02,1967-07-03,5,P_GE013_^GSPC_data_L5,0.3946597217759573,-4.835334979251077,-4.699623047400948,-4.552979608451514,-0.06376453385930465,-0.008945187594633811,0.17675166517941987,-4.128532013477117,-4.72320196236918,-4.695102166728745,-4.607717139414448,-4.506431944863157,-4.578242611750468,-4.643524111861649,-4.736924083083926,-4.646227369917274,-4.682804530650557,-4.4847250128018175
N_P_GE013_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE013,train,1980-01-02,1977-11-21,5,P_GE013_^GSPC_data_L5,0.4672339621364277,-4.900133013471329,-4.771466156490019,-4.71587632617491,-0.09410723498682404,-0.006998875666073813,0.1958202217364865,-4.172387857303539,-4.686719146533194,-4.7843587484499555,-4.85612074404877,-4.807572107906814,-4.472357430686101,-4.72890460581806,-4.863222587551207,-4.903220160162205,-4.962747121879056,-4.544537945222057
N_P_GE013_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE013,train,1980-01-02,1978-06-29,5,P_GE013_^GSPC_data_L5,0.4689559857950025,-4.839249426327512,-4.690046717669995,-4.664216354003061,-0.05815188035986105,-0.010132039375064109,0.14038400152792047,-4.273269942154967,-4.981941316850971,-5.035620292868219,-4.707710303726859,-4.840286796928317,-4.7979055349210356,-4.734183245185054,-4.620063391769472,-4.79075993657033,-4.8595257994255086,-4.39524668731066
N_P_GE015_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE015,train,1981-05-26,1980-05-20,5,P_GE015_^GSPC_data_L5,0.23974544764713787,-4.6933172759777895,-4.598595746505329,-4.436746900771314,-0.02995316293335886,-0.014479395562180303,0.148318934277784,-4.220969749270018,-4.615683369009465,-4.3256267066282215,-4.35339678538694,-4.554487288939504,-4.391597048255541,-4.199168112712706,-4.226412194482796,-4.483170962923656,-4.5961141897376985,-4.0543649488894715
N_P_GE015_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE015,train,1981-05-26,1980-05-21,5,P_GE015_^GSPC_data_L5,0.24309660214425075,-4.615683369009465,-4.612611846867668,-4.451483785207353,-0.017472823641917455,-0.015207190499315144,0.15082866556797508,-4.220969749270018,-4.3256267066282215,-4.35339678538694,-4.554487288939504,-4.391597048255541,-4.199168112712706,-4.226412194482796,-4.483170962923656,-4.5961141897376985,-4.0543649488894715,-4.32615028001149
N_P_GE015_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE015,train,1981-05-26,1982-04-13,5,P_GE015_^GSPC_data_L5,0.2762098364605411,-4.5917193671593886,-4.578827428546794,-4.499034268012477,-0.028250688907479823,-0.00954365625868257,0.11957787514504141,-4.227943973396915,-4.624681513042883,-4.65317480711072,-4.566290731975696,-4.426119835812006,-4.426072073789547,-5.822014362343684,-4.842371920276306,-4.908280700686699,-5.210278331425135,-4.859480678076302
N_P_GE016_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE016,train,1981-08-24,1966-12-28,5,P_GE016_^GSPC_data_L5,0.1999107556543612,-4.581987215329486,-4.610004848582524,-4.560506834978992,-0.0181038727670703,-0.003344991106606965,0.10563929175786237,-4.308950361122994,-4.682515272584379,-4.504837475836295,-4.196237378442163,-4.437205261297343,-4.549290187172278,-4.531990500900687,-4.497938728770517,-4.649631867535125,-3.988274145057827,-4.415407940449428
N_P_GE016_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE016,train,1981-08-24,1962-12-12,5,P_GE016_^GSPC_data_L5,0.20065174738433955,-4.617794451692962,-4.594332906708329,-4.561710336449367,-0.02072274147526377,-0.0023574176442371854,0.12286997893302122,-4.3115528524546445,-4.666519195006992,-4.78261857987819,-4.856482378084049,-4.768382688486058,-4.555086836371931,-4.825139055325509,-4.787415278044333,-4.821153914551105,-4.926499524012891,-4.954751491597319
N_P_GE016_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE016,train,1981-08-24,1980-07-02,5,P_GE016_^GSPC_data_L5,0.22802787887568948,-4.525899239698871,-4.500413717112738,-4.490464133459654,-0.022826376153508427,-0.004136301296549766,0.12215829333429684,-4.256066596516515,-4.431743404389422,-4.643172005644366,-4.568362641017945,-4.399397346478372,-4.492184631319869,-4.537735049576136,-4.21662176659559,-4.3020986672372725,-4.449020491284202,-4.423001802708774
N_P_GE017_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE017,train,1982-01-05,1962-12-26,5,P_GE017_^GSPC_data_L5,0.3207843910571241,-4.926499524012891,-4.783058921661153,-4.669117945860174,-0.07388402345075157,-0.016112026655306717,0.15200586618368858,-4.318189862760781,-4.954751491597319,-4.979769328017201,-4.941568369102465,-4.583038685928695,-4.458577189223077,-4.79675075732079,-4.754169399195619,-4.696580956994364,-4.786075990381251,-4.866660916998693
N_P_GE017_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE017,train,1982-01-05,1967-08-16,5,P_GE017_^GSPC_data_L5,0.3576861000031127,-4.86004801834771,-4.740639037370109,-4.656340255422388,-0.05348029935192658,-0.01290083833584894,0.12077672696284406,-4.405140763830438,-4.861950220017164,-4.846325243527927,-4.700849736435035,-4.738727338834765,-4.725319040991028,-4.635986686935946,-4.7466827616173575,-4.776450452265609,-4.69753371410961,-4.827903239177447
N_P_GE017_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE017,train,1982-01-05,1966-03-24,5,P_GE017_^GSPC_data_L5,0.393136608219346,-4.887875844645621,-4.783023256456586,-4.625163422141573,-0.06594715100784537,-0.018316390203837133,0.1758156035900379,-4.338211608452176,-4.83915867343963,-4.776123152248849,-4.658670996762723,-4.766722548127676,-4.792455097885132,-4.662358324769391,-4.673008358626265,-4.572448425353917,-4.740321079657364,-4.670772680767478
N_P_GE019_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE019,train,1987-10-06,1999-11-24,5,P_GE019_^GSPC_data_L5,0.5366385914043078,-4.738450601790662,-5.102261951283412,-4.9058474905240725,0.17769287828900257,-0.03338197662457634,0.49739756645631866,-3.8714562716624354,-5.560513520375258,-5.238178798186237,-4.590274633232547,-5.204891108951059,-5.329947081667011,-4.126485143904573,-5.0063285701175735,-4.896703633649134,-5.294661099804473,-4.463259670773397
N_P_GE019_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE019,train,1987-10-06,1982-12-07,5,P_GE019_^GSPC_data_L5,0.6358868916674403,-4.834289317846699,-4.925053024773645,-4.763450312109189,0.11687005302470982,-0.024068615058315992,0.46507163613734315,-3.957231242690134,-4.905311912366358,-4.826367995198605,-4.865523654974638,-5.928217098507958,-3.809910898254766,-4.600257265061602,-5.427314679752728,-4.567748360160018,-4.929197450689817,-4.271555397198572
N_P_GE019_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE019,train,1987-10-06,2009-11-23,5,P_GE019_^GSPC_data_L5,0.6420812240835447,-4.652876478226421,-5.10093344099777,-4.78781533682108,0.14389123302216184,-0.033882230561671986,0.40709649539882364,-3.999108304748576,-5.219739874289324,-5.659185324765892,-4.429313810678984,-5.108430003990991,-4.923499148363014,-5.191226188694638,-4.600255621807803,-4.401618292113049,-5.226660119693274,-4.839825969267088
N_P_GE023_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE023,train,1990-09-27,1987-05-18,5,P_GE023_^GSPC_data_L5,0.6755001641209412,-4.581320243407378,-4.82577348665612,-4.651781704461556,0.15692644857210594,-0.02997925590310167,0.41881817721711934,-3.8522533528007004,-4.008546576393084,-4.7850707834610855,-4.73460214693686,-5.000336861722881,-4.2258171089657255,-5.226331072149909,-4.533121252875704,-5.030456835764584,-5.177519460096959,-4.787282732904936
N_P_GE023_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE023,train,1990-09-27,2009-11-27,5,P_GE023_^GSPC_data_L5,0.7350000133886604,-4.429313810678984,-5.081019714513504,-4.865234010795047,0.10230297013163461,-0.03535321382121032,0.44190029236255673,-3.999108304748576,-5.108430003990991,-4.923499148363014,-5.191226188694638,-4.600255621807803,-4.401618292113049,-5.226660119693274,-4.839825969267088,-5.093716470156662,-5.492316230442721,-5.548900663917311
N_P_GE023_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE023,train,1990-09-27,2001-05-23,5,P_GE023_^GSPC_data_L5,0.7635133720132949,-4.650080745831637,-4.984091260014308,-4.804751506223724,0.05829299179511184,-0.0214350390356237,0.443584912685165,-3.882619050010272,-5.04470620021817,-4.8498327836411335,-5.092441906679423,-4.556622609287441,-5.017194160295404,-4.730043519956558,-5.2696743765553435,-4.691106735308984,-4.96437791362889,-5.172598820232111
N_P_GE072_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE072,train,2000-10-06,1978-04-26,5,P_GE072_^GSPC_data_L5,0.6687559130927806,-4.500861134883002,-4.523996406027954,-4.699783701871446,0.028616221857255382,0.033763996957343924,0.2528500921047766,-4.232478877660149,-4.586833831587613,-4.4554001707444275,-4.451646931968406,-4.574585662928801,-4.510752738158131,-4.448408539589311,-4.448127724480447,-4.562271235699201,-4.774171064579496,-4.78175842358913
N_P_GE072_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE072,train,2000-10-06,1978-04-27,5,P_GE072_^GSPC_data_L5,0.6796034749024631,-4.586833831587613,-4.539729163039342,-4.674789308449984,0.02079664459450929,0.029268019193689567,0.23678465424235062,-4.232478877660149,-4.4554001707444275,-4.451646931968406,-4.574585662928801,-4.510752738158131,-4.448408539589311,-4.448127724480447,-4.562271235699201,-4.774171064579496,-4.78175842358913,-4.453825184264305
N_P_GE072_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE072,train,2000-10-06,1999-08-02,5,P_GE072_^GSPC_data_L5,0.681045555663922,-4.73713476006555,-4.654356453021255,-4.95863312540013,0.03093643245286086,0.035245499639449195,0.3664081591471605,-4.233341500885942,-4.64448673933477,-4.448286661863689,-4.403948168850635,-4.524667159074986,-5.311716390329339,-4.236502188067609,-4.653143860581233,-4.940420953522746,-4.3034527063180334,-5.3444604706041545
N_P_GE074_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE074,train,2001-02-16,1998-05-26,5,P_GE074_^GSPC_data_L5,0.6429523418530475,-4.391933645392815,-5.058503512680513,-5.006935661960382,0.19206786408612558,-0.006352136150745745,0.3074196031129524,-4.391933645392815,-4.500432660812615,-5.140411051585183,-4.919885803314767,-4.892486151773483,-5.306004684833801,-4.709504353354846,-4.620172185082109,-4.569812973497027,-5.67312908736123,-5.3741242868479855
N_P_GE074_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE074,train,2001-02-16,2003-08-05,5,P_GE074_^GSPC_data_L5,0.6564704554414297,-4.509160648600706,-4.801973465570894,-4.7755478227792425,0.212650390098088,-0.0018858910923718634,0.3122045984919713,-4.350690569446303,-4.6840438702923075,-4.9822713569881945,-5.486519631771594,-4.976895818578176,-5.050357916980163,-4.94891151883706,-4.956988149386011,-5.741510038843709,-5.143076844228547,-5.337498859396383
N_P_GE074_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE074,train,2001-02-16,1997-06-06,5,P_GE074_^GSPC_data_L5,0.7084824786623822,-4.4915655373127334,-5.060171786616882,-4.934017864702333,0.1680711374923754,-0.008086727832664396,0.32633887337181855,-4.24973701457833,-5.3043352177221506,-5.210844080694496,-5.569414303520831,-4.55618879318835,-4.88326210940379,-5.928454248255328,-4.868737671853405,-5.301799270875983,-4.899239110542692,-5.925733909029395
N_P_GE089_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE089,train,2002-06-06,1997-04-21,5,P_GE089_^GSPC_data_L5,0.6096454708761967,-4.746864117996532,-4.913383164666736,-4.807827810690108,-0.06669509728836004,-0.012700724092567596,0.38510192436476876,-3.939810629311134,-4.462134525474596,-5.323848763680756,-4.843041206688931,-5.274087497274319,-4.794526378358758,-4.10673306264602,-4.632788676645077,-4.915847057478055,-4.530266310089001,-4.303196836251704
N_P_GE089_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE089,train,2002-06-06,2001-05-25,5,P_GE089_^GSPC_data_L5,0.6430728927382284,-4.8498327836411335,-4.89798536212219,-4.830783584182159,-0.034083906986053,-0.021206235250459338,0.4445740279652353,-3.882619050010272,-5.092441906679423,-4.556622609287441,-5.017194160295404,-4.730043519956558,-5.2696743765553435,-4.691106735308984,-4.96437791362889,-5.172598820232111,-4.8152582418696435,-4.8908679559841595
N_P_GE089_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE089,train,2002-06-06,1998-02-04,5,P_GE089_^GSPC_data_L5,0.7196097788544042,-5.11055511761251,-4.9016463403822845,-4.794510204629101,-0.09830293632280306,-0.019965157345170105,0.41925937954610765,-3.8184521631644093,-4.841256164150126,-5.152661161381131,-5.225622976313851,-4.9968157541260645,-5.970448155865467,-4.5585066236804535,-5.577378391469828,-5.370759148845795,-5.104296818240655,-5.604838263391644
N_P_GE110_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE110,train,2007-07-24,2007-04-05,5,P_GE110_^GSPC_data_L5,0.42224390297887976,-5.677476308028259,-5.426625797153778,-5.2213299724905635,-0.24397337972632777,-0.030922090022764515,0.4764907731478577,-4.397724723067094,-6.213469006228037,-6.230660074086613,-5.279149792901793,-5.136068327799982,-5.595495229517428,-5.0378273994115785,-5.829342232591973,-5.485467721330908,-5.524169030958733,-5.165509547312839
N_P_GE110_^GSPC_data_L5_2,0,^GSPC_data,united_states,GE110,train,2007-07-24,2004-06-10,5,P_GE110_^GSPC_data_L5,0.586766889362743,-5.906251343221456,-5.269650531467113,-5.205269822631033,-0.22999971522554286,-0.025949932316883605,0.4204345637091778,-4.376879176937045,-4.878289717421858,-5.050307451576891,-5.988517465038369,-5.642433408854461,-5.3321738043882645,-5.413830416069754,-5.171221670751971,-4.950543919339782,-5.695120403549528,-5.086609526733038
N_P_GE110_^GSPC_data_L5_3,0,^GSPC_data,united_states,GE110,train,2007-07-24,1984-10-05,5,P_GE110_^GSPC_data_L5,0.6271385215524911,-5.8138224657323745,-5.432228754840979,-5.2937367573699445,-0.2120976005438171,-0.024657720189463574,0.43186843211971565,-4.441982010083309,-5.726810138311546,-5.400049203227848,-4.849782620900397,-5.739433916233166,-5.082729081000268,-4.893845404736281,-5.50384049177303,-5.326866821430494,-4.162905599326181,-4.799356575327302
N_P_GE116_^GSPC_data_L5_1,0,^GSPC_data,united_states,GE116,train,2008-01-02,1997-04-18,5,P_GE116_^GSPC_data_L5,0.31726227030392684,-5.331492641148234,-4.922664667688862,-4.862616229941496,-0.14067311760133638,0.001119615462157683,0.44867261025151345,-3.939810629311134,-4.746864117996532,-4.462134525474596,-5.323848763680756,-4.843041206688931,-5.274087497274319,-4.794526378358758,-4.10673306264602,-4.632788676645077,-4.915847057478055,-4.530266310089001
