episode_id,start_idx,branch_idx,end_idx,start_date,branch_date,end_date,candidate_days,calendar_rows,rv_20d,branch_stress_cut,drawdown_120d,rv_ratio_5_20_branch,rv_5d_change_5d_branch,return_5d_branch,worst_return_5d_in_prior_window
89,8811,8811,8826,2022-06-24,2022-06-24,2022-07-18,12,16,0.36470750108312233,0.1989193264043896,-0.2230172140669553,0.5261467763043018,-0.2439384574883385,0.06789155246133216,-0.11687243431347749
90,8863,8863,8865,2022-09-08,2022-09-08,2022-09-12,3,3,0.23273992605810875,0.20002175842846623,-0.13416623693216434,0.979638499802054,-0.0490498549296198,0.0015117734244203263,-0.0749242699518815
91,8883,8883,8901,2022-10-06,2022-10-06,2022-11-01,9,19,0.32429502728865967,0.20061353033856894,-0.14015935785848166,1.0599370328366275,-0.03141122167441057,0.045277672685438475,-0.09056208679217015
92,8930,8930,8953,2022-12-13,2022-12-13,2023-01-18,11,24,0.21454328493126396,0.201872793139098,-0.0934969203749969,0.7146838658497057,-0.17903749929693202,0.010853508793596589,-0.05214896106136013
93,8996,8996,9011,2023-03-21,2023-03-21,2023-04-12,11,16,0.2436442725632234,0.20241163948037114,-0.11167188015310658,1.325413458920312,-0.003772623553088661,0.0004782495034367784,-0.08537423336245809
94,9154,9154,9166,2023-11-03,2023-11-03,2023-11-21,2,13,0.23282583558137976,0.2021541797938066,-0.12104753442027172,0.7526471527814864,0.006917037088754824,0.07288281194593083,-0.05024928428154585
95,9346,9346,9348,2024-08-12,2024-08-12,2024-08-14,3,3,0.3117441312518394,0.20288955875056439,-0.08905449999337367,0.7997579122889328,-0.08003747228913854,0.011177223774485157,-0.10236947620531289
96,9446,9446,9455,2025-01-03,2025-01-03,2025-01-17,5,10,0.2105768346299569,0.20354499333578094,-0.07107201795227758,0.8982584851455636,0.07719460600797158,-0.005153177390969432,-0.07035395228579144
97,9494,9494,9502,2025-03-17,2025-03-17,2025-03-27,6,9,0.23317154534715745,0.20347679592661605,-0.1530284230742457,1.032022790683568,-0.003032368804903096,0.024104509024904353,-0.055487490652233795
98,9517,9517,9531,2025-04-17,2025-04-17,2025-05-08,14,15,0.48817525388514443,0.20405172715630335,-0.22989480063717493,0.33235387019852797,-0.6813561778421547,0.026526268335048897,-0.13353139262452274
