index,market_group,onset_date,effective_start,threshold,train_days,history_start,history_end,pre_onset_level,onset_level,jump_logvol,peak60,peak_gain60,persist60,recovery_days,episode_id,representative_rank
^TA125.TA_data,israel,2003-03-13,1995-01-01,-4.59170608332499,4148,1995-01-02,2024-06-24,-4.885266283683284,-4.492265854326209,0.393000429357075,-3.741234811289663,1.1440314723936207,35,1.0,GE098,0
^GDAXI_data,germany,2003-09-22,1994-01-01,-4.240767995165668,5570,1994-01-03,2024-06-24,-4.770044834893097,-3.8720972603349275,0.8979475745581698,-3.5261989647676977,1.2438458701253996,15,3.0,GE099,0
^TA125.TA_data,israel,2003-10-28,1995-01-01,-4.59170608332499,4148,1995-01-02,2024-06-24,-4.948662246223451,-4.360977569765308,0.5876846764581432,-3.734869912992046,1.213792333231405,19,4.0,GE100,0
^BSESN_data,india,2004-01-06,1997-01-01,-4.232101622758279,4560,1997-07-01,2024-06-24,-4.4814828522165415,-3.890055342986777,0.5914275092297645,-3.5062426293245124,0.9752402228920292,26,1.0,GE101,0
^KS11_data,south_korea,2004-04-29,1996-01-01,-4.167921631193132,4705,1996-12-11,2024-06-24,-4.43163497951052,-4.124372157555285,0.30726282195523424,-3.1003636166677886,1.331271362842731,22,1.0,GE102,0
^TWII_data,taiwan,2004-04-22,1997-01-01,-4.4038955399288815,4559,1997-07-02,2024-06-24,-5.374740190607512,-3.8810834989785006,1.4936566916290115,-3.3937957455254226,1.9809444450820894,27,1.0,GE102,0
^JKSE_data,indonesia,2004-04-30,1996-01-01,-4.337102417114168,4882,1996-01-02,2024-06-24,-4.379542482569294,-4.031445645369117,0.3480968372001767,-3.0863052174223795,1.2932372651469142,14,1.0,GE103,0
^BSESN_data,india,2004-05-11,1997-01-01,-4.232101622758279,4560,1997-07-01,2024-06-24,-4.286434286221774,-4.010896167758415,0.2755381184633592,-2.2701722536671496,2.0162620325546246,19,1.0,GE104,0
^GSPTSE_data,canada,2005-10-05,1979-01-01,-4.90810151296278,9153,1979-06-29,2024-06-24,-5.024945338622592,-4.231268390624464,0.7936769479981276,-4.231268390624464,0.7936769479981276,17,2.0,GE105,0
^XAX_data,united_states,2005-10-05,1995-01-01,-4.6872133610710325,5038,1995-12-27,2024-06-24,-4.862465920992683,-4.285570276611152,0.5768956443815316,-3.2699396888946817,1.5925262320980016,16,4.0,GE105,5
000001.SS_data,china_mainland,2006-04-28,1997-01-01,-4.183576157982243,4478,1997-07-02,2024-06-24,-4.913239010511955,-3.7520792928998845,1.1611597176120703,-3.4165531190186775,1.4966858914932772,22,2.0,GE106,0
^GSPTSE_data,canada,2006-05-11,1979-01-01,-4.90810151296278,9153,1979-06-29,2024-06-24,-5.668507610815043,-4.367319340153298,1.3011882706617452,-3.998325582838896,1.6701820279761468,36,7.0,GE107,0
^BSESN_data,india,2006-05-15,1997-01-01,-4.232101622758279,4560,1997-07-01,2024-06-24,-4.644276779714163,-3.68585324359821,0.9584235361159532,-2.58392290263629,2.060353877077873,40,2.0,GE107,0
^MXX_data,mexico,2006-05-12,1994-01-01,-4.298841359743097,5510,1994-01-03,2024-06-24,-4.335496621845555,-4.133674405997588,0.201822215847967,-3.2263319124620145,1.1091647093835402,34,1.0,GE107,0
^FTSE_data,united_kingdom,2006-05-12,1984-01-01,-4.5931790232554315,8079,1984-01-03,2024-06-24,-4.9100356811922055,-4.338769608035792,0.5712660731564139,-3.892211770583877,1.0178239106083287,22,2.0,GE107,0
^RUT_data,united_states,2006-05-11,1987-01-01,-4.493549183362031,7137,1987-09-10,2024-06-24,-5.093048355809936,-4.23846298890616,0.854585366903776,-3.791792538380435,1.3012558174295008,38,2.0,GE107,4
000001.SS_data,china_mainland,2006-12-25,1997-01-01,-4.183576157982243,4478,1997-07-02,2024-06-24,-4.468023577167798,-3.665576303673673,0.8024472734941246,-2.8265088046122853,1.6415147725555124,36,9.0,GE108,0
^IPSA_data,chile,2007-02-20,2002-01-01,-4.701522233973765,3487,2002-01-02,2019-06-14,-4.721443224197899,-4.1010062171263995,0.6204370070714997,-3.492955488779149,1.2284877354187502,16,2.0,GE109,0
^BSESN_data,india,2007-02-23,1997-01-01,-4.232101622758279,4560,1997-07-01,2024-06-24,-4.3328080401437,-3.8226620444736104,0.5101459956700896,-3.7170987147081136,0.6157093254355863,13,2.0,GE109,0
^AORD_data,australia,2007-07-26,1984-01-01,-4.88487875713249,7917,1984-08-03,2024-06-24,-5.174841798975605,-4.803949341666724,0.370892457308881,-3.4234186758322838,1.7514231231433208,26,2.0,GE110,0
^MXX_data,mexico,2007-07-25,1994-01-01,-4.298841359743097,5510,1994-01-03,2024-06-24,-4.315247368134973,-3.950932804778704,0.36431456335626855,-3.290596053783031,1.0246513143519413,18,2.0,GE110,0
^NZ50_data,new_zealand,2007-07-27,2004-01-01,-5.095025226371794,2919,2004-01-05,2024-06-24,-6.178398524400112,-4.307008933369649,1.8713895910304634,-4.116451241984154,2.061947282415958,23,2.0,GE110,0
^STI_data,singapore,2007-07-26,1993-01-01,-4.571539233579921,5751,1993-01-04,2024-06-24,-5.1932385084545665,-4.4316703639826684,0.761568144471898,-3.159086814760945,2.0341516936936213,26,1.0,GE110,0
^FTSE_data,united_kingdom,2007-07-24,1984-01-01,-4.5931790232554315,8079,1984-01-03,2024-06-24,-5.594183074981422,-4.464946493516207,1.1292365814652152,-3.461515838193174,2.132667236788248,25,1.0,GE110,0
^GSPC_data,united_states,2007-07-24,1962-01-01,-4.466075467613806,13556,1962-01-02,2024-06-24,-5.271905498617534,-4.344674003563512,0.9272314950540226,-3.8511344744866154,1.4207710241309188,18,1.0,GE110,0
^AXJO_data,australia,2007-08-01,2001-01-01,-4.780531308960204,3789,2001-01-02,2024-06-24,-5.482744073507736,-3.9307128235022333,1.552031250005503,-3.4423224942870263,2.04042157922071,21,2.0,GE111,1
^IPSA_data,chile,2007-08-06,2002-01-01,-4.701522233973765,3487,2002-01-02,2019-06-14,-4.761137474443287,-4.308376124776271,0.452761349667016,-3.211097179811525,1.5500402946317622,24,1.0,GE111,0
^JKSE_data,indonesia,2007-08-01,1996-01-01,-4.337102417114168,4882,1996-01-02,2024-06-24,-5.027798048709309,-3.85436106531486,1.1734369833944491,-3.5174611413844175,1.5103369073248918,18,2.0,GE111,0
^IXIC_data,united_states,2007-07-31,1985-01-01,-4.4662738030905,7814,1985-01-02,2024-06-24,-4.681272446568377,-4.244247579394622,0.4370248671737551,-4.001325645658429,0.6799468009099474,16,1.0,GE111,3
^HSI_data,hong_kong,2007-10-03,1990-01-01,-4.394032329220108,6426,1990-01-02,2024-06-24,-4.6168221543631205,-3.358042459724344,1.2587796946387764,-3.358042459724344,1.2587796946387764,30,5.0,GE112,0
^BSESN_data,india,2007-10-03,1997-01-01,-4.232101622758279,4560,1997-07-01,2024-06-24,-4.6299613922351455,-3.787328176217617,0.8426332160175285,-2.976317721700669,1.6536436705344766,26,1.0,GE112,0
000001.SS_data,china_mainland,2007-10-11,1997-01-01,-4.183576157982243,4478,1997-07-02,2024-06-24,-4.279424782614714,-4.113993327839971,0.16543145477474308,-3.4712264552685035,0.8081983273462106,32,3.0,GE113,0
^XAX_data,united_states,2007-10-19,1995-01-01,-4.6872133610710325,5038,1995-12-27,2024-06-24,-4.926001554193201,-4.567745693122567,0.3582558610706341,-1.405112967584234,3.520888586608967,30,4.0,GE114,5
^BFX_data,belgium,2007-11-07,1993-01-01,-4.582960452859673,5832,1993-01-04,2024-06-24,-5.421748312385583,-4.274498642630184,1.147249669755399,-3.1056609503933044,2.316087361992279,30,3.0,GE115,0
^NYA_data,united_states,2007-11-01,2003-01-01,-4.593240096435604,3268,2003-01-09,2024-06-24,-4.638216627215422,-4.040791073560905,0.5974255536545163,-3.429635949008676,1.2085806782067459,35,1.0,GE115,1
^AORD_data,australia,2008-01-07,1984-01-01,-4.88487875713249,7917,1984-08-03,2024-06-24,-5.079390536339013,-4.388708172000065,0.6906823643389481,-3.253262318051401,1.8261282182876122,48,1.0,GE116,0
^GSPTSE_data,canada,2008-01-04,1979-01-01,-4.90810151296278,9153,1979-06-29,2024-06-24,-4.975978860933552,-4.70480301085235,0.2711758500812014,-3.4387692765317177,1.5372095844018339,48,5.0,GE116,0
^HSI_data,hong_kong,2008-01-04,1990-01-01,-4.394032329220108,6426,1990-01-02,2024-06-24,-4.830156610002349,-4.32406663531589,0.5060899746864589,-3.1986732888463534,1.6314833211559954,37,1.0,GE116,0
^N225_data,japan,2008-01-04,1989-01-01,-4.395430311287022,6639,1989-01-04,2024-06-24,-4.997385934099519,-3.6953524087698018,1.3020335253297173,-3.6562090097611932,1.3411769243383258,32,1.0,GE116,0
^MXX_data,mexico,2008-01-02,1994-01-01,-4.298841359743097,5510,1994-01-03,2024-06-24,-4.594916062073203,-3.836201175553072,0.758714886520131,-3.214642044503489,1.3802740175697141,29,1.0,GE116,0
^STI_data,singapore,2008-01-04,1993-01-01,-4.571539233579921,5751,1993-01-04,2024-06-24,-5.028620288984739,-4.257812533441038,0.770807755543701,-3.2878528690072484,1.740767419977491,39,1.0,GE116,0
^FTSE_data,united_kingdom,2008-01-02,1984-01-01,-4.5931790232554315,8079,1984-01-03,2024-06-24,-5.4240984133610315,-4.5851097477340295,0.838988665627002,-3.078403387937157,2.3456950254238746,45,1.0,GE116,0
^GSPC_data,united_states,2008-01-02,1962-01-01,-4.466075467613806,13556,1962-01-02,2024-06-24,-5.432991273675167,-4.402786461661512,1.0302048120136549,-3.448601182913753,1.9843900907614143,34,1.0,GE116,0
^BVSP_data,brazil,2008-01-15,1993-01-01,-3.8580608761492603,5609,1993-04-27,2024-06-24,-4.751619072567005,-3.795788567990516,0.9558305045764888,-3.135460602915146,1.6161584696518587,16,1.0,GE117,0
000001.SS_data,china_mainland,2008-01-17,1997-01-01,-4.183576157982243,4478,1997-07-02,2024-06-24,-4.417857102033872,-3.453812391943132,0.9640447100907399,-2.889004985512211,1.5288521165216609,47,1.0,GE117,0
^FCHI_data,france,2008-01-15,1990-01-01,-4.369383425697008,6539,1990-03-01,2024-06-24,-4.744405353012006,-4.119293228985423,0.6251121240265824,-2.9769942726474183,1.7674110803645875,26,9.0,GE117,0
^BSESN_data,india,2008-01-10,1997-01-01,-4.232101622758279,4560,1997-07-01,2024-06-24,-4.43756187916106,-3.938568482660639,0.49899339650042096,-2.7186164387876897,1.7189454403733704,41,1.0,GE117,0
^KS11_data,south_korea,2008-01-11,1996-01-01,-4.167921631193132,4705,1996-12-11,2024-06-24,-4.6165333325563225,-3.751211258752808,0.8653220738035143,-3.5809767623080537,1.0355565702482687,13,1.0,GE117,0
^TWII_data,taiwan,2008-01-15,1997-01-01,-4.4038955399288815,4559,1997-07-02,2024-06-24,-4.424242304952059,-4.093179960975362,0.3310623439766971,-3.65887453525644,0.7653677696956187,20,4.0,GE117,0
^GDAXI_data,germany,2008-01-18,1994-01-01,-4.240767995165668,5570,1994-01-03,2024-06-24,-4.4359307715473895,-4.053460427037049,0.3824703445103408,-3.093927099224505,1.3420036723228845,22,6.0,GE118,0
^BFX_data,belgium,2008-03-04,1993-01-01,-4.582960452859673,5832,1993-01-04,2024-06-24,-4.898892843575861,-4.17665680007397,0.7222360435018906,-3.9251869600028373,0.9737058835730235,20,1.0,GE119,0
^IPSA_data,chile,2008-02-29,2002-01-01,-4.701522233973765,3487,2002-01-02,2019-06-14,-5.0806905617719025,-4.171604932592016,0.9090856291798861,-4.087322441768463,0.9933681200034394,16,3.0,GE119,0
^JKSE_data,indonesia,2008-03-04,1996-01-01,-4.337102417114168,4882,1996-01-02,2024-06-24,-4.534064847308849,-4.105072079700817,0.4289927676080314,-3.376590205016387,1.1574746422924616,21,1.0,GE119,0
^BFX_data,belgium,2008-06-06,1993-01-01,-4.582960452859673,5832,1993-01-04,2024-06-24,-4.796958924934103,-3.9902738943374683,0.8066850305966344,-3.5978747263789663,1.1990841985551364,41,1.0,GE120,0
000001.SS_data,china_mainland,2008-06-04,1997-01-01,-4.183576157982243,4478,1997-07-02,2024-06-24,-4.561220767123204,-4.174198537230783,0.38702222989242063,-2.919693222767586,1.6415275443556179,42,1.0,GE120,0
^TWII_data,taiwan,2008-06-20,1997-01-01,-4.4038955399288815,4559,1997-07-02,2024-06-24,-5.370722079643826,-4.24700886802064,1.123713211623186,-3.620257637800738,1.7504644418430884,32,4.0,GE121,0
^GSPC_data,united_states,2008-06-26,1962-01-01,-4.466075467613806,13556,1962-01-02,2024-06-24,-4.650304140000712,-4.178999244299062,0.4713048957016497,-3.224182067549206,1.4261220724515056,29,1.0,GE121,0
^N100_data,europe_regional,2008-07-01,2002-01-01,-4.458896466871115,3551,2002-01-02,2024-06-24,-4.508217054895783,-4.176230693548957,0.3319863613468259,-3.6365513490704724,0.8716657058253108,29,4.0,GE122,0
^IXIC_data,united_states,2008-07-01,1985-01-01,-4.4662738030905,7814,1985-01-02,2024-06-24,-4.772997742253499,-4.30819819045028,0.4647995518032184,-3.297317857151922,1.4756798851015769,35,2.0,GE122,3
^FCHI_data,france,2008-08-28,1990-01-01,-4.369383425697008,6539,1990-03-01,2024-06-24,-4.499052643174643,-3.9588616534093406,0.5401909897653026,-2.8892784767413584,1.6097741664332847,52,1.0,GE123,0
^STI_data,singapore,2008-08-29,1993-01-01,-4.571539233579921,5751,1993-01-04,2024-06-24,-5.1931158973035405,-4.5257874309435255,0.667328466360015,-2.86997494237741,2.3231409549261306,57,10.0,GE123,0
^XAX_data,united_states,2008-08-25,1995-01-01,-4.6872133610710325,5038,1995-12-27,2024-06-24,-5.084206367787411,-4.468555982037594,0.6156503857498175,-1.0111434655696625,4.073062902217749,55,1.0,GE123,5
^BVSP_data,brazil,2008-09-03,1993-01-01,-3.8580608761492603,5609,1993-04-27,2024-06-24,-4.327234408580001,-3.645523445655088,0.681710962924913,-2.293217508071927,2.0340169005080737,58,7.0,GE124,0
^IPSA_data,chile,2008-09-09,2002-01-01,-4.701522233973765,3487,2002-01-02,2019-06-14,-4.732180880819932,-4.483792540297339,0.2483883405225935,-2.610819979224533,2.1213609015953994,48,1.0,GE124,0
^STOXX50E_data,eurozone_regional,2008-09-02,2007-01-01,-4.237814620924024,2180,2007-03-30,2024-06-24,-4.798406676518705,-4.178924133922991,0.6194825425957138,-2.639104308133576,2.159302368385129,50,1.0,GE124,0
^JKSE_data,indonesia,2008-09-09,1996-01-01,-4.337102417114168,4882,1996-01-02,2024-06-24,-4.342953979719793,-3.7974317492812997,0.5455222304384932,-2.9606258988422676,1.3823280808775253,47,10.0,GE124,0
^TA125.TA_data,israel,2008-09-08,1995-01-01,-4.59170608332499,4148,1995-01-02,2024-06-24,-5.0172343965513315,-4.455575953020315,0.5616584435310168,-2.9812030263227687,2.036031370228563,52,2.0,GE124,0
^BSESN_data,india,2008-09-12,1997-01-01,-4.232101622758279,4560,1997-07-01,2024-06-24,-4.409045010122208,-3.8563571427946823,0.5526878673275255,-2.5736997540464532,1.8353452560757546,56,6.0,GE125,0
^N225_data,japan,2008-09-18,1989-01-01,-4.395430311287022,6639,1989-01-04,2024-06-24,-4.741658331648164,-4.232763307848833,0.5088950237993313,-2.6517802761200087,2.0898780555281555,49,2.0,GE125,0
^MXX_data,mexico,2008-09-15,1994-01-01,-4.298841359743097,5510,1994-01-03,2024-06-24,-4.598422322886278,-3.931362284448408,0.66706003843787,-2.7152208954328994,1.8832014274533786,53,5.0,GE125,0
