episode_id,branch_idx,branch_date,event_day,event_idx,event_type,day_in_state,event_today,y_recovery,cumulative_return,distance_to_recovery,distance_to_relapse,downside_shock_pressure
27,4301,2010-05-27,96,4397,recovery,3,0,1,-0.0038820121704424837,0.46428561324889167,0.5357143867511083,0.05853912286374501
27,4301,2010-05-27,96,4397,recovery,4,0,1,-0.0004516695937202275,0.4428256153220981,0.5571743846779018,0.05429733530260204
27,4301,2010-05-27,96,4397,recovery,5,0,1,-0.03557279330074281,0.6625410592121185,0.33745894078788147,0.20611199961037213
27,4301,2010-05-27,96,4397,recovery,6,0,1,-0.047580165487046466,0.7376583912164721,0.2623416087835278,0.20746995745002889
27,4301,2010-05-27,96,4397,recovery,7,0,1,-0.03737829850784791,0.6738361812399344,0.32616381876006556,0.21877688254928374
27,4301,2010-05-27,96,4397,recovery,8,0,1,-0.04252498554070705,0.7060335173907009,0.2939664826092991,0.22245447485254793
27,4301,2010-05-27,96,4397,recovery,9,0,1,-0.014536721911137196,0.5309407778081046,0.46905922219189533,0.20282975954080812
27,4301,2010-05-27,96,4397,recovery,10,0,1,-0.009751370553254146,0.5010039339150161,0.49899606608498387,0.026190168988333828
27,4301,2010-05-27,96,4397,recovery,11,0,1,-0.011295259346334352,0.5106624008341886,0.4893375991658113,0.004612102123221178
27,4301,2010-05-27,96,4397,recovery,12,0,1,0.011195540085383149,0.36996143631484596,0.630038563685154,0.004291083001084452
27,4301,2010-05-27,96,4397,recovery,13,0,1,0.010834204410407056,0.37222192857252384,0.6277780714274761,0.00036204622661421127
27,4301,2010-05-27,96,4397,recovery,14,0,1,0.012459041780023883,0.36205705267354826,0.6379429473264516,0.0003635886012380994
27,4301,2010-05-27,96,4397,recovery,15,0,1,0.013550087811607936,0.3552315403370508,0.644768459662949,0.0004602808023581582
27,4301,2010-05-27,96,4397,recovery,16,0,1,0.010655882908470637,0.37333749618021006,0.6266625038197898,0.00154840812162707
27,4301,2010-05-27,96,4397,recovery,17,0,1,-0.006034775039213125,0.47775315640746435,0.5222468435925356,0.0521864898629756
27,4301,2010-05-27,96,4397,recovery,18,0,1,-0.009119033122045761,0.4970480724640783,0.5029519275359217,0.053842803221492104
27,4301,2010-05-27,96,4397,recovery,19,0,1,-0.025538689313497454,0.5997683634980742,0.4002316365019258,0.10033351661951455
27,4301,2010-05-27,96,4397,recovery,20,0,1,-0.021479528808894477,0.5743745219020733,0.42562547809792667,0.1233557176104257
27,4301,2010-05-27,96,4397,recovery,21,0,1,-0.02454149670398509,0.5935299920077266,0.4064700079922733,0.12782440510355778
27,4301,2010-05-27,96,4397,recovery,22,0,1,-0.05465788667903193,0.7819361502767822,0.2180638497232177,0.24647490536306088
27,4301,2010-05-27,96,4397,recovery,23,0,1,-0.06363965917129777,0.8381255292533656,0.16187447074663422,0.2943753266640251
27,4301,2010-05-27,96,4397,recovery,24,0,1,-0.06781261695016261,0.8642312791253229,0.13576872087467692,0.23799075792256397
27,4301,2010-05-27,96,4397,recovery,25,0,1,-0.07289243341979579,0.8960102774232083,0.1039897225767916,0.33449597083805127
27,4301,2010-05-27,96,4397,recovery,26,0,1,-0.06681425117287443,0.8579855683743991,0.14201443162560076,0.34316224317300376
27,4301,2010-05-27,96,4397,recovery,27,0,1,-0.03744516907107398,0.6742545190928162,0.3257454809071837,0.03418177735601379
27,4301,2010-05-27,96,4397,recovery,28,0,1,-0.02789792971082583,0.6145276165181768,0.3854723834818231,0.011881582334337996
27,4301,2010-05-27,96,4397,recovery,29,0,1,-0.020640713849128245,0.5691269505896048,0.4308730494103951,0.008737562033164267
27,4301,2010-05-27,96,4397,recovery,30,0,1,-0.020004856914592306,0.5651490713569373,0.43485092864306263,0.0
27,4301,2010-05-27,96,4397,recovery,31,0,1,-0.0052182502671889175,0.4726450310459565,0.5273549689540434,0.0
27,4301,2010-05-27,96,4397,recovery,32,0,1,-0.005300372011501797,0.47315877928633865,0.5268412207136612,2.1914177812586228e-06
27,4301,2010-05-27,96,4397,recovery,33,0,1,-0.005037582429700871,0.4715147849171175,0.5284852150828824,2.191458618983376e-06
27,4301,2010-05-27,96,4397,recovery,34,0,1,-0.03243339633244291,0.6429011979083904,0.3570988020916095,0.20055854121314012
27,4301,2010-05-27,96,4397,recovery,35,0,1,-0.02671772292827368,0.6071443203778369,0.392855679622163,0.19884324621683414
