episode_id,start_idx,branch_idx,end_idx,start_date,branch_date,end_date,candidate_days,calendar_rows,rv_20d,branch_stress_cut,drawdown_120d,rv_ratio_5_20_branch,rv_5d_change_5d_branch,return_5d_branch,worst_return_5d_in_prior_window
34,6163,6163,6173,1974-01-04,1974-01-04,1974-01-21,8,11,0.3113378680411189,0.16517972898159328,-0.16865271068169618,0.9774491771569549,-0.15493748398146362,0.05569966262814674,-0.07966495858624079
35,6313,6313,6335,1974-08-12,1974-08-12,1974-09-11,11,23,0.1810695521012517,0.16467221912424182,-0.10282564556162677,1.1880530304710875,-0.02592581308308564,0.0064558969527972465,-0.06213427913840697
36,6341,6341,6362,1974-09-20,1974-09-20,1974-10-23,8,22,0.20311856910638124,0.16519415283987493,-0.15344177555846916,0.9222244688624085,0.07763194136893864,-0.0077579564514014265,-0.058960714803481196
37,6370,6370,6386,1974-11-05,1974-11-05,1974-11-27,14,17,0.4103477967022676,0.16596860968583535,-0.25593703408632307,0.8607369477130993,0.02456969499712003,0.04444907999350178,-0.12554685387802422
38,6415,6415,6428,1975-01-14,1975-01-14,1975-02-03,10,14,0.17686125096872254,0.16743491336346122,-0.18246958217918785,1.2514083642766014,-0.07272783354694809,-0.005581225393656908,-0.062960801434226
39,6599,6599,6607,1975-10-08,1975-10-08,1975-10-21,9,9,0.19241524043793481,0.1657156773544787,-0.09092303243276412,1.0176592908148885,-0.03496692335487395,0.06970491464601203,-0.04101641613073603
40,7129,7129,7142,1977-12-02,1977-12-02,1977-12-21,9,14,0.22268612104764435,0.16124113448963784,-0.06466956020160186,1.1308745203357555,-0.0070851256356446735,0.062128825941302424,-0.0644887620003356
41,8088,8088,8106,1981-10-06,1981-10-06,1981-10-30,10,19,0.2595748183534588,0.15381092134065905,-0.06398815833119265,0.6943818964129276,-0.33836716256812793,0.019959367321424892,-0.06671282732633443
42,8114,8114,8115,1981-11-11,1981-11-11,1981-11-12,2,2,0.3033666197759681,0.15473382886251622,-0.06121978167234898,0.10518454425311763,-0.532293758136312,-0.005819745227070072,-0.06974106243248812
43,8208,8208,8219,1982-03-23,1982-03-23,1982-04-07,12,12,0.2140013618985934,0.1547334097133679,-0.10602887036297659,0.7914718767121899,-0.06887983989032989,0.02580417297212989,-0.05714476641569455
44,8776,8776,8789,1984-05-25,1984-05-25,1984-06-13,8,14,0.19136559459852623,0.1506601502814138,-0.09366231166556449,1.139301412899632,-0.019035932122030613,0.0015018025436521754,-0.0674776018941401
45,8825,8825,8836,1984-08-02,1984-08-02,1984-08-17,8,12,0.1550911835523269,0.15074718451252617,-0.09859519937087813,0.8632348998201472,-0.11643710058136014,0.01545756155347,-0.0503625772675953
46,9382,9382,9396,1986-09-23,1986-09-23,1986-10-13,4,15,0.1983272261288208,0.14869006097731027,-0.06494917932276767,0.5594804563684732,-0.18114390417932236,0.013825271409217521,-0.07137880346215297
47,9408,9408,9422,1986-10-29,1986-10-29,1986-11-18,13,15,0.24328608731097387,0.149165842944875,-0.12836795575033833,0.9725694857501594,0.1176866709791807,0.042443637951800284,-0.07020961570322548
48,9584,9584,9601,1987-07-13,1987-07-13,1987-08-05,7,18,0.20340322736614241,0.14981784650817656,-0.06985925639678792,0.9153330481893844,-0.05953696530213498,0.010300815040920952,-0.04429934981816963
49,9658,9658,9688,1987-10-27,1987-10-27,1987-12-10,20,31,0.7272844159607357,0.15009010903987188,-0.1430386734733321,1.253964040730226,-0.2051247488866036,0.04134589003698608,-0.1864410686024165
