sample_id,label,index,episode_id,era,split,event_onset,origin_date,lead,level,mean5,mean20,slope5,slope20,std20,max20,target_x_h1,target_x_h2,target_x_h3,target_x_h4,target_x_h5,target_x_h6,target_x_h7,target_x_h8,target_x_h9,target_x_h10,matched_positive_id,match_distance,control_reused_across_leads
N_P_E018_N225_L1_3,0,N225,E018,test,test,2020-02-25,2021-09-02,1,-5.405578588560936,-5.122741429121814,-5.227337812906466,0.020156615353952474,0.00827953286421675,0.3841345866343861,-4.423444813133414,-4.485863030269195,-5.342464995341548,-5.470793807518456,-4.6995816413662235,-5.584439547077177,-5.064752506889448,-5.443903920200873,-5.167060607133855,-5.413045802871271,-4.792513222567673,P_E018_N225_L1,0.46312072727343545,False
N_P_E003_N225_L5_1,0,N225,E003,train,train,2008-01-09,2009-08-13,5,-5.564099600821219,-5.222089542879078,-5.043344432274255,-0.1862473977265851,-0.02030959244777451,0.3778548162437362,-4.507943195962868,-5.266758871339613,-4.227849234877806,-4.775672235599332,-4.862739776025739,-4.4369155508411735,-4.294692631204315,-4.458670751665671,-5.199941283104401,-4.8208154426690015,-4.603326736624684,P_E003_N225_L5,0.5805151492264603,False
N_P_E003_N225_L5_2,0,N225,E003,train,train,2008-01-09,2009-06-05,5,-5.672118506832511,-5.225420685264959,-4.924393710517068,-0.2585141961177811,-0.031729769100136924,0.3850130053890968,-4.377821752561605,-5.122696546340006,-5.094646598887277,-4.530210258193947,-5.572192682941274,-4.944922953999567,-5.153701539449879,-4.465067148995835,-4.757379704354207,-4.835124286923247,-4.917481904620936,P_E003_N225_L5,0.6562152263651871,False
N_P_E003_N225_L5_3,0,N225,E003,train,train,2008-01-09,2013-11-27,5,-5.5687206332474,-5.094948031834467,-4.997240207739404,-0.23785858083304595,-0.01419001490626307,0.41095794613251674,-4.349068243687266,-5.354116681904489,-4.768813562502548,-5.3514751791957655,-5.288390189406763,-4.620833442758112,-4.470867343043342,-4.770389774178545,-5.530881166899161,-5.889372553538842,-4.985246681463048,P_E003_N225_L5,0.7167621028785849,False
N_P_E006_N225_L5_1,0,N225,E006,train,train,2008-09-05,2010-10-27,5,-4.821154116924912,-5.090602012084355,-4.933199315657176,6.350293005744838e-05,-0.02582539005675148,0.38028443134645895,-4.1096665255705895,-5.481941095675354,-4.506280781185815,-4.677460314945497,-5.941808194638778,-5.201902009893112,-4.570491260992372,-5.739504678147861,-5.439569808744323,-5.139949885528998,-5.899062179097888,P_E006_N225_L5,0.44358617225641167,False
N_P_E006_N225_L5_2,0,N225,E006,train,train,2008-09-05,2011-04-20,5,-4.93175293826227,-5.136264225743578,-4.896691013744642,-0.01011585145246859,-0.019330899796735763,0.3618793486771566,-4.070042641320475,-5.30634684393765,-4.937779621349589,-5.190109669819201,-5.234561383407397,-5.182479891619786,-4.793103753383619,-5.065661363370812,-5.092536930614318,-4.963388560310415,-5.146551748687166,P_E006_N225_L5,0.535314148279332,False
N_P_E006_N225_L5_3,0,N225,E006,train,train,2008-09-05,2013-11-21,5,-4.803616760322418,-4.996856803402809,-4.891466327282497,-0.01957334396391916,-0.0176609122000195,0.4022119050775452,-4.2063153947143315,-4.549184630358488,-5.1556554424050445,-5.397562692838982,-5.5687206332474,-5.354116681904489,-4.768813562502548,-5.3514751791957655,-5.288390189406763,-4.620833442758112,-4.470867343043342,P_E006_N225_L5,0.7140294103891913,False
N_P_E013_N225_L5_1,0,N225,E013,train,train,2013-05-16,2009-08-18,5,-4.775672235599332,-5.015379695328593,-5.017637073790394,0.22699429627547404,-0.0022955767180831504,0.38533226443209667,-4.227849234877806,-4.862739776025739,-4.4369155508411735,-4.294692631204315,-4.458670751665671,-5.199941283104401,-4.8208154426690015,-4.603326736624684,-5.284042034610944,-3.939961321263247,-4.837584959988543,P_E013_N225_L5,0.5815535124846417,False
N_P_E013_N225_L5_2,0,N225,E013,train,train,2013-05-16,2011-09-27,5,-4.688480568929552,-5.003168928852262,-5.086925607912649,0.3000436635149815,0.010007135249375137,0.40714277203256904,-4.269734166833894,-5.328908765283717,-4.248157265780853,-4.952818837119807,-4.756854773493331,-4.833443243817868,-4.485744758670198,-5.1520388224480405,-5.265575723729983,-5.196298480296833,-5.284781702626518,P_E013_N225_L5,0.6107205202985952,False
N_P_E013_N225_L5_3,0,N225,E013,train,train,2013-05-16,2009-06-17,5,-4.757379704354207,-4.978652805948153,-4.994358204647752,0.21094817621778644,-0.006340073477914586,0.38883790243886956,-4.377821752561605,-4.835124286923247,-4.917481904620936,-4.884244173636144,-4.379085817518268,-5.175548968195189,-4.164447594877304,-5.108821587310759,-4.431194750942155,-5.0576823415985634,-4.360765467894136,P_E013_N225_L5,0.7154321171108826,False
N_P_E014_N225_L5_1,0,N225,E014,train,train,2015-08-24,2012-12-28,5,-5.686055093772081,-5.066541199639635,-5.253143623618696,-0.3010652123123311,0.019669870173152967,0.4427372663333215,-4.201123279217861,-4.902177715438553,-4.74786723622774,-4.839882147979932,-4.366820437355558,-5.586722784264398,-5.384969653818195,-5.194934626955637,-4.416599511740488,-4.207151874896128,-4.964109704791827,P_E014_N225_L5,1.249061033583271,False
N_P_E014_N225_L5_2,0,N225,E014,train,train,2015-08-24,2011-11-07,5,-5.942436076241283,-5.1341594555245305,-5.22579016682998,-0.31149769215707773,0.02401374185909598,0.4432302859463951,-4.323845382268206,-4.729529707301733,-5.150163459950488,-4.9630578755457355,-5.169787719585626,-5.480007283920205,-5.527026073727542,-4.874007688521666,-5.033900250147865,-5.874719873157677,-6.085705259364749,P_E014_N225_L5,1.2808714360546365,False
N_P_E014_N225_L5_3,0,N225,E014,train,train,2015-08-24,2015-03-17,5,-5.716143829559046,-5.13781988693585,-5.3412384913432875,-0.2475745025885918,0.03591055720588289,0.42450271728211475,-4.4986030128130094,-5.271766912674717,-4.885612431126089,-5.384925433539919,-5.130137573843686,-5.57607490130778,-4.9441360342199205,-4.96758765791045,-4.185292029938907,-4.871862755183041,-4.39113622359513,P_E014_N225_L5,1.2883325163722479,False
N_P_E015_N225_L5_1,0,N225,E015,test,test,2016-01-04,2018-02-19,5,-4.8235806711170195,-4.612193023789556,-4.8266932713635216,-0.11391898211398112,0.059328241777638006,0.5547417644120483,-3.404666426175698,-5.057751102043753,-4.824860899424679,-5.3448706034418105,-5.414469671022238,-5.290824425805447,-5.351270204509506,-4.775682671188683,-4.953487374455031,-4.8484437741940525,-5.039097300762235,P_E015_N225_L5,0.9447033706911397,False
N_P_E015_N225_L5_2,0,N225,E015,test,test,2016-01-04,2018-02-15,5,-4.8843943839664945,-4.572788848395112,-4.871254512412152,-0.027031527052945818,0.0635851829038599,0.5845811677410909,-3.404666426175698,-4.590185264236366,-4.8235806711170195,-5.057751102043753,-4.824860899424679,-5.3448706034418105,-5.414469671022238,-5.290824425805447,-5.351270204509506,-4.775682671188683,-4.953487374455031,P_E015_N225_L5,0.9836954555307436,False
N_P_E015_N225_L5_3,0,N225,E015,test,test,2016-01-04,2018-02-16,5,-4.590185264236366,-4.548989650652873,-4.8688611615049755,-0.07142853158693137,0.0712825983519936,0.5856831266262811,-3.404666426175698,-4.8235806711170195,-5.057751102043753,-4.824860899424679,-5.3448706034418105,-5.414469671022238,-5.290824425805447,-5.351270204509506,-4.775682671188683,-4.953487374455031,-4.8484437741940525,P_E015_N225_L5,1.0074862462459242,False
N_P_E018_N225_L5_1,0,N225,E018,test,test,2020-02-25,2019-03-22,5,-5.34860545121126,-5.552982534946971,-5.4711465433653474,0.03142021926314198,0.02108393759476421,0.4232448535954122,-4.567182584064613,-4.569816959850802,-4.818905043749814,-5.492993214908756,-5.0855963153658195,-5.702794784030648,-5.133530433682627,-4.95349310690331,-5.0405720444102275,-5.670207579616505,-5.818228904410321,P_E018_N225_L5,0.4685427335786814,False
N_P_E018_N225_L5_2,0,N225,E018,test,test,2020-02-25,2018-01-26,5,-5.256587277087129,-5.448835312861489,-5.465682853322848,0.09462568285359156,0.017362799639402158,0.4405409227833916,-4.476118704297589,-5.249418071071888,-4.716737656597909,-4.919470609728014,-4.927648989511154,-5.06039789786398,-4.814042297422735,-3.404666426175698,-3.919596737262661,-4.70918125294756,-4.507563805433605,P_E018_N225_L5,0.47298798727070096,False
N_P_E018_N225_L5_3,0,N225,E018,test,test,2020-02-25,2017-01-25,5,-5.383493958091117,-5.421680898683817,-5.355296332954753,0.005871123530515385,0.022549950863470482,0.471583166109296,-4.628283473333196,-5.226759148503627,-5.971851122425736,-5.8243297165016,-5.303217082075297,-4.884951329543941,-4.646579891009478,-4.919543752501398,-5.189969465398076,-5.2486437810515705,-5.463670833181516,P_E018_N225_L5,0.5033361560307877,False
N_P_E003_N225_L10_1,0,N225,E003,train,train,2008-01-09,2008-04-30,10,-4.700998868095339,-4.606323400853188,-4.724162449702868,-0.006141177360900617,-0.019277077537815355,0.40330812516800785,-4.117198305673586,-4.982921222511733,-5.20013641671036,-4.839820022843882,-5.391782537823568,-4.316501179853849,-4.500283237633074,-4.555646152129978,-4.557275435314972,-4.85030689151071,-4.791104355067224,P_E003_N225_L10,0.7407310613196991,False
N_P_E003_N225_L10_2,0,N225,E003,train,train,2008-01-09,2008-04-11,10,-4.330076601991605,-4.5279431593697,-4.510086521988354,0.020883189409867536,-0.011337204024009841,0.38944018983558926,-3.804456410273605,-4.368949547084354,-4.804250707510907,-5.291625081922674,-4.804390759006811,-4.929950212339751,-5.432413638562171,-5.535837449220263,-4.4354115850265385,-4.965749011208285,-4.433471321256087,P_E003_N225_L10,0.9906409223601278,False
N_P_E003_N225_L10_3,0,N225,E003,train,train,2008-01-09,2013-08-28,10,-4.684439247602602,-4.804869868329442,-4.548703445284332,-0.023575864562115877,-0.026438501306179356,0.3311411792078139,-3.8795329415460786,-5.425711503663333,-4.383476675569751,-4.693460744690765,-4.609851639208809,-4.690564624319532,-4.896935933071953,-4.476043917597205,-5.173596681009585,-5.105790530793362,-5.158639666898814,P_E003_N225_L10,1.0082916997317495,False
N_P_E006_N225_L10_1,0,N225,E006,train,train,2008-09-05,2013-02-04,10,-5.32902116966339,-4.909865396589675,-4.7856604681977,-0.2308992921437284,-0.001025669115984941,0.39671370009160883,-4.207151874896128,-5.005663976373121,-4.263273035983281,-4.8301791055469785,-4.7363617651533545,-5.0875476041829595,-4.713155818786746,-5.114611512900414,-4.549489369526217,-4.931963956866347,-5.5129162958053,P_E006_N225_L10,0.6508655459916551,False
N_P_E006_N225_L10_2,0,N225,E006,train,train,2008-09-05,2010-10-18,10,-5.170645823163413,-4.851144610326919,-4.906587772723465,-0.2491990266341293,0.0005157937801940787,0.3862070390614776,-4.1096665255705895,-5.1666546479929,-5.053844095521951,-4.635038338167864,-5.478612675345534,-5.412458841452609,-5.105746088530857,-4.821154116924912,-5.481941095675354,-4.506280781185815,-4.677460314945497,P_E006_N225_L10,0.707459622466212,False
N_P_E006_N225_L10_3,0,N225,E006,train,train,2008-09-05,2010-06-01,10,-5.203446823117433,-4.7971216030931885,-4.760656177973761,-0.1909611858342281,0.0007432007752501688,0.37245161896846474,-4.161988971276589,-4.371350785008,-4.620390590550727,-5.164913664345874,-4.324613277908703,-4.640706062934771,-4.964289298286979,-4.999151612557109,-5.179451323824719,-5.576469671544886,-5.260989704970803,P_E006_N225_L10,0.7173500143063251,False
N_P_E013_N225_L10_1,0,N225,E013,train,train,2013-05-16,2014-12-01,10,-5.1199986293769015,-5.404473982294459,-4.906904459153957,0.11537465227071615,-0.052915825749069605,0.5581665257793597,-3.6262266241763212,-4.931328761466031,-5.073704955878334,-5.699402406318649,-5.205807758851651,-5.223282065026882,-5.520731500026269,-4.422880758634562,-4.754861210644071,-4.8454566173406635,-4.8608396727324354,P_E013_N225_L10,0.8737988178565338,False
N_P_E013_N225_L10_2,0,N225,E013,train,train,2013-05-16,2009-12-25,10,-5.517085403603961,-5.247356181570093,-4.921325654093442,0.018184226078362176,-0.05144902097646466,0.5704155116423474,-3.8325344376066766,-4.8392715839919545,-5.331316476665773,-4.69918338173498,-5.3249150764037285,-4.881301895915475,-5.11233943116107,-4.865987712280569,-4.858576938888643,-4.846587744693714,-4.878788225226327,P_E013_N225_L10,1.0178299846558416,False
N_P_E013_N225_L10_3,0,N225,E013,train,train,2013-05-16,2009-12-24,10,-4.790651032889386,-5.178643538120557,-4.8841063554815545,0.08433619364575991,-0.04416551984270291,0.5535320945235023,-3.8325344376066766,-5.517085403603961,-4.8392715839919545,-5.331316476665773,-4.69918338173498,-5.3249150764037285,-4.881301895915475,-5.11233943116107,-4.865987712280569,-4.858576938888643,-4.846587744693714,P_E013_N225_L10,1.3939393605462882,False
N_P_E014_N225_L10_1,0,N225,E014,train,train,2015-08-24,2012-01-19,10,-5.292939495305626,-5.274940696325262,-5.579987381101958,0.15982395896714593,0.03075887772063922,0.4650921859856737,-4.551579868504523,-5.396934572880161,-5.662451733181547,-5.556375004923191,-5.040177756913187,-5.510897272440877,-5.278662912598479,-5.5280311571163825,-5.498306511168984,-5.677368072201096,-5.816950388838122,P_E014_N225_L10,0.6641380172104153,False
N_P_E014_N225_L10_2,0,N225,E014,train,train,2015-08-24,2011-01-25,10,-4.932375278856783,-5.218207692590363,-5.516935786996564,0.17406968320088698,0.036053642857713064,0.5161931874463221,-4.410864550372014,-5.943443165776396,-5.515796842467019,-4.683825462766402,-5.299139846960175,-5.739342686059697,-4.890490462775474,-6.1925828588205345,-5.956792312942455,-5.285221959510941,-6.582911299938595,P_E014_N225_L10,0.8332893697184082,False
N_P_E014_N225_L10_3,0,N225,E014,train,train,2015-08-24,2011-03-01,10,-5.2997994472123775,-5.109433271882393,-5.519887395171258,0.02852457572851559,0.036970921797957156,0.48903394453062876,-4.579415329532216,-4.921402499651203,-5.457037546977529,-5.088848143038097,-4.7655341032158915,-5.678049241212803,-5.225842095245455,-4.803490857981071,-4.7391854705381595,-3.9910519060482774,-2.3022616482960916,P_E014_N225_L10,0.8500414282765669,False
N_P_E015_N225_L10_1,0,N225,E015,test,test,2016-01-04,2018-08-15,10,-4.921378878352709,-4.966515117073027,-5.300164515884089,0.11190515044113586,0.026988619613072837,0.4014900384487836,-4.710889930169875,-4.601172554908458,-5.948732456980608,-5.594554251557952,-4.980712353620134,-5.094503246834908,-6.083204101973338,-5.52293697861964,-5.494918213855293,-5.284975414967065,-5.549890463296162,P_E015_N225_L10,0.6951615467688855,False
N_P_E015_N225_L10_2,0,N225,E015,test,test,2016-01-04,2019-05-14,10,-4.6710773711700035,-5.050108579944167,-5.34774372588082,0.1511312581756341,0.04688482752396722,0.42955505182913106,-4.4669296911830685,-5.05676443323963,-5.158716339409147,-5.183666997039358,-5.4857735623796025,-5.408575368656051,-5.553966887822553,-5.55005105301302,-5.188967494790178,-5.694448368423987,-5.682342428995531,P_E015_N225_L10,0.7903678501225563,False
N_P_E015_N225_L10_3,0,N225,E015,test,test,2016-01-04,2021-08-02,10,-4.905060544636074,-5.181721252931906,-5.226068628346645,0.1597789140831226,0.024720730512939874,0.4254468321223041,-4.375295804665295,-5.288808226222552,-5.73959530177776,-5.366612106958626,-5.551633672990488,-4.98017692209769,-5.606327186380976,-5.143673681445126,-5.957134534665025,-4.73060648402972,-4.948342649762444,P_E015_N225_L10,0.8123261985582836,False
N_P_E018_N225_L10_1,0,N225,E018,test,test,2020-02-25,2020-11-17,10,-5.347272243399934,-5.134461677183286,-5.200764400541141,-0.044112360651550414,0.049507463856609146,0.4831661829884141,-4.536733637570548,-5.248774090860507,-5.488754787933837,-5.790108179055038,-4.791840475054375,-4.589152467363853,-4.972424330563341,-5.161735194511043,-4.639300487544044,-5.249285756397611,-5.434718019501399,P_E018_N225_L10,0.89649487841927,False
N_P_E018_N225_L10_2,0,N225,E018,test,test,2020-02-25,2016-09-28,10,-5.344246761931339,-4.907906919383007,-5.317367062568647,-0.07472488662255956,0.05318348935069941,0.5003859197926618,-4.178009079985386,-5.082085787513304,-5.7208801447466975,-5.649149084567105,-5.537774479046777,-5.4832347480525,-5.833813194619232,-5.926029221819994,-5.285798094266819,-5.525029250889631,-4.784854404980196,P_E018_N225_L10,1.023921430944735,False
N_P_E018_N225_L10_3,0,N225,E018,test,test,2020-02-25,2020-11-16,10,-5.004820406276958,-4.972353956017409,-5.2075675876184375,-0.09981479870910345,0.05585748250602619,0.48628549836565715,-4.536733637570548,-5.347272243399934,-5.248774090860507,-5.488754787933837,-5.790108179055038,-4.791840475054375,-4.589152467363853,-4.972424330563341,-5.161735194511043,-4.639300487544044,-5.249285756397611,P_E018_N225_L10,1.0479969468324304,False
N_P_E004_KS11_L1_1,0,KS11,E004,train,train,2008-07-01,2011-03-04,1,-4.900617501176367,-4.914876982281426,-4.788764378304927,0.024663737507368163,-0.0052089432202046355,0.2765315625614692,-4.2546947733150935,-4.799772352740826,-4.62470553684342,-4.887572515243788,-4.7943674928950575,-5.028129753229107,-4.342125041664052,-3.435181947138124,-4.564987359822188,-4.343634906680036,-4.781823413019201,P_E004_KS11_L1,0.593384380490171,False
N_P_E004_KS11_L1_2,0,KS11,E004,train,train,2008-07-01,2011-03-02,1,-5.108373829682744,-4.930760210033194,-4.815123594225235,-0.06679124533599004,0.0028297365540751766,0.28928673526713616,-4.2546947733150935,-4.706486022882939,-4.900617501176367,-4.799772352740826,-4.62470553684342,-4.887572515243788,-4.7943674928950575,-5.028129753229107,-4.342125041664052,-3.435181947138124,-4.564987359822188,P_E004_KS11_L1,0.6562819392863406,True
N_P_E004_KS11_L1_3,0,KS11,E004,train,train,2008-07-01,2013-07-10,1,-5.132115688364988,-4.990804837909148,-4.918249227911831,-0.015246537854741442,-0.0008563583251306538,0.3169903680495027,-4.385961516736539,-4.4197147255068865,-5.714542672432583,-4.650494932783236,-5.314015914931072,-4.40502770127208,-5.392440270755541,-5.050100191612753,-4.995034913635769,-5.134697210683064,-5.478830251094902,P_E004_KS11_L1,0.741440274814655,False
N_P_E008_KS11_L1_1,0,KS11,E008,train,train,2009-05-22,2011-12-06,1,-4.706271536256052,-5.103364348885445,-4.738504681593369,0.0695048708618071,-0.03270596030914031,0.394582357742255,-3.986138205871835,-5.233109219542174,-4.76180077483894,-4.9634360180304,-5.4920314113367255,-5.233483913144239,-5.480098288402497,-4.871812071760905,-5.065729471705852,-3.6316703890549697,-5.13757890409798,P_E008_KS11_L1,0.9677509952178779,False
N_P_E008_KS11_L1_2,0,KS11,E008,train,train,2009-05-22,2008-03-03,1,-5.01037719659591,-5.008828056153279,-4.798434907803076,-0.04996814301772183,-0.039186249221694655,0.44054809475680295,-3.8060789532283628,-4.8663621007759055,-4.973302095208606,-4.691454912967452,-4.480552120124398,-4.537063629254066,-4.180766776266626,-4.5491453916233215,-4.036075050109174,-3.795027033173035,-3.9323578808038735,P_E008_KS11_L1,1.029291222858092,True
N_P_E008_KS11_L1_3,0,KS11,E008,train,train,2009-05-22,2010-06-11,1,-4.9899864409843175,-4.921876886746412,-4.690677928518279,-0.05292694862992957,-0.02768752852204878,0.39321124742664626,-3.8929030314688866,-5.153706046756585,-5.439668932262271,-5.199409697305594,-5.629629468865992,-5.607773146373637,-5.093145440346818,-5.617737582100261,-5.624877231904643,-5.0675471150495195,-5.28128209164254,P_E008_KS11_L1,1.1026940400743213,False
N_P_E011_KS11_L1_1,0,KS11,E011,train,train,2011-08-02,2013-09-26,1,-5.324147567710859,-5.224487204535684,-5.295934522155358,0.00374384402264301,-0.001864845772472949,0.22608687518902654,-4.876151556868072,-6.026291783055478,-5.695677544048686,-5.053011235915135,-5.489076271337163,-5.162861591940491,-5.659053945636685,-5.03546941676545,-5.5998571697531965,-5.383320210064548,-6.1566224867167465,P_E011_KS11_L1,0.628224017504029,False
N_P_E011_KS11_L1_2,0,KS11,E011,train,train,2011-08-02,2014-10-21,1,-5.535670543426985,-5.174848609565722,-5.25360735116803,-0.10814730220223798,0.007542980066363456,0.2377702074751211,-4.770020577634744,-5.527591734010474,-5.066266355145572,-4.821566548522444,-5.775781423097668,-5.597952826041227,-4.685821293607166,-5.361846734960743,-5.316899329833833,-5.506769222817002,-4.741992052046199,P_E011_KS11_L1,0.6855293294917635,False
N_P_E011_KS11_L1_3,0,KS11,E011,train,train,2011-08-02,2013-03-25,1,-5.4873777748945,-5.340277103688601,-5.308803191105935,-0.09387333771311486,0.004628234142094686,0.24066225275260392,-4.933232250632037,-5.4191352321911745,-4.974811023574389,-5.817483360877753,-5.890451174437159,-5.364048193790608,-4.754264095034325,-5.087295546209238,-4.816936912353626,-4.512701034067638,-5.3480171907603555,P_E011_KS11_L1,0.7481857974814304,False
N_P_E018_KS11_L1_1,0,KS11,E018,test,test,2020-02-28,2018-11-13,1,-4.448069456734311,-4.822680481072844,-4.675845373198711,0.0036317989113486032,-0.005715009526705804,0.34938229556038664,-4.073977767131112,-5.486760742865327,-4.749759320746505,-5.349516971475988,-5.067803989386127,-5.451675389498324,-4.819580237152202,-5.403047731730305,-4.810858349631629,-4.976915384320159,-5.028465366903105,P_E018_KS11_L1,1.3262437037098678,False
N_P_E018_KS11_L1_2,0,KS11,E018,test,test,2020-02-28,2019-06-03,1,-4.411868408391232,-4.8894894805954925,-4.877373550424753,0.1301076788348703,-0.012042886291635376,0.3147130455336308,-4.032676455614866,-5.7267347966157125,-5.11413779859667,-5.001252824965928,-4.969770140656577,-5.167525646683547,-5.4923433262585215,-4.8956178221874485,-5.413251262271845,-5.363778853046672,-5.5396264255328855,P_E018_KS11_L1,1.4018318395865057,False
N_P_E018_KS11_L1_3,0,KS11,E018,test,test,2020-02-28,2016-01-19,1,-4.906453714064718,-4.833496334268215,-4.94008434047934,0.0898337230691232,0.014921589174811121,0.2845942553199852,-4.251702488489322,-4.024143786380456,-4.942162451669382,-5.053082465255932,-5.138572882293368,-4.993833169689868,-5.130337771976515,-4.661776871098593,-4.898808875890478,-5.484944353652788,-5.430139064165163,P_E018_KS11_L1,1.5776259809513122,False
N_P_E020_KS11_L1_1,0,KS11,E020,test,test,2020-05-28,2016-01-29,1,-4.898808875890478,-4.964665914189764,-4.850373749631435,0.08115843113970532,-0.005405071330608594,0.32681242817145006,-4.024143786380456,-5.484944353652788,-5.430139064165163,-5.571146425408105,-5.072016914646684,-5.629911239913723,-5.105111799025128,-4.358638189170006,-5.201732768918351,-4.869254188501676,-5.26017713480603,P_E020_KS11_L1,0.8620777027265653,True
N_P_E020_KS11_L1_2,0,KS11,E020,test,test,2020-05-28,2022-03-16,1,-4.9934385716389,-5.120993927031558,-4.926305128076447,0.07094719481544913,-0.018767920844687244,0.3261196221762348,-4.354120683897807,-5.442566615578505,-5.442466575029801,-4.881278488110855,-5.169624605855009,-5.357251742730369,-5.217825643889424,-5.499925990666517,-5.027403155382643,-5.384332650941885,-5.405035235399276,P_E020_KS11_L1,1.0026118994168731,True
N_P_E020_KS11_L1_3,0,KS11,E020,test,test,2020-05-28,2022-03-07,1,-4.811297637895856,-4.99046775073693,-4.904077026727741,0.010025622923729818,-0.001890014836178718,0.3440248663011972,-4.354120683897807,-4.660719601380917,-5.312546582199973,-5.163561587066356,-5.043117234218557,-5.092305660034004,-4.9934385716389,-5.442566615578505,-5.442466575029801,-4.881278488110855,-5.169624605855009,P_E020_KS11_L1,1.0331586463031412,True
N_P_E021_KS11_L1_1,0,KS11,E021,test,test,2020-12-23,2021-10-25,1,-4.78047435180649,-5.214307415797678,-4.98533014116561,0.10466194510643363,-0.01691000310725954,0.36746972025273694,-4.055032438734545,-5.479637524899374,-5.125659191438191,-5.309891997649257,-4.344638245289879,-5.806980347963934,-4.864855921480938,-4.5659974296860115,-5.003271151355847,-4.605739179836689,-4.880824922620773,P_E021_KS11_L1,0.88651258085144,False
N_P_E021_KS11_L1_2,0,KS11,E021,test,test,2020-12-23,2022-03-08,1,-4.660719601380917,-4.984391580138381,-4.888838369595372,0.16578544170391388,0.00061679795951905,0.3478895527056882,-4.354120683897807,-5.312546582199973,-5.163561587066356,-5.043117234218557,-5.092305660034004,-4.9934385716389,-5.442566615578505,-5.442466575029801,-4.881278488110855,-5.169624605855009,-5.357251742730369,P_E021_KS11_L1,0.9476738191794888,False
N_P_E021_KS11_L1_3,0,KS11,E021,test,test,2020-12-23,2022-06-07,1,-4.719112793677802,-5.201244707878011,-5.034929590144945,0.09792693659680947,-0.024917619284140165,0.3832391991294398,-4.457772890837538,-5.519283873571946,-5.322465103983538,-5.422969227006446,-4.520313254632983,-4.502141750478757,-4.234133404400688,-4.352523533834604,-4.497162862295189,-3.9468572419895196,-4.660560666299782,P_E021_KS11_L1,0.9740510785272278,False
N_P_E004_KS11_L5_1,0,KS11,E004,train,train,2008-07-01,2011-03-02,5,-5.108373829682744,-4.930760210033194,-4.815123594225235,-0.06679124533599004,0.0028297365540751766,0.28928673526713616,-4.2546947733150935,-4.706486022882939,-4.900617501176367,-4.799772352740826,-4.62470553684342,-4.887572515243788,-4.7943674928950575,-5.028129753229107,-4.342125041664052,-3.435181947138124,-4.564987359822188,P_E004_KS11_L5,0.7751149245014468,True
N_P_E004_KS11_L5_2,0,KS11,E004,train,train,2008-07-01,2009-11-17,5,-5.068675449510437,-4.73912273893277,-4.802284246521642,-0.05377281989136926,8.83430196083624e-05,0.3226899712674218,-4.024536474202957,-5.012465645083236,-5.078596395026556,-5.3671004703892065,-4.973267925885827,-4.6394754152599464,-5.130725824619226,-4.816776363034154,-3.7282590666495734,-4.9234027683599635,-4.504898606851761,P_E004_KS11_L5,0.7788055849303168,False
N_P_E004_KS11_L5_3,0,KS11,E004,train,train,2008-07-01,2009-11-18,5,-5.012465645083236,-4.76554374509623,-4.803951091601391,-0.15081276372141175,-0.005706529919466537,0.32373593936695977,-4.024536474202957,-5.078596395026556,-5.3671004703892065,-4.973267925885827,-4.6394754152599464,-5.130725824619226,-4.816776363034154,-3.7282590666495734,-4.9234027683599635,-4.504898606851761,-5.039629794664353,P_E004_KS11_L5,0.8775473997484139,False
N_P_E008_KS11_L5_1,0,KS11,E008,train,train,2009-05-22,2008-03-03,5,-5.01037719659591,-5.008828056153279,-4.798434907803076,-0.04996814301772183,-0.039186249221694655,0.44054809475680295,-3.8060789532283628,-4.8663621007759055,-4.973302095208606,-4.691454912967452,-4.480552120124398,-4.537063629254066,-4.180766776266626,-4.5491453916233215,-4.036075050109174,-3.795027033173035,-3.9323578808038735,P_E008_KS11_L5,1.11532522380507,True
N_P_E008_KS11_L5_2,0,KS11,E008,train,train,2009-05-22,2011-12-07,5,-5.233109219542174,-5.136649362124234,-4.770398009001359,0.054559955391625906,-0.037509707682521085,0.40794578216345373,-3.986138205871835,-4.76180077483894,-4.9634360180304,-5.4920314113367255,-5.233483913144239,-5.480098288402497,-4.871812071760905,-5.065729471705852,-3.6316703890549697,-5.13757890409798,-5.062138229044183,P_E008_KS11_L5,1.1757962892751503,False
N_P_E008_KS11_L5_3,0,KS11,E008,train,train,2009-05-22,2010-06-16,5,-5.199409697305594,-5.155861675336597,-4.7538537989941,-0.08554273671407032,-0.05844559438186276,0.4404041163996527,-3.8929030314688866,-5.629629468865992,-5.607773146373637,-5.093145440346818,-5.617737582100261,-5.624877231904643,-5.0675471150495195,-5.28128209164254,-5.766760020187942,-4.363620075616527,-4.75950147978286,P_E008_KS11_L5,1.2232251031471941,False
N_P_E011_KS11_L5_1,0,KS11,E011,train,train,2011-08-02,2010-12-29,5,-5.357672852738196,-5.395233554619064,-5.429987841013901,0.016992025761402584,0.004563558279292819,0.2583912553794332,-4.792206682516027,-5.7084853445218835,-5.41630585645165,-5.374790233817327,-5.826640785860511,-4.731292093073711,-5.284287624567797,-5.187335876255753,-4.791953352734771,-5.670021772767458,-4.91769045814323,P_E011_KS11_L5,0.5486187748849182,False
