episode_id,start_idx,branch_idx,end_idx,start_date,branch_date,end_date,candidate_days,calendar_rows,rv_20d,branch_stress_cut,drawdown_120d,rv_ratio_5_20_branch,rv_5d_change_5d_branch,return_5d_branch,worst_return_5d_in_prior_window,outcome,forward_return_h,worst_forward_drawdown_h,vol_scaled_move_unit,outcome_complete,outcome_horizon
60,15504,15504,15518,2011-08-15,2011-08-15,2011-09-02,10,15,0.4427750963016974,0.1442945926688584,-0.1166902536843506,1.3147614709444893,-0.04693635994875911,0.0732098414429947,-0.13942087066354514,mixed,-0.0074304902858789434,-0.08738969241674066,0.17640582086686002,True,40
61,15524,15524,15537,2011-09-13,2011-09-13,2011-09-30,6,14,0.30986535450215297,0.14448166422388667,-0.13987869866265235,0.9652140506957124,0.08805011435540705,0.006526666423259719,-0.06932268422515442,recovery,0.0878614418112289,-0.06278616978438412,0.12345331224750572,True,40
62,15544,15544,15555,2011-10-11,2011-10-11,2011-10-26,12,12,0.30801135267176016,0.14464910006467918,-0.12325367817377131,0.9876162506224472,-0.04861769323043991,0.061748775780910314,-0.06805631142524593,mixed,0.054761838636926186,-0.03083961549803016,0.12271466023769112,True,40
63,15578,15578,15594,2011-11-29,2011-11-29,2011-12-21,5,17,0.27173224449261973,0.14488385292461112,-0.1167807398044558,0.9631990055747361,0.043444757021688124,0.0018507573921544562,-0.06265440889872931,recovery,0.10135628693955145,0.008500769482491899,0.10826071756540911,True,40
64,16521,16521,16535,2015-08-31,2015-08-31,2015-09-21,13,15,0.2721227142794149,0.14408560642772078,-0.07445021614170477,1.2509755707507126,-0.060873245817093524,0.04086577667445823,-0.1158100334747969,mixed,0.047515863823315296,-0.045842687643842694,0.10841628445216188,True,40
65,16621,16621,16629,2016-01-25,2016-01-25,2016-02-04,7,9,0.2141509403476276,0.1446115395174642,-0.11030011456079247,0.947652035059089,-0.06751448054538473,-0.001729915493129397,-0.06149735462626449,recovery,0.0920153093193039,-0.025571633134311433,0.08531977687311587,True,40
66,17138,17138,17140,2018-02-12,2018-02-12,2018-02-14,2,3,0.24862450945913872,0.14363967567128355,-0.0754890086711657,1.3388934212533943,-0.009881265202935197,0.002661693757093353,-0.08926183857569736,mixed,-0.005199570253670904,-0.027906670627823815,0.09905437556243073,True,40
67,17173,17173,17185,2018-04-04,2018-04-04,2018-04-20,10,13,0.21654315263257679,0.1438651130366723,-0.07942585862692442,1.0343032110379582,-0.10318060532365508,0.012200239913072508,-0.061345718289889106,mixed,0.022906306397788123,-0.015207820801004357,0.08627285706064003,True,40
68,17320,17320,17328,2018-10-31,2018-10-31,2018-11-12,5,9,0.24140715992757553,0.1437699388271731,-0.0747283151976883,0.9517992662689924,-0.02044896215160183,0.020731573399965342,-0.061561388142269635,relapse,-0.07555661431995053,-0.13299206187793655,0.09617891468120054,True,40
69,17363,17363,17375,2019-01-04,2019-01-04,2019-01-23,13,13,0.30418947706179517,0.14405636241130798,-0.13607781577881084,1.0018627171970278,-0.13612023214287788,0.01717303225603395,-0.07961656518310711,recovery,0.10178359949342508,0.007010434848680358,0.12119198854757529,True,40
70,17670,17670,17687,2020-03-25,2020-03-25,2020-04-20,16,18,0.9435662519635687,0.14392475732127333,-0.26891598718642906,0.7907462295969263,-0.680711666102152,0.03178985884624286,-0.1980440493779767,mixed,0.1910476578946485,-0.0020440055882241515,0.37592579304976076,True,40
71,17729,17729,17743,2020-06-18,2020-06-18,2020-07-09,10,15,0.273397994023369,0.1443465983810911,-0.07997573121782997,0.6377182579286148,-0.3067965873949322,0.037026247461270145,-0.05265554472780565,recovery,0.08265871542133407,-0.034118277961257326,0.10892436806378807,True,40
72,17792,17792,17805,2020-09-17,2020-09-17,2020-10-06,6,14,0.21619308878456675,0.14458127836945453,-0.0625077000455645,0.5499663368859722,-0.2601127613294185,0.0053224546929069305,-0.06986918924614294,recovery,0.053619143069688624,-0.035772931132549535,0.08613338828522826,True,40
73,18136,18136,18145,2022-01-28,2022-01-28,2022-02-10,2,10,0.175447829916761,0.14494820992787782,-0.07603573320927526,1.1211616760603582,-0.019532735388806982,0.007680889990282935,-0.05767098969884543,relapse,0.032417595069602845,-0.05892570745609316,0.06990008858738249,True,40
74,18159,18159,18171,2022-03-03,2022-03-03,2022-03-21,6,13,0.229387751240905,0.14513934289847302,-0.09028758504604584,1.0300302495901097,-0.007530547707570445,0.01728854733793206,-0.05649011726432285,mixed,-0.053067623887307125,-0.053067623887307125,0.09139026763800356,True,40
75,18204,18204,18226,2022-05-06,2022-05-06,2022-06-08,13,23,0.29559008188623875,0.14535718321029426,-0.1403547973172099,1.144617202895969,-0.0383500691796958,-0.002081176051547118,-0.06648184211934627,relapse,-0.06748407266181944,-0.11072815763920141,0.11776590750197623,True,40
76,18234,18234,18248,2022-06-21,2022-06-21,2022-07-12,13,15,0.3036807142508891,0.14562250282243072,-0.2151062442515821,1.0206743493580082,-0.09313687946779697,0.004034955984890232,-0.10780224554624951,recovery,0.13526650748545133,-0.0013015723144006452,0.12098929259192186,True,40
77,18288,18288,18291,2022-09-07,2022-09-07,2022-09-12,4,4,0.2111520677870643,0.14596572109339084,-0.1407137850261615,0.777108069780937,-0.11508129578252768,-0.0015791545364081117,-0.05690265394743932,relapse,-0.0553234576250059,-0.10121940566625942,0.08412499744640482,True,40
78,18319,18319,18327,2022-10-20,2022-10-20,2022-11-01,9,9,0.2799406297173643,0.14629182467519297,-0.14852274853834335,0.980282043996036,-0.00723976290974937,-0.001125969958330586,-0.0648412723231715,mixed,0.05089778345505014,0.014760804753368939,0.11153101651775991,True,40
79,18364,18364,18379,2022-12-23,2022-12-23,2023-01-18,8,16,0.20777671191279581,0.14666985487591422,-0.10693582320617445,0.7990514565016426,-0.06434900368406293,-0.001959169800390015,-0.05052036271488802,mixed,0.04356510760501564,-0.016021581390292527,0.08278022347720129,True,40
80,18943,18943,18955,2025-04-17,2025-04-17,2025-05-06,11,13,0.4742501076311827,0.14649346569112065,-0.14020649247223627,0.4497065637103682,-0.6132361418563718,0.0027771295956906528,-0.12266859018076204,recovery,0.14205039851298218,-0.023567493023827546,0.18894576554023498,True,40
