episode_id,start_idx,branch_idx,end_idx,start_date,branch_date,end_date,candidate_days,calendar_rows,rv_20d,branch_stress_cut,drawdown_120d,rv_ratio_5_20_branch,rv_5d_change_5d_branch,return_5d_branch,worst_return_5d_in_prior_window,outcome,forward_return_h,worst_forward_drawdown_h,vol_scaled_move_unit,outcome_complete,outcome_horizon
15,2359,2359,2371,2002-09-10,2002-09-10,2002-09-26,6,13,0.2769126172102369,0.1940732507897918,-0.20183627188484443,0.6502109077298643,-0.1492455115140019,0.038009541075367234,-0.07609785560137257,relapse,0.006113491139057237,-0.1445011483360643,0.11032462745844625,True,40
16,2383,2383,2399,2002-10-14,2002-10-14,2002-11-05,14,17,0.3866739140675084,0.1952698960901194,-0.23079128244681213,1.1533237899833877,-0.0036766088989885204,0.06719698179214663,-0.06736408158292646,mixed,0.0717239298644139,0.022687584297579333,0.15405457485893162,True,40
17,2427,2427,2434,2002-12-16,2002-12-16,2002-12-26,7,8,0.2343630492521039,0.19799840628587512,-0.07412369475961722,0.9964184239980374,-0.0067076765345669975,0.023738250130574623,-0.05043767611215237,relapse,-0.0970730276408055,-0.09981301856212754,0.09337247381232006,True,40
18,2458,2458,2473,2003-01-31,2003-01-31,2003-02-24,5,16,0.2102507722443927,0.19986491139870524,-0.10148772091891023,1.189766271010066,-0.011790973852288389,-0.0037113576906432875,-0.06324983962088548,relapse,-0.011375319550961493,-0.0643738885183951,0.08376591270704928,True,40
19,3492,3492,3492,2007-03-13,2007-03-13,2007-03-13,1,1,0.1894777504875297,0.1774965897960288,-0.05334176138692959,0.8030242533308382,-0.03105091378454941,-0.010433542594529284,-0.05537380027110118,recovery,0.09772098508553984,0.006002443276407421,0.07548974273833979,True,40
20,3592,3592,3609,2007-08-03,2007-08-03,2007-08-28,9,18,0.195658037423085,0.1759981396396524,-0.07267698395948596,1.2232066001873731,-0.015458445176259772,-0.009068046208195481,-0.05620872332243189,recovery,0.0781059292940447,-0.0191932626241772,0.07795202799143021,True,40
21,3616,3616,3617,2007-09-07,2007-09-07,2007-09-10,2,2,0.1805361270499025,0.17738708090553457,-0.05803900196710676,0.8560995961326987,-0.0826841006296796,-0.0005481611693251807,-0.06045735809160738,recovery,0.04002957100302229,-0.0019162539362617137,0.07192731468949079,True,40
22,3712,3712,3728,2008-01-25,2008-01-25,2008-02-19,12,17,0.2182025045016677,0.17930886184186476,-0.14528089601450256,1.0574651025178685,-0.03392937711146862,-0.0029274485170187794,-0.07768623958251088,mixed,0.018623162269060023,-0.037883435425214995,0.08693395866960335,True,40
23,3831,3831,3847,2008-07-16,2008-07-16,2008-08-07,6,17,0.2045817224656116,0.1817778731666424,-0.12911407331892288,1.1116266393174687,-0.007287702834671311,-0.006673656739742569,-0.050366237569639566,mixed,0.012504176794711386,-0.0059698135129410135,0.0815073092126026,True,40
24,3880,3880,3881,2008-09-24,2008-09-24,2008-09-25,2,2,0.3742323974576735,0.1841096652393317,-0.15961686778381867,1.1119863479184262,-0.08568331592777179,0.025470470523289924,-0.05918562915117498,relapse,-0.31472254693057256,-0.31472254693057256,0.14909775599373706,True,40
25,3900,3900,3916,2008-10-22,2008-10-22,2008-11-13,7,17,0.8689480566418832,0.1850802948337393,-0.35951929688086937,0.7819052583751338,-0.6522902828574376,0.006863960308998732,-0.22056355229498126,mixed,-0.014893992959095437,-0.1675860031210421,0.34619719244130065,True,40
26,3926,3926,3941,2008-11-28,2008-11-28,2008-12-19,12,16,0.6783765824141477,0.18638872856875247,-0.3315365334877822,0.9871159791327447,-0.15470481425261629,0.17733851917466734,-0.18925546973578888,mixed,-0.02209122714765044,-0.09840814094884132,0.2702716997346268,True,40
27,3946,3946,3974,2008-12-29,2008-12-29,2009-02-09,14,29,0.4686119845533131,0.18714776470779576,-0.3258136305314294,0.2830658568051317,-0.241732866091251,-0.01462021479528617,-0.05618783571347717,relapse,-0.12990498016964092,-0.14106589331850528,0.18669948353836224,True,40
28,3999,3999,4011,2009-03-17,2009-03-17,2009-04-02,7,13,0.4236878084843929,0.18986955642902215,-0.34782758793494173,0.839576299429756,-0.18413873757582783,0.07999034360665712,-0.10313426730800289,recovery,0.14243000676197148,-0.011775393253054989,0.16880126337557927,True,40
29,4228,4228,4229,2010-02-11,2010-02-11,2010-02-12,2,2,0.204316030806767,0.19337188475943248,-0.06022906389975624,0.6262524932655992,-0.1479333069304969,0.015753241061563717,-0.05126524370414098,recovery,0.11193539084172666,-0.0008325922457909085,0.08140145512196507,True,40
30,4301,4301,4317,2010-05-27,2010-05-27,2010-06-21,10,17,0.3209726883723213,0.19328839892087693,-0.09073327565920775,0.8573042063631928,-0.045153552639786876,0.029503242559145312,-0.0756411591150038,mixed,0.012016757528510835,-0.07289243341979579,0.12787857998585708,True,40
31,4328,4328,4345,2010-07-07,2010-07-07,2010-07-30,13,18,0.2279349020940725,0.19408831707788532,-0.12478092188285039,1.0533780377439919,-0.015814643926381905,0.018044145081361117,-0.056594031056479484,mixed,0.022171303208507354,-0.008269599926871596,0.09081143868288981,True,40
32,4608,4608,4632,2011-08-15,2011-08-15,2011-09-19,18,25,0.4355043590365506,0.19052987014866526,-0.11150334048685007,1.3161231938303626,-0.04317273266331367,0.0718269869205279,-0.1372874697301833,mixed,-0.0024931574809439194,-0.08391072562234336,0.17350908980344096,True,40
33,4640,4640,4659,2011-09-29,2011-09-29,2011-10-26,14,20,0.2825689644277037,0.192701703764015,-0.14074404044818756,0.8693213045442495,-0.08048339700854079,0.0278722871408455,-0.0680292147168647,mixed,0.0024997473081525,-0.0527359734287729,0.11257817013132801,True,40
34,4682,4682,4698,2011-11-29,2011-11-29,2011-12-21,7,17,0.2706291966438673,0.19415952178596682,-0.1085178163998547,0.9604076838713895,0.046039511612030626,0.003245413339337594,-0.0625206193063039,recovery,0.10500763284993697,0.00835463492073485,0.10782125278331123,True,40
35,5625,5625,5639,2015-08-31,2015-08-31,2015-09-21,13,15,0.2716604891855252,0.17987745694866028,-0.07018191547163255,1.2337015899407995,-0.06996922288426016,0.041946634293540556,-0.11446036046031668,mixed,0.0506123215871499,-0.04392278136453143,0.10823212956677213,True,40
36,5723,5723,5733,2016-01-21,2016-01-21,2016-02-04,9,11,0.2013634738709179,0.18019081238788046,-0.10994959865596421,1.0782791812577932,-0.04991551736859723,-0.011397648998934397,-0.060388578947447695,recovery,0.1004007790382293,-0.020515333293738003,0.08022512828182657,True,40
37,6242,6242,6254,2018-02-12,2018-02-12,2018-03-01,8,13,0.2534058850443693,0.17609487178500188,-0.07411550106802078,1.3455014522339441,-0.008099155983820994,0.005327983318536221,-0.08889186426811407,mixed,-0.0019738698424708323,-0.025774426221285007,0.1009593211929109,True,40
38,6277,6277,6289,2018-04-04,2018-04-04,2018-04-20,13,13,0.2140190676189896,0.1765481259016246,-0.07664399549337364,1.0069923438782813,-0.1122597935534452,0.011294101421444122,-0.060704650078692274,mixed,0.028001166942334343,-0.014569593607302145,0.08526723752042949,True,40
39,6415,6415,6437,2018-10-18,2018-10-18,2018-11-19,11,23,0.1799578866046567,0.1757969954918464,-0.054258463544105684,1.1844554488690182,-0.06769464746508397,0.015422411788598728,-0.061521202060634675,relapse,-0.07612159459516199,-0.07612159459516199,0.07169693818174677,True,40
40,6454,6454,6479,2018-12-14,2018-12-14,2019-01-23,15,26,0.2196216617095678,0.17657276202507552,-0.1087652984389692,0.627085795843957,-0.1676292723238247,-0.011831525185717975,-0.05584500358504387,mixed,0.06191245003789314,-0.09506303558600848,0.08749936443494512,True,40
41,6627,6627,6629,2019-08-23,2019-08-23,2019-08-27,2,3,0.2319768619381718,0.1761106677363171,-0.056819265285483755,0.9410518816942163,-0.05761039116851499,-0.013944967353753876,-0.06029677590675288,recovery,0.058012924994671256,0.007091368861356306,0.0924217940307059,True,40
42,6774,6774,6791,2020-03-25,2020-03-25,2020-04-20,16,18,0.9094129882929656,0.17596302974024158,-0.2662978443406444,0.7945336194702234,-0.6195141866973247,0.03376029360615363,-0.19807684979254148,mixed,0.1948618199657457,-0.002593619017290827,0.36231880710267883,True,40
43,6833,6833,6849,2020-06-18,2020-06-18,2020-07-13,14,17,0.2683589348857267,0.17739509489922067,-0.07308384256367939,0.6528471083510414,-0.29559704700233347,0.03648408371569005,-0.05126081587269925,recovery,0.08513223470710995,-0.0333869600272777,0.10691675884864207,True,40
44,6895,6895,6909,2020-09-16,2020-09-16,2020-10-06,10,15,0.2120747299443,0.17773852920756825,-0.052781682178345224,0.762997506979451,-0.2036274529104044,-0.0028585564740000527,-0.06888329386423905,recovery,0.05689746964933606,-0.043941445110408206,0.08449259484876426,True,40
45,7246,7246,7264,2022-02-07,2022-02-07,2022-03-04,6,19,0.1971871484795639,0.17638990403004565,-0.06374165908812246,0.9773292750253488,-0.0429742117413561,-0.005907506047630949,-0.05885310401953405,relapse,0.01156190939835211,-0.06933327841875636,0.07856124041861458,True,40
46,7270,7270,7276,2022-03-14,2022-03-14,2022-03-22,6,7,0.237314740195223,0.1771512252524173,-0.12708557999801573,0.9440908769770417,-0.055871864589479986,-0.005810415603192943,-0.055656331642701444,mixed,-0.0399763045289917,-0.04218950321407666,0.09454845563269644,True,40
47,7308,7308,7330,2022-05-06,2022-05-06,2022-06-08,13,23,0.2993251982392771,0.17782360473308698,-0.1362586875246692,1.1380486222284867,-0.0446334081852684,-0.001603131323051247,-0.06723845725243534,relapse,-0.06426471451308935,-0.10864489087105023,0.11925401347675763,True,40
48,7338,7338,7356,2022-06-21,2022-06-21,2022-07-18,16,19,0.3035928770456373,0.17849167693480203,-0.20901747838327667,1.036576903283268,-0.08400912819292827,0.004496770605232535,-0.10615196908385775,recovery,0.1375208969187589,-0.001813074733735598,0.12095429741169487,True,40
49,7392,7392,7395,2022-09-07,2022-09-07,2022-09-12,4,4,0.2098711211423826,0.17985113230121266,-0.1344422183989773,0.7653051929682467,-0.11963821432779562,-0.001080417653184753,-0.05661310282604216,relapse,-0.05372236647913975,-0.09994202464404545,0.08361465608748667,True,40
50,7419,7419,7436,2022-10-14,2022-10-14,2022-11-08,11,18,0.272109286444349,0.1803563571390836,-0.16430197711155825,0.9478801911923886,-0.09871046040727621,-0.014325136389198759,-0.06441678102896166,recovery,0.11553828396197141,0.021754198270202307,0.1084109346746178,True,40
51,7468,7468,7481,2022-12-23,2022-12-23,2023-01-13,8,14,0.2093134508053907,0.181623182772581,-0.10111874717910663,0.7837828744873254,-0.06678323332114999,-0.000939696668098065,-0.05020376482809276,recovery,0.04635560100370073,-0.01632250334766372,0.08339247490703672,True,40
52,7876,7876,7876,2024-08-12,2024-08-12,2024-08-12,1,1,0.2103056070120914,0.1781028919092114,-0.055925121246920284,0.8745243017909922,-0.11016642091224149,0.03025047317380554,-0.06014135065750526,recovery,0.07811794269812111,0.013295187850840273,0.08378775940142916,True,40
53,8047,8047,8059,2025-04-17,2025-04-17,2025-05-06,11,13,0.5060683921488114,0.17779555585575266,-0.1385744016944428,0.4257732882076654,-0.6789300781246761,0.0034824656238408294,-0.12212414475110107,recovery,0.14488713223134364,-0.02380270712392807,0.20162247352537213,True,40
